date,nav,daily_ret,timing,exposure,dd,n_positions,month
2022-03-25,1.5879624702749158,7.936507936507937e-05,0,0.0,-0.12594006592554383,0,2022-03
2022-03-28,1.588088499042398,7.936507936507937e-05,0,0.0,-0.1258706960895061,0,2022-03
2022-03-29,1.5882145378121633,7.936507936507937e-05,0,0.0,-0.1258013207479259,0,2022-03
2022-03-30,1.5883405865850055,7.936507936507937e-05,0,0.0,-0.1257319399003662,0,2022-03
2022-03-31,1.5884666453617187,7.936507936507937e-05,0,0.0,-0.12566255354639003,0,2022-03
2022-04-01,1.5885927141430967,7.936507936507937e-05,0,0.0,-0.12559316168556034,0,2022-04
2022-04-06,1.5887187929299336,7.936507936507937e-05,0,0.0,-0.12552376431744006,0,2022-04
2022-04-07,1.5888448817230234,7.936507936507937e-05,0,0.0,-0.12545436144159214,0,2022-04
2022-04-08,1.5889709805231602,7.936507936507937e-05,0,0.0,-0.12538495305757955,0,2022-04
2022-04-11,1.5890970893311382,7.936507936507937e-05,0,0.0,-0.12531553916496505,0,2022-04
2022-04-12,1.589223208147752,7.936507936507937e-05,0,0.0,-0.1252461197633114,0,2022-04
2022-04-13,1.5893493369737954,7.936507936507937e-05,0,0.0,-0.1251766948521815,0,2022-04
2022-04-14,1.5894754758100633,7.936507936507937e-05,0,0.0,-0.12510726443113795,0,2022-04
2022-04-15,1.5896016246573499,7.936507936507937e-05,0,0.0,-0.12503782849974357,0,2022-04
2022-04-18,1.5897277835164498,7.936507936507937e-05,0,0.0,-0.12496838705756093,0,2022-04
2022-04-19,1.5898539523881576,7.936507936507937e-05,0,0.0,-0.12489894010415273,0,2022-04
2022-04-20,1.589980131273268,7.936507936507937e-05,0,0.0,-0.12482948763908153,0,2022-04
2022-04-21,1.5901063201725754,7.936507936507937e-05,0,0.0,-0.12476002966191004,0,2022-04
2022-04-22,1.590232519086875,7.936507936507937e-05,0,0.0,-0.12469056617220059,0,2022-04
2022-04-25,1.5903587280169613,7.936507936507937e-05,0,0.0,-0.12462109716951576,0,2022-04
2022-04-26,1.5904849469636293,7.936507936507937e-05,0,0.0,-0.12455162265341813,0,2022-04
2022-04-27,1.5906111759276742,7.936507936507937e-05,0,0.0,-0.12448214262346989,0,2022-04
2022-04-28,1.5907374149098907,7.936507936507937e-05,0,0.0,-0.12441265707923363,0,2022-04
2022-04-29,1.590863663911074,7.936507936507937e-05,0,0.0,-0.12434316602027168,0,2022-04
2022-05-05,1.5909899229320195,7.936507936507937e-05,0,0.0,-0.12427366944614625,0,2022-05
2022-05-06,1.5911161919735222,7.936507936507937e-05,0,0.0,-0.12420416735641966,0,2022-05
2022-05-09,1.5912424710363773,7.936507936507937e-05,0,0.0,-0.12413465975065426,0,2022-05
2022-05-10,1.5913687601213802,7.936507936507937e-05,0,0.0,-0.12406514662841224,0,2022-05
2022-05-11,1.5914950592293264,7.936507936507937e-05,0,0.0,-0.1239956279892557,0,2022-05
2022-05-12,1.5916213683610114,7.936507936507937e-05,0,0.0,-0.12392610383274684,0,2022-05
2022-05-13,1.5917476875172307,7.936507936507937e-05,0,0.0,-0.12385657415844775,0,2022-05
2022-05-16,1.5918740166987797,7.936507936507937e-05,0,0.0,-0.12378703896592065,0,2022-05
2022-05-17,1.5920003559064544,7.936507936507937e-05,0,0.0,-0.12371749825472737,0,2022-05
2022-05-18,1.5921267051410501,7.936507936507937e-05,0,0.0,-0.12364795202443013,0,2022-05
2022-05-19,1.592253064403363,7.936507936507937e-05,0,0.0,-0.12357840027459076,0,2022-05
2022-05-20,1.5923794336941888,7.936507936507937e-05,0,0.0,-0.12350884300477122,0,2022-05
2022-05-23,1.5925058130143233,7.936507936507937e-05,0,0.0,-0.12343928021453349,0,2022-05
2022-05-24,1.5926322023645625,7.936507936507937e-05,0,0.0,-0.1233697119034394,0,2022-05
2022-05-25,1.5927586017457025,7.936507936507937e-05,0,0.0,-0.12330013807105081,0,2022-05
2022-05-26,1.5928850111585395,7.936507936507937e-05,0,0.0,-0.12323055871692942,0,2022-05
2022-05-27,1.5930114306038696,7.936507936507937e-05,0,0.0,-0.12316097384063708,0,2022-05
2022-05-30,1.593137860082489,7.936507936507937e-05,0,0.0,-0.12309138344173552,0,2022-05
2022-05-31,1.593264299595194,7.936507936507937e-05,0,0.0,-0.12302178751978644,0,2022-05
2022-06-01,1.593390749142781,7.936507936507937e-05,0,0.0,-0.12295218607435146,0,2022-06
2022-06-02,1.5935172087260463,7.936507936507937e-05,0,0.0,-0.12288257910499228,0,2022-06
2022-06-06,1.5936436783457866,7.936507936507937e-05,0,0.0,-0.1228129666112704,0,2022-06
2022-06-07,1.5937701580027983,7.936507936507937e-05,0,0.0,-0.1227433485927474,0,2022-06
2022-06-08,1.593896647697878,7.936507936507937e-05,0,0.0,-0.12267372504898487,0,2022-06
2022-06-09,1.5940231474318223,7.936507936507937e-05,0,0.0,-0.1226040959795443,0,2022-06
2022-06-10,1.5941496572054281,7.936507936507937e-05,0,0.0,-0.12253446138398705,0,2022-06
2022-06-13,1.5942761770194922,7.936507936507937e-05,0,0.0,-0.12246482126187458,0,2022-06
2022-06-14,1.5944027068748112,7.936507936507937e-05,0,0.0,-0.12239517561276836,0,2022-06
2022-06-15,1.5945292467721823,7.936507936507937e-05,0,0.0,-0.12232552443622965,0,2022-06
2022-06-16,1.5946557967124024,7.936507936507937e-05,0,0.0,-0.12225586773181978,0,2022-06
2022-06-17,1.5947823566962687,7.936507936507937e-05,0,0.0,-0.12218620549909999,0,2022-06
2022-06-20,1.594908926724578,7.936507936507937e-05,0,0.0,-0.12211653773763162,0,2022-06
2022-06-21,1.5950355067981277,7.936507936507937e-05,0,0.0,-0.12204686444697581,0,2022-06
2022-06-22,1.595162096917715,7.936507936507937e-05,0,0.0,-0.12197718562669375,0,2022-06
2022-06-23,1.5952886970841371,7.936507936507937e-05,0,0.0,-0.12190750127634659,0,2022-06
2022-06-24,1.5954153072981916,7.936507936507937e-05,0,0.0,-0.1218378113954954,0,2022-06
2022-06-27,1.5955419275606757,7.936507936507937e-05,0,0.0,-0.12176811598370132,0,2022-06
2022-06-28,1.595668557872387,7.936507936507937e-05,0,0.0,-0.12169841504052534,0,2022-06
2022-06-29,1.595795198234123,7.936507936507937e-05,0,0.0,-0.12162870856552854,0,2022-06
2022-06-30,1.5959218486466813,7.936507936507937e-05,0,0.0,-0.1215589965582718,0,2022-06
2022-07-01,1.5960485091108596,7.936507936507937e-05,0,0.0,-0.1214892790183161,0,2022-07
2022-07-04,1.5961751796274557,7.936507936507937e-05,0,0.0,-0.12141955594522233,0,2022-07
2022-07-05,1.5963018601972674,7.936507936507937e-05,0,0.0,-0.12134982733855132,0,2022-07
2022-07-06,1.5964285508210927,7.936507936507937e-05,0,0.0,-0.12128009319786383,0,2022-07
2022-07-07,1.5965552514997294,7.936507936507937e-05,0,0.0,-0.12121035352272073,0,2022-07
2022-07-08,1.5966819622339754,7.936507936507937e-05,0,0.0,-0.12114060831268288,0,2022-07
2022-07-11,1.5968086830246289,7.936507936507937e-05,0,0.0,-0.12107085756731088,0,2022-07
2022-07-12,1.596935413872488,7.936507936507937e-05,0,0.0,-0.12100110128616538,0,2022-07
2022-07-13,1.597062154778351,7.936507936507937e-05,0,0.0,-0.1209313394688071,0,2022-07
2022-07-14,1.597188905743016,7.936507936507937e-05,0,0.0,-0.12086157211479669,0,2022-07
2022-07-15,1.5973156667672814,7.936507936507937e-05,0,0.0,-0.12079179922369461,0,2022-07
2022-07-18,1.5974424378519456,7.936507936507937e-05,0,0.0,-0.1207220207950615,0,2022-07
2022-07-19,1.597569218997807,7.936507936507937e-05,0,0.0,-0.12065223682845785,0,2022-07
2022-07-20,1.597696010205664,7.936507936507937e-05,0,0.0,-0.12058244732344418,0,2022-07
2022-07-21,1.5978228114763153,7.936507936507937e-05,0,0.0,-0.12051265227958097,0,2022-07
2022-07-22,1.5979496228105596,7.936507936507937e-05,0,0.0,-0.12044285169642847,0,2022-07
2022-07-25,1.5980764442091955,7.936507936507937e-05,0,0.0,-0.1203730455735472,0,2022-07
2022-07-26,1.5982032756730218,7.936507936507937e-05,0,0.0,-0.12030323391049737,0,2022-07
2022-07-27,1.5983301172028372,7.936507936507937e-05,0,0.0,-0.1202334167068394,0,2022-07
2022-07-28,1.5984569687994408,7.936507936507937e-05,0,0.0,-0.12016359396213352,0,2022-07
2022-07-29,1.5985838304636313,7.936507936507937e-05,0,0.0,-0.12009376567594,0,2022-07
2022-08-01,1.598710702196208,7.936507936507937e-05,0,0.0,-0.12002393184781895,0,2022-08
2022-08-02,1.5988375839979696,7.936507936507937e-05,0,0.0,-0.11995409247733065,0,2022-08
2022-08-03,1.5989644758697155,7.936507936507937e-05,0,0.0,-0.11988424756403519,0,2022-08
2022-08-04,1.5990913778122449,7.936507936507937e-05,0,0.0,-0.11981439710749263,0,2022-08
2022-08-05,1.599218289826357,7.936507936507937e-05,0,0.0,-0.11974454110726307,0,2022-08
2022-08-08,1.599345211912851,7.936507936507937e-05,0,0.0,-0.11967467956290652,0,2022-08
2022-08-09,1.5994721440725268,7.936507936507937e-05,0,0.0,-0.11960481247398287,0,2022-08
2022-08-10,1.5995990863061835,7.936507936507937e-05,0,0.0,-0.11953493984005215,0,2022-08
2022-08-11,1.5997260386146206,7.936507936507937e-05,0,0.0,-0.11946506166067433,0,2022-08
2022-08-12,1.5998530009986376,7.936507936507937e-05,0,0.0,-0.11939517793540932,0,2022-08
2022-08-15,1.5999799734590343,7.936507936507937e-05,0,0.0,-0.11932528866381689,0,2022-08
2022-08-16,1.6001069559966106,7.936507936507937e-05,0,0.0,-0.1192553938454568,0,2022-08
2022-08-17,1.600233948612166,7.936507936507937e-05,0,0.0,-0.11918549347988894,0,2022-08
2022-08-18,1.6003609513065002,7.936507936507937e-05,0,0.0,-0.11911558756667305,0,2022-08
2022-08-19,1.6004879640804135,7.936507936507937e-05,0,0.0,-0.1190456761053688,0,2022-08
2022-08-22,1.6006149869347057,7.936507936507937e-05,0,0.0,-0.11897575909553582,0,2022-08
2022-08-23,1.6007420198701767,7.936507936507937e-05,0,0.0,-0.11890583653673388,0,2022-08
2022-08-24,1.6008690628876268,7.936507936507937e-05,0,0.0,-0.1188359084285225,0,2022-08
2022-08-25,1.600996115987856,7.936507936507937e-05,0,0.0,-0.11876597477046119,0,2022-08
2022-08-26,1.6011231791716647,7.936507936507937e-05,0,0.0,-0.11869603556210961,0,2022-08
2022-08-29,1.601250252439853,7.936507936507937e-05,0,0.0,-0.11862609080302715,0,2022-08
2022-08-30,1.6013773357932215,7.936507936507937e-05,0,0.0,-0.11855614049277333,0,2022-08
2022-08-31,1.6015044292325702,7.936507936507937e-05,0,0.0,-0.11848618463090765,0,2022-08
2022-09-01,1.6016315327586998,7.936507936507937e-05,0,0.0,-0.11841622321698943,0,2022-09
2022-09-02,1.601758646372411,7.936507936507937e-05,0,0.0,-0.11834625625057803,0,2022-09
2022-09-05,1.6018857700745042,7.936507936507937e-05,0,0.0,-0.11827628373123274,0,2022-09
2022-09-06,1.60201290386578,7.936507936507937e-05,0,0.0,-0.11820630565851296,0,2022-09
2022-09-07,1.6021400477470393,7.936507936507937e-05,0,0.0,-0.11813632203197784,0,2022-09
2022-09-08,1.6022672017190829,7.936507936507937e-05,0,0.0,-0.11806633285118666,0,2022-09
2022-09-09,1.6023943657827115,7.936507936507937e-05,0,0.0,-0.11799633811569855,0,2022-09
2022-09-13,1.602521539938726,7.936507936507937e-05,0,0.0,-0.11792633782507282,0,2022-09
2022-09-14,1.6026487241879277,7.936507936507937e-05,0,0.0,-0.11785633197886837,0,2022-09
2022-09-15,1.6027759185311172,7.936507936507937e-05,0,0.0,-0.11778632057664447,0,2022-09
2022-09-16,1.602903122969096,7.936507936507937e-05,0,0.0,-0.11771630361796002,0,2022-09
2022-09-19,1.603030337502665,7.936507936507937e-05,0,0.0,-0.11764628110237406,0,2022-09
2022-09-20,1.6031575621326257,7.936507936507937e-05,0,0.0,-0.11757625302944563,0,2022-09
2022-09-21,1.6032847968597792,7.936507936507937e-05,0,0.0,-0.11750621939873362,0,2022-09
2022-09-22,1.603412041684927,7.936507936507937e-05,0,0.0,-0.11743618020979697,0,2022-09
2022-09-23,1.6035392966088702,7.936507936507937e-05,0,0.0,-0.11736613546219456,0,2022-09
2022-09-26,1.6036665616324106,7.936507936507937e-05,0,0.0,-0.11729608515548517,0,2022-09
2022-09-27,1.6037938367563498,7.936507936507937e-05,0,0.0,-0.11722602928922762,0,2022-09
2022-09-28,1.6039211219814893,7.936507936507937e-05,0,0.0,-0.11715596786298069,0,2022-09
2022-09-29,1.6040484173086307,7.936507936507937e-05,0,0.0,-0.11708590087630313,0,2022-09
2022-09-30,1.6041757227385758,7.936507936507937e-05,0,0.0,-0.11701582832875365,0,2022-09
2022-10-10,1.6043030382721266,7.936507936507937e-05,0,0.0,-0.11694575021989077,0,2022-10
2022-10-11,1.6044303639100848,7.936507936507937e-05,0,0.0,-0.11687566654927328,0,2022-10
2022-10-12,1.6045576996532522,7.936507936507937e-05,0,0.0,-0.11680557731645973,0,2022-10
2022-10-13,1.604685045502431,7.936507936507937e-05,0,0.0,-0.11673548252100864,0,2022-10
2022-10-14,1.6048124014584233,7.936507936507937e-05,0,0.0,-0.11666538216247858,0,2022-10
2022-10-17,1.6049397675220312,7.936507936507937e-05,0,0.0,-0.11659527624042797,0,2022-10
2022-10-18,1.605067143694057,7.936507936507937e-05,0,0.0,-0.1165251647544152,0,2022-10
2022-10-19,1.6051945299753025,7.936507936507937e-05,0,0.0,-0.11645504770399884,0,2022-10
2022-10-20,1.6053219263665706,7.936507936507937e-05,0,0.0,-0.11638492508873717,0,2022-10
2022-10-21,1.6054493328686632,7.936507936507937e-05,0,0.0,-0.11631479690818862,0,2022-10
2022-10-24,1.605576749482383,7.936507936507937e-05,0,0.0,-0.1162446631619115,0,2022-10
2022-10-25,1.6057041762085325,7.936507936507937e-05,0,0.0,-0.11617452384946396,0,2022-10
2022-10-26,1.6058316130479142,7.936507936507937e-05,0,0.0,-0.11610437897040432,0,2022-10
2022-10-27,1.6059590600013307,7.936507936507937e-05,0,0.0,-0.11603422852429088,0,2022-10
2022-10-28,1.6060865170695848,7.936507936507937e-05,0,0.0,-0.11596407251068166,0,2022-10
2022-10-31,1.6062139842534793,7.936507936507937e-05,0,0.0,-0.11589391092913487,0,2022-10
2022-11-01,1.606341461553817,7.936507936507937e-05,0,0.0,-0.11582374377920855,0,2022-11
2022-11-02,1.6064689489714006,7.936507936507937e-05,0,0.0,-0.11575357106046089,0,2022-11
2022-11-03,1.6065964465070333,7.936507936507937e-05,0,0.0,-0.1156833927724498,0,2022-11
2022-11-04,1.606723954161518,7.936507936507937e-05,0,0.0,-0.11561320891473333,0,2022-11
2022-11-07,1.6068514719356577,7.936507936507937e-05,0,0.0,-0.11554301948686944,0,2022-11
2022-11-08,1.606978999830256,7.936507936507937e-05,0,0.0,-0.11547282448841592,0,2022-11
2022-11-09,1.6071065378461156,7.936507936507937e-05,0,0.0,-0.11540262391893083,0,2022-11
2022-11-10,1.60723408598404,7.936507936507937e-05,0,0.0,-0.11533241777797197,0,2022-11
2022-11-11,1.6073616442448324,7.936507936507937e-05,0,0.0,-0.11526220606509716,0,2022-11
2022-11-14,1.6074892126292963,7.936507936507937e-05,0,0.0,-0.1151919887798642,0,2022-11
2022-11-15,1.6076167911382353,7.936507936507937e-05,0,0.0,-0.11512176592183078,0,2022-11
2022-11-16,1.6077443797724527,7.936507936507937e-05,0,0.0,-0.11505153749055472,0,2022-11
2022-11-17,1.6078719785327522,7.936507936507937e-05,0,0.0,-0.11498130348559357,0,2022-11
2022-11-18,1.6079995874199373,7.936507936507937e-05,0,0.0,-0.11491106390650514,0,2022-11
2022-11-21,1.608127206434812,7.936507936507937e-05,0,0.0,-0.11484081875284688,0,2022-11
2022-11-22,1.6082548355781798,7.936507936507937e-05,0,0.0,-0.11477056802417647,0,2022-11
2022-11-23,1.6083824748508448,7.936507936507937e-05,0,0.0,-0.11470031172005136,0,2022-11
2022-11-24,1.6085101242536108,7.936507936507937e-05,0,0.0,-0.11463004984002911,0,2022-11
2022-11-25,1.6086377837872818,7.936507936507937e-05,0,0.0,-0.11455978238366717,0,2022-11
2022-11-28,1.6087654534526619,7.936507936507937e-05,0,0.0,-0.11448950935052297,0,2022-11
2022-11-29,1.608893133250555,7.936507936507937e-05,0,0.0,-0.11441923074015396,0,2022-11
2022-11-30,1.6090208231817653,7.936507936507937e-05,0,0.0,-0.11434894655211746,0,2022-11
2022-12-01,1.6091485232470972,7.936507936507937e-05,0,0.0,-0.1142786567859708,0,2022-12
2022-12-02,1.609276233447355,7.936507936507937e-05,0,0.0,-0.11420836144127126,0,2022-12
2022-12-05,1.6094039537833429,7.936507936507937e-05,0,0.0,-0.11413806051757609,0,2022-12
2022-12-06,1.6095316842558653,7.936507936507937e-05,0,0.0,-0.11406775401444258,0,2022-12
2022-12-07,1.609659424865727,7.936507936507937e-05,0,0.0,-0.11399744193142781,0,2022-12
2022-12-08,1.6097871756137323,7.936507936507937e-05,0,0.0,-0.11392712426808899,0,2022-12
2022-12-09,1.6099149365006857,7.936507936507937e-05,0,0.0,-0.1138568010239833,0,2022-12
2022-12-12,1.6100427075273922,7.936507936507937e-05,0,0.0,-0.1137864721986677,0,2022-12
2022-12-13,1.6101704886946564,7.936507936507937e-05,0,0.0,-0.11371613779169928,0,2022-12
2022-12-14,1.610298280003283,7.936507936507937e-05,0,0.0,-0.1136457978026351,0,2022-12
2022-12-15,1.610426081454077,7.936507936507937e-05,0,0.0,-0.11357545223103212,0,2022-12
2022-12-16,1.6105538930478431,7.936507936507937e-05,0,0.0,-0.11350510107644729,0,2022-12
2022-12-19,1.6106817147853867,7.936507936507937e-05,0,0.0,-0.11343474433843745,0,2022-12
2022-12-20,1.6108095466675125,7.936507936507937e-05,0,0.0,-0.11336438201655953,0,2022-12
2022-12-21,1.6109373886950258,7.936507936507937e-05,0,0.0,-0.11329401411037039,0,2022-12
2022-12-22,1.6110652408687318,7.936507936507937e-05,0,0.0,-0.11322364061942673,0,2022-12
2022-12-23,1.6111931031894358,7.936507936507937e-05,0,0.0,-0.11315326154328537,0,2022-12
2022-12-26,1.611320975657943,7.936507936507937e-05,0,0.0,-0.11308287688150304,0,2022-12
2022-12-27,1.6114488582750588,7.936507936507937e-05,0,0.0,-0.11301248663363642,0,2022-12
2022-12-28,1.6115767510415886,7.936507936507937e-05,0,0.0,-0.11294209079924225,0,2022-12
2022-12-29,1.611704653958338,7.936507936507937e-05,0,0.0,-0.11287168937787709,0,2022-12
2022-12-30,1.6118325670261124,7.936507936507937e-05,0,0.0,-0.11280128236909755,0,2022-12
2023-01-03,1.6119604902457179,7.936507936507937e-05,0,0.0,-0.11273086977246008,0,2023-01
2023-01-04,1.6120884236179596,7.936507936507937e-05,0,0.0,-0.1126604515875214,0,2023-01
2023-01-05,1.6122163671436436,7.936507936507937e-05,0,0.0,-0.11259002781383784,0,2023-01
2023-01-06,1.6123443208235757,7.936507936507937e-05,0,0.0,-0.11251959845096587,0,2023-01
2023-01-09,1.6124722846585617,7.936507936507937e-05,0,0.0,-0.11244916349846196,0,2023-01
2023-01-10,1.6126002586494077,7.936507936507937e-05,0,0.0,-0.11237872295588246,0,2023-01
2023-01-11,1.6127282427969196,7.936507936507937e-05,0,0.0,-0.11230827682278367,0,2023-01
2023-01-12,1.6128562371019035,7.936507936507937e-05,0,0.0,-0.11223782509872199,0,2023-01
2023-01-13,1.6129842415651656,7.936507936507937e-05,0,0.0,-0.1121673677832536,0,2023-01
2023-01-16,1.6131122561875122,7.936507936507937e-05,0,0.0,-0.11209690487593474,0,2023-01
2023-01-17,1.6132402809697495,7.936507936507937e-05,0,0.0,-0.11202643637632162,0,2023-01
2023-01-18,1.6133683159126837,7.936507936507937e-05,0,0.0,-0.11195596228397048,0,2023-01
2023-01-19,1.6134963610171213,7.936507936507937e-05,1,0.0,-0.11188548259843738,0,2023-01
2023-01-20,1.6136244162838689,7.936507936507937e-05,1,0.0,-0.11181499731927845,0,2023-01
2023-01-30,1.6137524817137328,7.936507936507937e-05,1,0.0,-0.11174450644604977,0,2023-01
2023-01-31,1.6138805573075197,7.936507936507937e-05,1,0.0,-0.11167400997830734,0,2023-01
2023-02-01,1.6140086430660363,7.936507936507937e-05,1,0.0,-0.11160350791560711,0,2023-02
2023-02-02,1.6141367389900891,7.936507936507937e-05,1,0.0,-0.11153300025750519,0,2023-02
2023-02-03,1.6142648450804853,7.936507936507937e-05,1,0.0,-0.11146248700355732,0,2023-02
2023-02-06,1.6143929613380315,7.936507936507937e-05,0,0.0,-0.11139196815331945,0,2023-02
2023-02-07,1.6145210877635345,7.936507936507937e-05,0,0.0,-0.11132144370634746,0,2023-02
2023-02-08,1.6146492243578014,7.936507936507937e-05,0,0.0,-0.11125091366219719,0,2023-02
2023-02-09,1.6147773711216395,7.936507936507937e-05,1,0.0,-0.11118037802042424,0,2023-02
2023-02-10,1.6149055280558555,7.936507936507937e-05,1,0.0,-0.11110983678058461,0,2023-02
2023-02-13,1.615033695161257,7.936507936507937e-05,1,0.0,-0.11103928994223378,0,2023-02
2023-02-14,1.6151618724386507,7.936507936507937e-05,1,0.0,-0.11096873750492758,0,2023-02
2023-02-15,1.618095890459396,0.0018165473509570774,1,0.30000000000000004,-0.10935377012012412,10,2023-02
2023-02-16,1.6072822361447332,-0.0066829502370176356,0,0.30000000000000004,-0.11530591455319869,10,2023-02
2023-02-17,1.6109074139211828,0.0022554705669769718,0,0.30000000000000004,-0.11331051308269473,10,2023-02
2023-02-20,1.6110313787064754,7.695338926451932e-05,0,0.30000000000000004,-0.11324227932145119,10,2023-02
2023-02-21,1.6122672280845727,0.0007671168882444114,0,0.30000000000000004,-0.11256203249813762,10,2023-02
2023-02-22,1.6148622196001057,0.001609529406992826,0,0.30000000000000004,-0.1111336749925614,10,2023-02
2023-02-23,1.6137968853155846,-0.0006597059932363234,0,0.30000000000000004,-0.11172006543435471,10,2023-02
2023-02-24,1.6150371396265546,0.0007685318532062203,0,0.30000000000000004,-0.1110373940100771,10,2023-02
2023-02-27,1.6082538181971846,-0.0042001024390921765,0,0.30000000000000004,-0.11477112801975714,10,2023-02
2023-02-28,1.6139531743822573,0.0035438163557177703,0,0.30000000000000004,-0.11163403946468001,10,2023-02
2023-03-01,1.6167875080764713,0.001756143696857229,0,0.30000000000000004,-0.11007394118258343,10,2023-03
2023-03-02,1.6148720121691993,-0.001184754272100322,0,0.30000000000000004,-0.11112828488262076,10,2023-03
2023-03-03,1.615142579835445,0.0001675474367051913,0,0.30000000000000004,-0.11097935670519316,10,2023-03
2023-03-06,1.6141722955779245,-0.0006007421695361357,0,0.30000000000000004,-0.1115134288952085,10,2023-03
2023-03-07,1.604672995523302,-0.00588493562963899,0,0.30000000000000004,-0.11674211517395883,10,2023-03
2023-03-08,1.6077674980277679,0.0019284318444312278,0,0.30000000000000004,-0.11503881254201533,10,2023-03
2023-03-09,1.6124362510721761,0.0029038732591219465,0,0.30000000000000004,-0.11246899741439526,10,2023-03
2023-03-10,1.6100795476827106,-0.001461579264233533,0,0.30000000000000004,-0.1137661943241388,10,2023-03
2023-03-13,1.6121669982034368,0.0012964890608855649,0,0.30000000000000004,-0.11261720188969306,10,2023-03
2023-03-14,1.607467874498616,-0.0029147871839935763,0,0.30000000000000004,-0.11520373389692137,10,2023-03
2023-03-15,1.6132823425410705,0.003617159717277834,0,0.30000000000000004,-0.1120032844851755,10,2023-03
2023-03-16,1.6134103808222247,7.936507936507937e-05,0,0.0,-0.11193280855537269,0,2023-03
2023-03-17,1.6135384292651471,7.936507936507937e-05,0,0.0,-0.11186232703224212,0,2023-03
2023-03-20,1.6136664878706444,7.936507936507937e-05,0,0.0,-0.11179183991533992,0,2023-03
2023-03-21,1.613794556639523,7.936507936507937e-05,0,0.0,-0.11172134720422203,0,2023-03
2023-03-22,1.6139226355725897,7.936507936507937e-05,0,0.0,-0.11165084889844457,0,2023-03
2023-03-23,1.614050724670651,7.936507936507937e-05,0,0.0,-0.11158034499756352,0,2023-03
2023-03-24,1.6141788239345138,7.936507936507937e-05,0,0.0,-0.11150983550113472,0,2023-03
2023-03-27,1.6143069333649849,7.936507936507937e-05,0,0.0,-0.11143932040871415,0,2023-03
2023-03-28,1.614435052962871,7.936507936507937e-05,0,0.0,-0.11136879971985766,0,2023-03
2023-03-29,1.6145631827289793,7.936507936507937e-05,0,0.0,-0.11129827343412112,0,2023-03
2023-03-30,1.6146913226641166,7.936507936507937e-05,0,0.0,-0.11122774155106024,0,2023-03
2023-03-31,1.61481947276909,7.936507936507937e-05,0,0.0,-0.1111572040702309,0,2023-03
2023-04-03,1.6149476330447068,7.936507936507937e-05,0,0.0,-0.1110866609911888,0,2023-04
2023-04-04,1.6150758034917738,7.936507936507937e-05,0,0.0,-0.11101611231348969,0,2023-04
2023-04-06,1.6152039841110986,7.936507936507937e-05,0,0.0,-0.11094555803668918,0,2023-04
2023-04-07,1.6153321749034883,7.936507936507937e-05,0,0.0,-0.11087499816034288,0,2023-04
2023-04-10,1.6154603758697506,7.936507936507937e-05,0,0.0,-0.11080443268400639,0,2023-04
2023-04-11,1.6155885870106927,7.936507936507937e-05,0,0.0,-0.1107338616072352,0,2023-04
2023-04-12,1.6157168083271223,7.936507936507937e-05,0,0.0,-0.11066328492958491,0,2023-04
2023-04-13,1.6158450398198467,7.936507936507937e-05,0,0.0,-0.11059270265061102,0,2023-04
2023-04-14,1.6159732814896737,7.936507936507937e-05,0,0.0,-0.11052211476986902,0,2023-04
2023-04-17,1.616101533337411,7.936507936507937e-05,0,0.0,-0.11045152128691427,0,2023-04
2023-04-18,1.6162297953638662,7.936507936507937e-05,0,0.0,-0.11038092220130213,0,2023-04
2023-04-19,1.6163580675698477,7.936507936507937e-05,0,0.0,-0.11031031751258785,0,2023-04
2023-04-20,1.6164863499561628,7.936507936507937e-05,0,0.0,-0.11023970722032692,0,2023-04
2023-04-21,1.6166146425236196,7.936507936507937e-05,0,0.0,-0.11016909132407457,0,2023-04
2023-04-24,1.6167429452730264,7.936507936507937e-05,0,0.0,-0.11009846982338592,0,2023-04
2023-04-25,1.616871258205191,7.936507936507937e-05,0,0.0,-0.11002784271781635,0,2023-04
2023-04-26,1.6169995813209217,7.936507936507937e-05,0,0.0,-0.10995721000692084,0,2023-04
2023-04-27,1.6171279146210267,7.936507936507937e-05,0,0.0,-0.10988657169025463,0,2023-04
2023-04-28,1.6172562581063141,7.936507936507937e-05,0,0.0,-0.10981592776737288,0,2023-04
2023-05-04,1.6173846117775925,7.936507936507937e-05,0,0.0,-0.10974527823783055,0,2023-05
2023-05-05,1.61751297563567,7.936507936507937e-05,0,0.0,-0.10967462310118276,0,2023-05
2023-05-08,1.6176413496813555,7.936507936507937e-05,0,0.0,-0.1096039623569844,0,2023-05
2023-05-09,1.6177697339154573,7.936507936507937e-05,0,0.0,-0.10953329600479046,0,2023-05
2023-05-10,1.617898128338784,7.936507936507937e-05,0,0.0,-0.10946262404415583,0,2023-05
2023-05-11,1.6180265329521444,7.936507936507937e-05,0,0.0,-0.1093919464746355,0,2023-05
2023-05-12,1.618154947756347,7.936507936507937e-05,0,0.0,-0.1093212632957842,0,2023-05
2023-05-15,1.6182833727522008,7.936507936507937e-05,0,0.0,-0.10925057450715685,0,2023-05
2023-05-16,1.6184118079405145,7.936507936507937e-05,0,0.0,-0.10917988010830817,0,2023-05
2023-05-17,1.6185402533220972,7.936507936507937e-05,0,0.0,-0.10910918009879293,0,2023-05
2023-05-18,1.6186687088977578,7.936507936507937e-05,0,0.0,-0.10903847447816575,0,2023-05
