date,nav,daily_ret,invest,exposure,dd,n_positions,month
2021-04-02,1.598123635997621,0.005499108276197306,1,1.0,-0.001652686427402272,10,2021-04
2021-04-06,1.6176682105634852,0.012229701210609855,1,1.0,0.0,10,2021-04
2021-04-07,1.6679912579879956,0.031108386191863912,1,1.0,0.0,10,2021-04
2021-04-08,1.662071298932142,-0.003549154725783454,1,1.0,-0.003549154725783482,10,2021-04
2021-04-09,1.6622032093526922,7.936507936507937e-05,0,0.0,-0.0034700713253648973,0,2021-04
2021-04-12,1.6623351302423235,7.936507936507937e-05,0,0.0,-0.0033909816484858656,0,2021-04
2021-04-13,1.6624670616018666,7.936507936507937e-05,0,0.0,-0.0033118856946483806,0,2021-04
2021-04-14,1.6872335681974493,0.01489744198102732,1,1.0,0.0,10,2021-04
2021-04-15,1.6873674756234969,7.936507936507937e-05,0,0.0,0.0,0,2021-04
2021-04-16,1.7171201664424371,0.01763260893004133,1,1.0,0.0,10,2021-04
2021-04-19,1.779015441052937,0.036045977340500246,1,1.0,0.0,10,2021-04
2021-04-20,1.821053346473717,0.023629871023434827,1,1.0,0.0,10,2021-04
2021-04-21,1.8457444895065283,0.01355871483975095,1,1.0,0.0,10,2021-04
2021-04-22,1.8756776061354359,0.01621736746287693,1,1.0,0.0,10,2021-04
2021-04-23,1.8742373790020463,-0.0007678436468391381,1,1.0,-0.0007678436468391382,10,2021-04
2021-04-26,1.87438612800038,7.936507936507937e-05,0,0.0,-0.0006885395074459669,0,2021-04
2021-04-27,1.8745348888041895,7.936507936507937e-05,0,0.0,-0.0006092290740735471,0,2021-04
2021-04-28,1.8618051224065006,-0.00679089328969995,1,1.0,-0.007395985154142505,10,2021-04
2021-04-29,1.8553400025761484,-0.003472500828655833,1,1.0,-0.010842803418221853,10,2021-04
2021-04-30,1.8231709982974207,-0.017338603293229816,1,1.0,-0.027993407644396583,10,2021-04
2021-05-06,1.8233156944083968,7.936507936507937e-05,0,0.0,-0.02791626426405083,0,2021-05
2021-05-07,1.8234604020031913,7.936507936507937e-05,0,0.0,-0.02783911476121457,0,2021-05
2021-05-10,1.8236051210827153,7.936507936507937e-05,0,0.0,-0.027761959135401963,0,2021-05
2021-05-11,1.8237498516478807,7.936507936507937e-05,0,0.0,-0.027684797386126943,0,2021-05
2021-05-12,1.8951364605805714,0.03914276339388763,1,1.0,0.0,10,2021-05
2021-05-13,1.8802016231149352,-0.007880613230912624,1,1.0,-0.007880613230912626,10,2021-05
2021-05-14,1.8755323930523544,-0.002483366680029319,1,1.0,-0.010344409458626164,10,2021-05
2021-05-17,1.8370921221782683,-0.020495658201629872,1,1.0,-0.030628052179694377,10,2021-05
2021-05-18,1.895832096039229,0.031974430216004476,1,1.0,0.0,10,2021-05
2021-05-19,1.926939183024621,0.016408144503081756,1,1.0,0.0,10,2021-05
2021-05-20,1.885818787346223,-0.021339747533626413,1,1.0,-0.021339747533626476,10,2021-05
2021-05-21,1.885968455503949,7.936507936507937e-05,0,0.0,-0.02126207608501798,0,2021-05
2021-05-24,1.9440572463967307,0.030800510328397635,1,1.0,0.0,10,2021-05
2021-05-25,1.9687287889262175,0.012690748986540814,1,1.0,0.0,10,2021-05
2021-05-26,1.9250090422800799,-0.022207094695853535,1,1.0,-0.02220709469585358,10,2021-05
2021-05-27,2.030430359505723,0.054764063394100386,1,1.0,0.0,10,2021-05
2021-05-28,2.0058942551673016,-0.012084189060487695,1,1.0,-0.01208418906048779,10,2021-05
2021-05-31,2.0995406091754854,0.04668558861811651,1,1.0,0.0,10,2021-05
2021-06-01,2.097889771170283,-0.0007862853416540131,1,1.0,-0.0007862853416541319,10,2021-06
2021-06-02,2.0980562703584713,7.936507936507937e-05,0,0.0,-0.0007069826658875433,0,2021-06
2021-06-03,2.098222782760881,7.936507936507937e-05,0,0.0,-0.0006276736962578045,0,2021-06
2021-06-04,2.0983893083785605,7.936507936507937e-05,0,0.0,-0.0005483584322653112,0,2021-06
2021-06-07,2.117283745892242,0.00900425742651231,1,1.0,0.0,10,2021-06
2021-06-08,2.1174517842847735,7.936507936507937e-05,0,0.0,0.0,0,2021-06
2021-06-09,2.1176198360136853,7.936507936507937e-05,0,0.0,0.0,0,2021-06
2021-06-10,2.115120504016862,-0.0011802552820473142,1,1.0,-0.0011802552820472452,10,2021-06
2021-06-11,2.0639913654808697,-0.0241731562995547,1,1.0,-0.0253248810861956,10,2021-06
2021-06-15,2.0641551743194,7.936507936507937e-05,0,0.0,-0.025247525918027706,0,2021-06
2021-06-16,2.064318996158632,7.936507936507937e-05,0,0.0,-0.02517016461056078,0,2021-06
2021-06-17,2.064482830999597,7.936507936507937e-05,0,0.0,-0.025092797163307666,0,2021-06
2021-06-18,2.1583817863987442,0.04548304010534325,1,1.0,0.0,10,2021-06
2021-06-21,2.202380052489166,0.02038483940500312,1,1.0,0.0,10,2021-06
2021-06-22,2.2533066317857138,0.023123429236924654,1,1.0,0.0,10,2021-06
2021-06-23,2.295032433217236,0.018517586928883698,1,1.0,0.0,10,2021-06
2021-06-24,2.209074442773129,-0.03745393276364664,1,1.0,-0.03745393276364668,10,2021-06
2021-06-25,2.1934802294116307,-0.007059161547277772,1,1.0,-0.04424870094896508,10,2021-06
2021-06-28,2.2774515482759727,0.03828223192459149,1,1.0,-0.007660408056463824,10,2021-06
2021-06-29,2.1757282325368568,-0.04466541376747203,1,1.0,-0.05198366652846616,10,2021-06
2021-06-30,2.230799270007414,0.025311542428415157,1,1.0,-0.02798791088097093,10,2021-06
2021-07-01,2.2309763175685258,7.936507936507937e-05,0,0.0,-0.027910767064374134,0,2021-07
2021-07-02,2.2311533791810314,7.936507936507937e-05,0,0.0,-0.027833617125252175,0,2021-07
2021-07-05,2.231330454846046,7.936507936507937e-05,0,0.0,-0.02775646106311917,0,2021-07
2021-07-06,2.2315075445646846,7.936507936507937e-05,0,0.0,-0.027679298877489242,0,2021-07
2021-07-07,2.262434800978599,0.013859355523688012,1,1.0,-0.014203560597590677,10,2021-07
2021-07-08,2.2842163899717334,0.009627499092443582,1,1.0,-0.004712806271909735,10,2021-07
2021-07-09,2.3545721388378533,0.03080082481458373,1,1.0,0.0,10,2021-07
2021-07-12,2.460399908141422,0.04494564747368569,1,1.0,0.0,10,2021-07
2021-07-13,2.4464551529863066,-0.005667678294480704,1,1.0,-0.005667678294480635,10,2021-07
2021-07-14,2.3756040797381313,-0.02896070797034222,1,1.0,-0.034464246288866546,10,2021-07
2021-07-15,2.4191063575529617,0.01831209088495324,1,1.0,-0.016783267814236426,10,2021-07
2021-07-16,2.4192983501210215,7.936507936507937e-05,0,0.0,-0.016705234740253413,0,2021-07
2021-07-19,2.4194903579265867,7.936507936507937e-05,0,0.0,-0.016627195473169258,0,2021-07
2021-07-20,2.4196823809708667,7.936507936507937e-05,0,0.0,-0.016549150012492478,0,2021-07
2021-07-21,2.5427150430102965,0.05084661648445973,1,1.0,0.0,10,2021-07
2021-07-22,2.662315850652026,0.04703665397760646,1,1.0,0.0,10,2021-07
2021-07-23,2.662527145560808,7.936507936507937e-05,0,0.0,0.0,0,2021-07
2021-07-26,2.6627384572390276,7.936507936507937e-05,0,0.0,0.0,0,2021-07
2021-07-27,2.662949785688015,7.936507936507937e-05,0,0.0,0.0,0,2021-07
2021-07-28,2.6631611309091014,7.936507936507937e-05,0,0.0,0.0,0,2021-07
2021-07-29,2.917936875965075,0.09566666548974552,1,1.0,0.0,10,2021-07
2021-07-30,2.903516269445796,-0.004942055682581947,1,1.0,-0.00494205568258197,10,2021-07
2021-08-02,2.8857185630057587,-0.0061297078398787844,1,1.0,-0.011041470164998088,10,2021-08
2021-08-03,2.7406129601037104,-0.05028404528503514,1,1.0,-0.06077030566424318,10,2021-08
2021-08-04,2.8626997885670606,0.04454727108155051,1,1.0,-0.018930185862826486,10,2021-08
2021-08-05,2.8384033667942874,-0.008487240565639242,1,1.0,-0.02725676138709566,10,2021-08
2021-08-06,2.8386286369027633,7.936507936507937e-05,0,0.0,-0.027179559542761227,0,2021-08
2021-08-09,2.8380814315160756,-0.00019277103724444408,1,1.0,-0.027367091148120838,10,2021-08
2021-08-10,2.751375893602468,-0.03055075761772295,1,1.0,-0.05708176339747538,10,2021-08
2021-08-11,2.772664887984221,0.007737581197558231,1,1.0,-0.04978585697910502,10,2021-08
2021-08-12,2.8043336413744306,0.01142177459939381,1,1.0,-0.038932725216364095,10,2021-08
2021-08-13,2.8045562075364447,7.936507936507937e-05,0,0.0,-0.03885645003582562,0,2021-08
2021-08-16,2.80477879136244,7.936507936507937e-05,0,0.0,-0.03878016880170145,0,2021-08
2021-08-17,2.8050013928538178,7.936507936507937e-05,0,0.0,-0.038703881513511104,0,2021-08
2021-08-18,2.8052240120119807,7.936507936507937e-05,0,0.0,-0.038627588170774114,0,2021-08
2021-08-19,2.805446648838331,7.936507936507937e-05,0,0.0,-0.038551288773009854,0,2021-08
2021-08-20,2.8056693033342706,7.936507936507937e-05,0,0.0,-0.03847498331973785,0,2021-08
2021-08-23,2.909967801553197,0.037174195153711745,1,1.0,-0.002731064704489874,10,2021-08
2021-08-24,2.895995368337261,-0.004801576570187027,1,1.0,-0.0075195278583801055,10,2021-08
2021-08-25,2.9453173311597336,0.017031091748876247,1,1.0,0.0,10,2021-08
2021-08-26,2.9455510865034764,7.936507936507937e-05,0,0.0,0.0,0,2021-08
2021-08-27,2.9457848603992307,7.936507936507937e-05,0,0.0,0.0,0,2021-08
2021-08-30,2.946018652848469,7.936507936507937e-05,0,0.0,0.0,0,2021-08
2021-08-31,2.9462524638526637,7.936507936507937e-05,0,0.0,0.0,0,2021-08
2021-09-01,2.946486293413287,7.936507936507937e-05,0,0.0,0.0,0,2021-09
2021-09-02,2.946720141531812,7.936507936507937e-05,0,0.0,0.0,0,2021-09
2021-09-03,2.9469540082097114,7.936507936507937e-05,0,0.0,0.0,0,2021-09
2021-09-06,2.99526234404236,0.01639263310457826,1,1.0,0.0,10,2021-09
2021-09-07,3.031229550469438,0.01200803211732624,1,1.0,0.0,10,2021-09
2021-09-08,3.0023451989907772,-0.009528922504132996,1,1.0,-0.00952892250413293,10,2021-09
2021-09-09,2.977054131971953,-0.008423770533556894,1,1.0,-0.017872423581082937,10,2021-09
2021-09-10,2.996435165841409,0.006510138213918904,1,1.0,-0.01147863731489444,10,2021-09
2021-09-13,2.963571727773177,-0.01096751180965532,1,1.0,-0.02232025703423993,10,2021-09
2021-09-14,2.9638069318785556,7.936507936507937e-05,0,0.0,-0.022242663403845828,0,2021-09
2021-09-15,2.9640421546509272,7.936507936507937e-05,0,0.0,-0.022165063615226976,0,2021-09
2021-09-16,2.9642773960917728,7.936507936507937e-05,0,0.0,-0.02208745766789478,0,2021-09
2021-09-17,2.9645126562025736,7.936507936507937e-05,0,0.0,-0.022009845561360503,0,2021-09
2021-09-22,2.9647479349848123,7.936507936507937e-05,0,0.0,-0.02193222729513511,0,2021-09
2021-09-23,2.96498323243997,7.936507936507937e-05,0,0.0,-0.021854602868729863,0,2021-09
2021-09-24,2.965218548569529,7.936507936507937e-05,0,0.0,-0.021776972281655878,0,2021-09
2021-09-27,2.965453883374971,7.936507936507937e-05,0,0.0,-0.021699335533424263,0,2021-09
2021-09-28,2.9656892368577785,7.936507936507937e-05,0,0.0,-0.02162169262354599,0,2021-09
2021-09-29,2.965924609019434,7.936507936507937e-05,0,0.0,-0.02154404355153188,0,2021-09
2021-09-30,2.96615999986142,7.936507936507937e-05,0,0.0,-0.021466388316893046,0,2021-09
2021-10-08,2.956917206511893,-0.003116080504746388,1,1.0,-0.02451557782749792,10,2021-10
2021-10-11,2.9450124780628864,-0.004026060798317099,1,1.0,-0.028442937418975626,10,2021-10
2021-10-12,2.945246209211939,7.936507936507937e-05,0,0.0,-0.028365829715596196,0,2021-10
2021-10-13,2.9018945961915397,-0.014719181331872,1,1.0,-0.04266748925625537,10,2021-10
2021-10-14,2.8418776553835032,-0.02068198510269912,1,1.0,-0.062467025981787015,10,2021-10
2021-10-15,2.8341905826410048,-0.0027049274017608045,1,1.0,-0.06500298461326315,10,2021-10
2021-10-18,2.9841020169386128,0.0528939144797788,1,1.0,-0.015547332442548578,10,2021-10
2021-10-19,3.0513927645317986,0.022549747700053416,1,1.0,0.0,10,2021-10
2021-10-20,3.059463340618251,0.0026448827500219598,1,1.0,0.0,10,2021-10
2021-10-21,3.0863451438133267,0.008786443961653581,1,1.0,0.0,10,2021-10
2021-10-22,3.0865900918406135,7.936507936507937e-05,0,0.0,0.0,0,2021-10
2021-10-25,3.2352251655893336,0.0481551062260052,1,1.0,0.0,10,2021-10
2021-10-26,3.1734065093077484,-0.019107991907056143,1,1.0,-0.0191079919070561,10,2021-10
2021-10-27,3.1736583669672176,7.936507936507937e-05,0,0.0,-0.019030143334985126,0,2021-10
2021-10-28,3.17391024461539,7.936507936507937e-05,0,0.0,-0.018952288584456044,0,2021-10
2021-10-29,3.1741621422538517,7.936507936507937e-05,0,0.0,-0.018874427654978543,0,2021-10
2021-11-01,3.2465317574724604,0.022799596232100962,1,1.0,0.0,10,2021-11
2021-11-02,3.2467894187230537,7.936507936507937e-05,0,0.0,0.0,0,2021-11
2021-11-03,3.29012186728466,0.01334624546689852,1,1.0,0.0,10,2021-11
2021-11-04,3.3632266735342253,0.022219482802896498,1,1.0,0.0,10,2021-11
2021-11-05,3.2968459668532204,-0.019737208676229235,1,1.0,-0.019737208676229124,10,2021-11
2021-11-08,3.3804099651017,0.025346649218264683,1,1.0,0.0,10,2021-11
2021-11-09,3.442676955502349,0.01841995232633736,1,1.0,0.0,10,2021-11
2021-11-10,3.42523269204746,-0.0050670637066333344,1,1.0,-0.005067063706633309,10,2021-11
2021-11-11,3.4420507134691944,0.004910037633583674,1,1.0,-0.00018190554654090184,10,2021-11
2021-11-12,3.5121207022584127,0.020357047185570208,1,1.0,0.0,10,2021-11
2021-11-15,3.463048761584817,-0.013972168052778147,1,1.0,-0.013972168052778091,10,2021-11
2021-11-16,3.4633236067246256,7.936507936507937e-05,0,0.0,-0.01389391187563938,0,2021-11
2021-11-17,3.5697939866627717,0.030742255713966684,1,1.0,0.0,10,2021-11
2021-11-18,3.5700773036458404,7.936507936507937e-05,0,0.0,0.0,0,2021-11
2021-11-19,3.6176597780716744,0.013328135605702854,1,1.0,0.0,10,2021-11
2021-11-22,3.69277228992549,0.020762735155226017,1,1.0,0.0,10,2021-11
2021-11-23,3.6407937473943397,-0.014075750804607313,1,1.0,-0.014075750804607313,10,2021-11
2021-11-24,3.6414364192133863,0.00017651969972390857,1,1.0,-0.013901715752188846,10,2021-11
2021-11-25,3.6417254221038005,7.936507936507937e-05,0,0.0,-0.013823453983597654,0,2021-11
2021-11-26,3.6420144479309515,7.936507936507937e-05,0,0.0,-0.01374518600375509,0,2021-11
2021-11-29,3.6823852495767597,0.011084745056061784,1,1.0,-0.0028128028302930813,10,2021-11
2021-11-30,3.610321397687198,-0.019569883921798863,1,1.0,-0.022327640527208207,10,2021-11
2021-12-01,3.57438106095306,-0.009954885666733616,1,1.0,-0.032060257085285544,10,2021-12
2021-12-02,3.574664741989644,7.936507936507937e-05,0,0.0,-0.0319834364707685,0,2021-12
2021-12-03,3.549113148106963,-0.007147969313748649,1,1.0,-0.03890278916207578,10,2021-12
2021-12-06,3.549394823753638,7.936507936507937e-05,0,0.0,-0.03882651160566005,0,2021-12
2021-12-07,3.5496765217555235,7.936507936507937e-05,0,0.0,-0.038750227995469975,0,2021-12
2021-12-08,3.558716019476918,0.0025465694313248867,1,1.0,-0.0363023387102152,10,2021-12
2021-12-09,3.548391065974318,-0.002901314251008224,1,1.0,-0.03909832846857859,10,2021-12
2021-12-10,3.67126143340543,0.0346270648151838,1,1.0,-0.005825124007441557,10,2021-12
2021-12-13,3.7907443650753905,0.03254547077000972,1,1.0,0.0,10,2021-12
2021-12-14,3.976966298650186,0.04912542647045301,1,1.0,0.0,10,2021-12
2021-12-15,3.977281930896111,7.936507936507937e-05,0,0.0,0.0,0,2021-12
2021-12-16,3.9551477752405355,-0.005565146258210706,1,1.0,-0.005565146258210674,10,2021-12
2021-12-17,3.9554616758576184,7.936507936507937e-05,0,0.0,-0.005486222857119971,0,2021-12
2021-12-20,3.9557756013874488,7.936507936507937e-05,0,0.0,-0.005407293192267269,0,2021-12
2021-12-21,3.9560895518320036,7.936507936507937e-05,0,0.0,-0.005328357263155472,0,2021-12
2021-12-22,3.9049145218682324,-0.012935761259517686,1,1.0,-0.018195192165211586,10,2021-12
2021-12-23,3.919347524817771,0.0036961123908633015,1,1.0,-0.01456633124956438,10,2021-12
2021-12-24,3.9196585841451377,7.936507936507937e-05,0,0.0,-0.01448812222823497,0,2021-12
2021-12-27,3.9199696681597525,7.936507936507937e-05,0,0.0,-0.014409906999840367,0,2021-12
2021-12-28,3.845729695854023,-0.0189389149892535,1,1.0,-0.0330759139854208,10,2021-12
2021-12-29,3.846034912496551,7.936507936507937e-05,0,0.0,-0.032999173978594185,0,2021-12
2021-12-30,3.9836260860527455,0.03577481138019117,1,1.0,0.0,10,2021-12
2021-12-31,4.037157029030271,0.013437742855672395,1,1.0,0.0,10,2021-12
2022-01-04,4.036420564464081,-0.00018242158055627004,1,1.0,-0.00018242158055633247,10,2022-01
2022-01-05,4.036740915302531,7.936507936507937e-05,0,0.0,-0.00010307097909453405,0,2022-01
2022-01-06,4.03706129156565,7.936507936507937e-05,0,0.0,-2.3714079965791713e-05,0,2022-01
2022-01-07,4.037381693255457,7.936507936507937e-05,0,0.0,0.0,0,2022-01
2022-01-10,4.03770212037397,7.936507936507937e-05,0,0.0,0.0,0,2022-01
2022-01-11,4.038022572923206,7.936507936507937e-05,0,0.0,0.0,0,2022-01
2022-01-12,4.1080493801229245,0.017341856300972673,1,1.0,0.0,10,2022-01
2022-01-13,4.1083754157880135,7.936507936507937e-05,0,0.0,0.0,0,2022-01
2022-01-14,4.10870147732895,7.936507936507937e-05,0,0.0,0.0,0,2022-01
2022-01-17,4.154786010646032,0.011216325540166095,1,1.0,0.0,10,2022-01
2022-01-18,4.0877128567324705,-0.01614358807931307,1,1.0,-0.01614358807931298,10,2022-01
2022-01-19,4.088037278387767,7.936507936507937e-05,0,0.0,-0.016065504237097,0,2022-01
2022-01-20,4.088361725790814,7.936507936507937e-05,0,0.0,-0.01598741419775064,0,2022-01
2022-01-21,4.0886861989436545,7.936507936507937e-05,0,0.0,-0.015909317960782227,0,2022-01
2022-01-24,4.089010697848333,7.936507936507937e-05,0,0.0,-0.01583121552569966,0,2022-01
2022-01-25,4.089335222506892,7.936507936507937e-05,0,0.0,-0.015753106892011256,0,2022-01
2022-01-26,4.089659772921377,7.936507936507937e-05,0,0.0,-0.015674992059224915,0,2022-01
2022-01-27,4.0899843490938315,7.936507936507937e-05,0,0.0,-0.015596871026848529,0,2022-01
2022-01-28,4.0903089510263,7.936507936507937e-05,0,0.0,-0.015518743794390213,0,2022-01
2022-02-07,4.0906335787208254,7.936507936507937e-05,0,0.0,-0.015440610361358074,0,2022-02
2022-02-08,4.090958232179454,7.936507936507937e-05,0,0.0,-0.015362470727259794,0,2022-02
2022-02-09,4.09128291140423,7.936507936507937e-05,0,0.0,-0.01528432489160327,0,2022-02
2022-02-10,4.091607616397199,7.936507936507937e-05,0,0.0,-0.015206172853896183,0,2022-02
2022-02-11,4.091932347160405,7.936507936507937e-05,0,0.0,-0.015128014613646431,0,2022-02
2022-02-14,4.092257103695895,7.936507936507937e-05,0,0.0,-0.015049850170361695,0,2022-02
2022-02-15,4.0925818860057115,7.936507936507937e-05,0,0.0,-0.014971679523549872,0,2022-02
2022-02-16,4.092906694091902,7.936507936507937e-05,0,0.0,-0.014893502672718427,0,2022-02
2022-02-17,4.093231527956513,7.936507936507937e-05,0,0.0,-0.014815319617375047,0,2022-02
2022-02-18,4.093556387601589,7.936507936507937e-05,0,0.0,-0.014737130357027199,0,2022-02
2022-02-21,4.093881273029176,7.936507936507937e-05,0,0.0,-0.014658934891182564,0,2022-02
2022-02-22,4.0942061842413215,7.936507936507937e-05,0,0.0,-0.014580733219348397,0,2022-02
2022-02-23,4.094531121240071,7.936507936507937e-05,0,0.0,-0.01450252534103238,0,2022-02
2022-02-24,4.094856084027471,7.936507936507937e-05,0,0.0,-0.014424311255741984,0,2022-02
2022-02-25,4.095181072605569,7.936507936507937e-05,0,0.0,-0.01434609096298446,0,2022-02
2022-02-28,4.09550608697641,7.936507936507937e-05,0,0.0,-0.014267864462267278,0,2022-02
2022-03-01,4.095831127142044,7.936507936507937e-05,0,0.0,-0.01418963175309748,0,2022-03
2022-03-02,4.096156193104516,7.936507936507937e-05,0,0.0,-0.014111392834982533,0,2022-03
2022-03-03,4.096481284865874,7.936507936507937e-05,0,0.0,-0.014033147707429694,0,2022-03
2022-03-04,4.0968064024281645,7.936507936507937e-05,0,0.0,-0.013954896369946214,0,2022-03
2022-03-07,4.097131545793437,7.936507936507937e-05,0,0.0,-0.013876638822038923,0,2022-03
2022-03-08,4.097456714963738,7.936507936507937e-05,0,0.0,-0.01379837506321529,0,2022-03
2022-03-09,4.097781909941117,7.936507936507937e-05,0,0.0,-0.01372010509298214,0,2022-03
2022-03-10,4.0981071307276205,7.936507936507937e-05,0,0.0,-0.013641828910846514,0,2022-03
2022-03-11,4.098432377325297,7.936507936507937e-05,0,0.0,-0.013563546516315668,0,2022-03
2022-03-14,4.098757649736196,7.936507936507937e-05,0,0.0,-0.013485257908896216,0,2022-03
2022-03-15,4.0990829479623665,7.936507936507937e-05,0,0.0,-0.013406963088095197,0,2022-03
2022-03-16,4.099408272005856,7.936507936507937e-05,0,0.0,-0.013328662053419652,0,2022-03
2022-03-17,4.0997336218687135,7.936507936507937e-05,0,0.0,-0.013250354804376197,0,2022-03
2022-03-18,4.100058997552989,7.936507936507937e-05,0,0.0,-0.013172041340471655,0,2022-03
2022-03-21,4.100384399060732,7.936507936507937e-05,0,0.0,-0.013093721661212856,0,2022-03
2022-03-22,4.100709826393991,7.936507936507937e-05,0,0.0,-0.013015395766106629,0,2022-03
2022-03-23,4.101035279554816,7.936507936507937e-05,0,0.0,-0.012937063654659369,0,2022-03
2022-03-24,4.101360758545257,7.936507936507937e-05,0,0.0,-0.012858725326377905,0,2022-03
2022-03-25,4.101686263367364,7.936507936507937e-05,0,0.0,-0.012780380780768852,0,2022-03
2022-03-28,4.102011794023188,7.936507936507937e-05,0,0.0,-0.01270203001733861,0,2022-03
2022-03-29,4.102337350514777,7.936507936507937e-05,0,0.0,-0.012623673035594002,0,2022-03
2022-03-30,4.102662932844183,7.936507936507937e-05,0,0.0,-0.012545309835041216,0,2022-03
2022-03-31,4.102988541013456,7.936507936507937e-05,0,0.0,-0.012466940415186867,0,2022-03
2022-04-01,4.103314175024648,7.936507936507937e-05,0,0.0,-0.01238856477553714,0,2022-04
2022-04-06,4.103639834879809,7.936507936507937e-05,0,0.0,-0.012310182915598648,0,2022-04
2022-04-07,4.10396552058099,7.936507936507937e-05,0,0.0,-0.012231794834877576,0,2022-04
2022-04-08,4.104291232130243,7.936507936507937e-05,0,0.0,-0.012153400532880325,0,2022-04
