date,nav,daily_ret,regime,exposure,dd,n_positions,stop_exit,month
2022-02-23,1.0509975485878593,7.936507936507937e-05,bear,0.0,-0.06890613623267633,0,True,2022-02
2022-02-24,1.0510809610917156,7.936507936507937e-05,bear,0.0,-0.06883223989428204,0,True,2022-02
2022-02-25,1.0511643802156119,7.936507936507937e-05,bear,0.0,-0.06875833769109892,0,True,2022-02
2022-02-28,1.0512478059600734,7.936507936507937e-05,bear,0.0,-0.06868442962266173,0,True,2022-02
2022-03-01,1.051331238325626,7.936507936507937e-05,bear,0.0,-0.06861051568850468,0,True,2022-03
2022-03-02,1.0514146773127946,7.936507936507937e-05,bear,0.0,-0.06853659588816252,0,True,2022-03
2022-03-04,1.0514981229221052,7.936507936507937e-05,bear,0.0,-0.06846267022116946,0,True,2022-03
2022-03-07,1.0515815751540831,7.936507936507937e-05,bear,0.0,-0.06838873868706004,0,True,2022-03
2022-03-08,1.0516650340092542,7.936507936507937e-05,bear,0.0,-0.06831480128536849,0,True,2022-03
2022-03-09,1.0517484994881439,7.936507936507937e-05,bear,0.0,-0.06824085801562915,0,True,2022-03
2022-03-10,1.0518319715912778,7.936507936507937e-05,bear,0.0,-0.06816690887737642,0,True,2022-03
2022-03-11,1.0519154503191819,7.936507936507937e-05,bear,0.0,-0.0680929538701445,0,True,2022-03
2022-03-14,1.0519989356723818,7.936507936507937e-05,bear,0.0,-0.06801899299346754,0,True,2022-03
2022-03-15,1.0520824276514034,7.936507936507937e-05,bear,0.0,-0.06794502624687976,0,True,2022-03
2022-03-16,1.0521659262567726,7.936507936507937e-05,bear,0.0,-0.06787105362991513,0,True,2022-03
2022-03-17,1.0522494314890152,7.936507936507937e-05,bear,0.0,-0.06779707514210803,0,True,2022-03
2022-03-18,1.0523329433486572,7.936507936507937e-05,bear,0.0,-0.06772309078299227,0,True,2022-03
2022-03-21,1.0524164618362246,7.936507936507937e-05,bear,0.0,-0.067649100552102,0,True,2022-03
2022-03-22,1.0524999869522433,7.936507936507937e-05,bear,0.0,-0.06757510444897123,0,True,2022-03
2022-03-23,1.0525835186972397,7.936507936507937e-05,bear,0.0,-0.06750110247313376,0,True,2022-03
2022-03-24,1.0526670570717396,7.936507936507937e-05,bear,0.0,-0.06742709462412357,0,True,2022-03
2022-03-25,1.0527506020762691,7.936507936507937e-05,bear,0.0,-0.06735308090147464,0,True,2022-03
2022-03-28,1.0528341537113546,7.936507936507937e-05,bear,0.0,-0.06727906130472076,0,True,2022-03
2022-03-29,1.0529177119775222,7.936507936507937e-05,bear,0.0,-0.06720503583339574,0,True,2022-03
2022-03-30,1.053001276875298,7.936507936507937e-05,bear,0.0,-0.06713100448703335,0,True,2022-03
2022-03-31,1.0530848484052089,7.936507936507937e-05,bear,0.0,-0.0670569672651672,0,True,2022-03
2022-04-06,1.0531684265677808,7.936507936507937e-05,bear,0.0,-0.06698292416733108,0,True,2022-04
2022-04-07,1.0532520113635402,7.936507936507937e-05,bear,0.0,-0.06690887519305856,0,True,2022-04
2022-04-08,1.0533356027930136,7.936507936507937e-05,bear,0.0,-0.06683482034188327,0,True,2022-04
2022-04-11,1.0534192008567274,7.936507936507937e-05,bear,0.0,-0.066760759613339,0,True,2022-04
2022-04-12,1.053502805555208,7.936507936507937e-05,bear,0.0,-0.06668669300695912,0,True,2022-04
2022-04-13,1.0535864168889824,7.936507936507937e-05,bear,0.0,-0.06661262052227704,0,True,2022-04
2022-04-14,1.0536700348585768,7.936507936507937e-05,bear,0.0,-0.06653854215882636,0,True,2022-04
2022-04-15,1.053753659464518,7.936507936507937e-05,bear,0.0,-0.06646445791614047,0,True,2022-04
2022-04-18,1.0538372907073328,7.936507936507937e-05,bear,0.0,-0.06639036779375278,0,True,2022-04
2022-04-19,1.0539209285875477,7.936507936507937e-05,bear,0.0,-0.06631627179119667,0,True,2022-04
2022-04-20,1.0540045731056897,7.936507936507937e-05,bear,0.0,-0.06624216990800535,0,True,2022-04
2022-04-21,1.0540882242622855,7.936507936507937e-05,bear,0.0,-0.06616806214371224,0,True,2022-04
2022-04-22,1.054171882057862,7.936507936507937e-05,bear,0.0,-0.06609394849785051,0,True,2022-04
2022-04-25,1.054255546492946,7.936507936507937e-05,bear,0.0,-0.06601982896995356,0,True,2022-04
2022-04-26,1.0543392175680646,7.936507936507937e-05,bear,0.0,-0.06594570355955422,0,True,2022-04
2022-04-27,1.0544228952837447,7.936507936507937e-05,bear,0.0,-0.06587157226618587,0,True,2022-04
2022-04-28,1.0545065796405133,7.936507936507937e-05,bear,0.0,-0.06579743508938152,0,True,2022-04
2022-04-29,1.0545902706388974,7.936507936507937e-05,bear,0.0,-0.06572329202867436,0,True,2022-04
2022-05-05,1.0546739682794244,7.936507936507937e-05,bear,0.0,-0.06564914308359722,0,True,2022-05
2022-05-06,1.0547576725626213,7.936507936507937e-05,bear,0.0,-0.06557498825368309,0,True,2022-05
2022-05-10,1.0548413834890151,7.936507936507937e-05,bear,0.0,-0.06550082753846517,0,True,2022-05
2022-05-11,1.0549251010591334,7.936507936507937e-05,bear,0.0,-0.06542666093747608,0,True,2022-05
2022-05-12,1.0550088252735033,7.936507936507937e-05,bear,0.0,-0.06535248845024881,0,True,2022-05
2022-05-13,1.055092556132652,7.936507936507937e-05,bear,0.0,-0.06527831007631618,0,True,2022-05
2022-05-16,1.0551762936371072,7.936507936507937e-05,bear,0.0,-0.065204125815211,0,True,2022-05
2022-05-17,1.055260037787396,7.936507936507937e-05,bear,0.0,-0.06512993566646608,0,True,2022-05
2022-05-18,1.0553437885840458,7.936507936507937e-05,bear,0.0,-0.06505573962961421,0,True,2022-05
2022-05-19,1.0554275460275842,7.936507936507937e-05,bear,0.0,-0.064981537704188,0,True,2022-05
2022-05-20,1.0555113101185387,7.936507936507937e-05,bear,0.0,-0.06490732988972009,0,True,2022-05
2022-05-23,1.055595080857437,7.936507936507937e-05,bear,0.0,-0.06483311618574307,0,True,2022-05
2022-05-24,1.0556788582448067,7.936507936507937e-05,bear,0.0,-0.06475889659178954,0,True,2022-05
2022-05-25,1.0557626422811754,7.936507936507937e-05,bear,0.0,-0.06468467110739196,0,True,2022-05
2022-05-26,1.055846432967071,7.936507936507937e-05,bear,0.0,-0.06461043973208289,0,True,2022-05
2022-05-27,1.0559302303030207,7.936507936507937e-05,bear,0.0,-0.06453620246539496,0,True,2022-05
2022-05-30,1.0560140342895528,7.936507936507937e-05,bear,0.0,-0.06446195930686038,0,True,2022-05
2022-05-31,1.056097844927195,7.936507936507937e-05,bear,0.0,-0.06438771025601159,0,True,2022-05
2022-06-01,1.056181662216475,7.936507936507937e-05,bear,0.0,-0.06431345531238099,0,True,2022-06
2022-06-02,1.0562654861579208,7.936507936507937e-05,bear,0.0,-0.06423919447550097,0,True,2022-06
2022-06-06,1.0563493167520603,7.936507936507937e-05,bear,0.0,-0.06416492774490379,0,True,2022-06
2022-06-07,1.0564331539994216,7.936507936507937e-05,bear,0.0,-0.06409065512012165,0,True,2022-06
2022-06-09,1.0565169979005327,7.936507936507937e-05,bear,0.0,-0.06401637660068675,0,True,2022-06
2022-06-10,1.0566008484559217,7.936507936507937e-05,bear,0.0,-0.06394209218613113,0,True,2022-06
2022-06-13,1.0566847056661166,7.936507936507937e-05,bear,0.0,-0.0638678018759872,0,True,2022-06
2022-06-14,1.0567685695316458,7.936507936507937e-05,bear,0.0,-0.06379350566978678,0,True,2022-06
2022-06-15,1.0568524400530372,7.936507936507937e-05,bear,0.0,-0.0637192035670621,0,True,2022-06
2022-06-16,1.0569363172308193,7.936507936507937e-05,bear,0.0,-0.06364489556734516,0,True,2022-06
2022-06-17,1.05702020106552,7.936507936507937e-05,bear,0.0,-0.06357058167016802,0,True,2022-06
2022-06-20,1.0571040915576682,7.936507936507937e-05,bear,0.0,-0.06349626187506245,0,True,2022-06
2022-06-21,1.0571879887077917,7.936507936507937e-05,bear,0.0,-0.06342193618156051,0,True,2022-06
2022-06-22,1.0572718925164193,7.936507936507937e-05,bear,0.0,-0.06334760458919401,0,True,2022-06
2022-06-23,1.0573558029840793,7.936507936507937e-05,bear,0.0,-0.06327326709749478,0,True,2022-06
2022-06-24,1.0574397201113004,7.936507936507937e-05,bear,0.0,-0.06319892370599446,0,True,2022-06
2022-06-27,1.0575236438986109,7.936507936507937e-05,bear,0.0,-0.06312457441422503,0,True,2022-06
2022-06-28,1.0576075743465394,7.936507936507937e-05,bear,0.0,-0.06305021922171816,0,True,2022-06
2022-06-29,1.0576915114556145,7.936507936507937e-05,bear,0.0,-0.06297585812800566,0,True,2022-06
2022-06-30,1.057775455226365,7.936507936507937e-05,bear,0.0,-0.06290149113261895,0,True,2022-06
2022-07-01,1.0578594056593196,7.936507936507937e-05,bear,0.0,-0.06282711823508966,0,True,2022-07
2022-07-04,1.0579433627550068,7.936507936507937e-05,bear,0.0,-0.06275273943494963,0,True,2022-07
2022-07-05,1.0580273265139557,7.936507936507937e-05,bear,0.0,-0.06267835473173008,0,True,2022-07
2022-07-06,1.058111296936695,7.936507936507937e-05,bear,0.0,-0.06260396412496264,0,True,2022-07
2022-07-08,1.0581952740237535,7.936507936507937e-05,bear,0.0,-0.06252956761417894,0,True,2022-07
2022-07-11,1.0582792577756601,7.936507936507937e-05,bear,0.0,-0.06245516519891022,0,True,2022-07
2022-07-12,1.058363248192944,7.936507936507937e-05,bear,0.0,-0.062380756878687896,0,True,2022-07
2022-07-13,1.058447245276134,7.936507936507937e-05,bear,0.0,-0.06230634265304321,0,True,2022-07
2022-07-14,1.058531249025759,7.936507936507937e-05,bear,0.0,-0.0622319225215078,0,True,2022-07
2022-07-15,1.0586152594423484,7.936507936507937e-05,bear,0.0,-0.062157496483612684,0,True,2022-07
2022-07-18,1.0586992765264311,7.936507936507937e-05,bear,0.0,-0.0620830645388891,0,True,2022-07
2022-07-19,1.0587833002785365,7.936507936507937e-05,bear,0.0,-0.062008626686868296,0,True,2022-07
2022-07-20,1.0588673306991936,7.936507936507937e-05,bear,0.0,-0.06193418292708149,0,True,2022-07
2022-07-21,1.0589513677889317,7.936507936507937e-05,bear,0.0,-0.06185973325905974,0,True,2022-07
2022-07-22,1.05903541154828,7.936507936507937e-05,bear,0.0,-0.06178527768233425,0,True,2022-07
2022-07-25,1.0591194619777682,7.936507936507937e-05,bear,0.0,-0.06171081619643589,0,True,2022-07
2022-07-26,1.0592035190779252,7.936507936507937e-05,bear,0.0,-0.06163634880089588,0,True,2022-07
2022-07-27,1.0592875828492807,7.936507936507937e-05,bear,0.0,-0.061561875495245055,0,True,2022-07
2022-07-28,1.059371653292364,7.936507936507937e-05,bear,0.0,-0.061487396279014464,0,True,2022-07
2022-07-29,1.0594557304077048,7.936507936507937e-05,bear,0.0,-0.06141291115173494,0,True,2022-07
2022-08-01,1.0595398141958325,7.936507936507937e-05,bear,0.0,-0.06133842011293733,0,True,2022-08
2022-08-02,1.0596239046572766,7.936507936507937e-05,bear,0.0,-0.061263923162152664,0,True,2022-08
2022-08-03,1.0597080017925669,7.936507936507937e-05,bear,0.0,-0.06118942029891159,0,True,2022-08
2022-08-04,1.059792105602233,7.936507936507937e-05,bear,0.0,-0.06111491152274476,0,True,2022-08
2022-08-08,1.0598762160868047,7.936507936507937e-05,bear,0.0,-0.061040396833183,0,True,2022-08
2022-08-09,1.0599603332468117,7.936507936507937e-05,bear,0.0,-0.060965876229756966,0,True,2022-08
2022-08-10,1.0600444570827838,7.936507936507937e-05,bear,0.0,-0.06089134971199729,0,True,2022-08
2022-08-11,1.0601285875952509,7.936507936507937e-05,bear,0.0,-0.06081681727943462,0,True,2022-08
2022-08-12,1.0602127247847426,7.936507936507937e-05,bear,0.0,-0.060742278931599614,0,True,2022-08
2022-08-15,1.060296868651789,7.936507936507937e-05,bear,0.0,-0.0606677346680227,0,True,2022-08
2022-08-16,1.0603810191969203,7.936507936507937e-05,bear,0.0,-0.06059318448823433,0,True,2022-08
2022-08-17,1.060465176420666,7.936507936507937e-05,bear,0.0,-0.06051862839176516,0,True,2022-08
2022-08-18,1.0605493403235566,7.936507936507937e-05,bear,0.0,-0.06044406637814542,0,True,2022-08
2022-08-19,1.060633510906122,7.936507936507937e-05,bear,0.0,-0.060369498446905576,0,True,2022-08
2022-08-22,1.0607176881688924,7.936507936507937e-05,bear,0.0,-0.06029492459757587,0,True,2022-08
2022-08-23,1.060801872112398,7.936507936507937e-05,bear,0.0,-0.06022034482968675,0,True,2022-08
2022-08-24,1.0608860627371688,7.936507936507937e-05,bear,0.0,-0.06014575914276847,0,True,2022-08
2022-08-25,1.0609702600437352,7.936507936507937e-05,recover,0.0,-0.06007116753635127,0,True,2022-08
2022-08-26,1.0610544640326276,7.936507936507937e-05,recover,0.0,-0.059996570009965215,0,True,2022-08
2022-08-29,1.0611386747043763,7.936507936507937e-05,recover,0.0,-0.059921966563140555,0,True,2022-08
2022-08-30,1.0612228920595117,7.936507936507937e-05,recover,0.0,-0.05984735719540734,0,True,2022-08
2022-08-31,1.061307116098564,7.936507936507937e-05,recover,0.0,-0.05977274190629581,0,True,2022-08
2022-09-01,1.061391346822064,7.936507936507937e-05,recover,0.0,-0.059698120695336046,0,True,2022-09
2022-09-02,1.061475584230542,7.936507936507937e-05,recover,0.0,-0.05962349356205788,0,True,2022-09
2022-09-05,1.0600866272277054,-0.001308515262593907,recover,0.5,-0.06085399057331669,10,False,2022-09
2022-09-06,1.0601707610870093,7.936507936507937e-05,recover,0.0,-0.0607794551757431,0,True,2022-09
2022-09-07,1.0602549016236036,7.936507936507937e-05,recover,0.0,-0.0607049138626617,0,True,2022-09
2022-09-08,1.0603390488380182,7.936507936507937e-05,recover,0.0,-0.06063036663360312,0,True,2022-09
2022-09-09,1.0604232027307832,7.936507936507937e-05,recover,0.0,-0.06055581348809783,0,True,2022-09
2022-09-13,1.0605073633024285,7.936507936507937e-05,recover,0.0,-0.06048125442567626,0,True,2022-09
2022-09-14,1.0605915305534843,7.936507936507937e-05,recover,0.0,-0.060406689445868675,0,True,2022-09
2022-09-15,1.0606757044844806,7.936507936507937e-05,recover,0.0,-0.0603321185482057,0,True,2022-09
2022-09-16,1.0607598850959477,7.936507936507937e-05,recover,0.0,-0.0602575417322174,0,True,2022-09
2022-09-19,1.0608440723884156,7.936507936507937e-05,recover,0.0,-0.06018295899743423,0,True,2022-09
2022-09-20,1.0609282663624147,7.936507936507937e-05,recover,0.0,-0.060108370343386425,0,True,2022-09
2022-09-21,1.0610124670184753,7.936507936507937e-05,recover,0.0,-0.06003377576960405,0,True,2022-09
2022-09-22,1.0610966743571275,7.936507936507937e-05,recover,0.0,-0.059959175275617546,0,True,2022-09
2022-09-23,1.061180888378902,7.936507936507937e-05,recover,0.0,-0.05988456886095677,0,True,2022-09
2022-09-26,1.061265109084329,7.936507936507937e-05,recover,0.0,-0.059809956525151975,0,True,2022-09
2022-09-27,1.061349336473939,7.936507936507937e-05,recover,0.0,-0.059735338267733216,0,True,2022-09
2022-09-28,1.0614335705482625,7.936507936507937e-05,recover,0.0,-0.05966071408823055,0,True,2022-09
2022-09-29,1.0615178113078299,7.936507936507937e-05,recover,0.0,-0.05958608398617402,0,True,2022-09
2022-09-30,1.0616020587531718,7.936507936507937e-05,recover,0.0,-0.05951144796109349,0,True,2022-09
2022-10-10,1.0616863128848189,7.936507936507937e-05,recover,0.0,-0.059436806012519015,0,True,2022-10
2022-10-11,1.0617705737033019,7.936507936507937e-05,recover,0.0,-0.05936215813998025,0,True,2022-10
2022-10-12,1.0751779380078148,0.012627364740153012,recover,0.5,-0.047484381022423555,10,False,2022-10
2022-10-13,1.0877540925553415,0.011696812316321166,recover,0.5,-0.036342984598878275,10,False,2022-10
2022-10-14,1.1006679107972197,0.011872001521539983,recover,0.5,-0.024902447045793617,10,False,2022-10
2022-10-17,1.1157880833306861,0.013737270238499867,recover,0.5,-0.01150726845196179,10,False,2022-10
2022-10-18,1.1142571723634724,-0.0013720445576401894,recover,0.5,-0.012863524524549204,10,False,2022-10
2022-10-19,1.1122985420196205,-0.0017577902053772575,recover,0.5,-0.014598703352510612,10,False,2022-10
2022-10-20,1.1115093356000714,-0.0007095275141834885,recover,0.5,-0.015297872684994144,10,False,2022-10
2022-10-21,1.11157594857994,5.9930202774727406e-05,recover,0.5,-0.015238859286831427,10,False,2022-10
2022-10-24,1.098123997860158,-0.012101692859554142,bear,0.5,-0.02715613615176629,10,False,2022-10
2022-10-25,1.0950081871138135,-0.0028373942764350958,bear,0.5,-0.029916477762914312,10,False,2022-10
2022-10-26,1.110885069819795,0.014499327852360045,bear,0.5,-0.015850918729826757,10,False,2022-10
2022-10-27,1.112045476494121,0.0010445785129817088,bear,0.5,-0.014822897745961157,10,False,2022-10
2022-10-28,1.091927470967525,-0.018090991737155133,bear,0.5,-0.03264572856247345,10,False,2022-10
2022-10-31,1.1098352812619052,0.016400182952181323,bear,0.5,-0.016780941531323867,10,False,2022-10
2022-11-01,1.1215908722120875,0.010592194309065496,bear,0.5,-0.006366494215647355,10,False,2022-11
2022-11-02,1.1241705718734178,0.0023000362478364177,bear,0.5,-0.004081101135278524,10,False,2022-11
2022-11-03,1.120842524692313,-0.0029604468079596547,bear,0.5,-0.007029466060409246,10,False,2022-11
2022-11-04,1.12722496565145,0.0056943244198276914,bear,0.5,-0.0013751697008275955,10,False,2022-11
2022-11-07,1.139224910319422,0.010645563249246358,bear,0.5,0.0,10,False,2022-11
2022-11-08,1.140086423084273,0.0007562271128794043,bear,0.5,0.0,10,False,2022-11
2022-11-09,1.1390025865090303,-0.0009506617685268947,bear,0.5,-0.0009506617685268999,10,False,2022-11
2022-11-10,1.1390929835397057,7.936507936507937e-05,bear,0.0,-0.0008713721385084842,0,False,2022-11
2022-11-11,1.1391833877447486,7.936507936507937e-05,bear,0.0,-0.0007920762156622624,0,False,2022-11
2022-11-14,1.1392737991247284,7.936507936507937e-05,bear,0.0,-0.0007127739994888669,0,False,2022-11
2022-11-15,1.1393642176802146,7.936507936507937e-05,bear,0.0,-0.0006334654894887351,0,False,2022-11
2022-11-16,1.1394546434117765,7.936507936507937e-05,bear,0.0,-0.0005541506851624992,0,False,2022-11
2022-11-17,1.139545076319984,7.936507936507937e-05,bear,0.0,-0.00047482958601040217,0,False,2022-11
2022-11-18,1.1396355164054062,7.936507936507937e-05,bear,0.0,-0.00039550219153307607,0,False,2022-11
2022-11-21,1.139725963668613,7.936507936507937e-05,bear,0.0,-0.0003161685012307638,0,False,2022-11
2022-11-22,1.139816418110174,7.936507936507937e-05,bear,0.0,-0.00023682851460390277,0,False,2022-11
2022-11-23,1.139906879730659,7.936507936507937e-05,bear,0.0,-0.00015748223115254103,0,False,2022-11
2022-11-24,1.1399973485306378,7.936507936507937e-05,bear,0.0,-7.812965037711604e-05,0,False,2022-11
2022-11-25,1.14008782451068,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-11
2022-11-28,1.1401783076713554,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-11
2022-11-29,1.1402687980132342,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-11
2022-11-30,1.1403592955368862,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-11
2022-12-01,1.1404498002428813,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-02,1.1405403121317896,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-05,1.140630831204181,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-06,1.1407213574606259,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-07,1.1408118909016942,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-08,1.1409024315279563,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-09,1.1409929793399824,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-12,1.1410835343383428,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-13,1.1411740965236077,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-14,1.1412646658963477,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-15,1.1413552424571332,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-16,1.1414458262065346,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-19,1.1415364171451223,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-20,1.1416270152734673,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-21,1.1417176205921398,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-22,1.1418082331017105,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-23,1.1418988528027505,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-26,1.14198947969583,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-27,1.1420801137815202,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-28,1.142170755060392,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-29,1.1422614035330159,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2022-12-30,1.142352059199963,7.936507936507937e-05,bear,0.0,0.0,0,False,2022-12
2023-01-03,1.1424427220618043,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-01
2023-01-04,1.1425333921191108,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-01
2023-01-05,1.1426240693724536,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-01
2023-01-06,1.1427147538224038,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-01
2023-01-09,1.1428054454695327,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-01
2023-01-10,1.1387888373228587,-0.0035146911161449473,recover,0.5,-0.003514691116145028,10,False,2023-01
2023-01-11,1.1349852193331398,-0.003340055561714805,bear,0.5,-0.006843007414249647,10,False,2023-01
2023-01-12,1.1368012498735671,0.0016000477446695806,bear,0.5,-0.00525390880815996,10,False,2023-01
2023-01-13,1.1362947144336497,-0.0004455795944749929,bear,0.5,-0.005697147368078876,10,False,2023-01
2023-01-16,1.1436590372999527,0.0064809972032418015,bear,0.5,0.0,10,False,2023-01
2023-01-17,1.1409311941363953,-0.0023851891819064216,bear,0.5,-0.002385189181906406,10,False,2023-01
2023-01-18,1.1442031052509472,0.002867754980639753,bear,0.5,0.0,10,False,2023-01
2023-01-19,1.1492650158809699,0.004423961626037016,bear,0.5,0.0,10,False,2023-01
2023-01-20,1.1561101168796402,0.005956068360284473,bear,0.5,0.0,10,False,2023-01
2023-01-30,1.1640753535902635,0.006889686885641572,bear,0.5,0.0,10,False,2023-01
2023-01-31,1.1705210599459113,0.005537189955759987,bear,0.5,0.0,10,False,2023-01
2023-02-01,1.1776564511984062,0.006095910186207765,bear,0.5,0.0,10,False,2023-02
2023-02-02,1.193263773388511,0.013252865191900892,bear,0.5,0.0,10,False,2023-02
2023-02-03,1.1887637007050973,-0.0037712304553038814,bear,0.5,-0.0037712304553039642,10,False,2023-02
2023-02-06,1.187070825615954,-0.0014240635781016808,bear,0.5,-0.005189923561469536,10,False,2023-02
2023-02-07,1.1919708034343766,0.004127788934480859,bear,0.5,-0.001083557536036453,10,False,2023-02
2023-02-08,1.1887602665969286,-0.002693469360321371,bear,0.5,-0.0037741083673342346,10,False,2023-02
2023-02-09,1.193983518388113,0.004393864716001095,bear,0.5,0.0,10,False,2023-02
2023-02-10,1.1960973698697435,0.0017704193140658131,bear,0.5,0.0,10,False,2023-02
2023-02-13,1.2004495170571754,0.0036386228220751378,bear,0.5,0.0,10,False,2023-02
2023-02-14,1.203311121492577,0.0023837774056643508,bear,0.5,0.0,10,False,2023-02
2023-02-15,1.203406622375235,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-02
2023-02-16,1.2035021308373284,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-02
2023-02-17,1.2035976468794585,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-02
2023-02-20,1.2036931705022267,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-02
2023-02-21,1.2037887017062348,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-02
2023-02-22,1.2038842404920844,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-02
2023-02-23,1.2039797868603774,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-02
2023-02-24,1.2040753408117155,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-02
2023-02-27,1.2041709023467007,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-02
2023-02-28,1.2042664714659346,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-02
2023-03-01,1.2043620481700192,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-03
2023-03-02,1.2044576324595566,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-03
2023-03-03,1.2045532243351487,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-03
2023-03-06,1.2046488237973976,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-03
2023-03-07,1.2047444308469053,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-03
2023-03-08,1.2048400454842743,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-03
2023-03-09,1.2049356677101064,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-03
2023-03-10,1.2050312975250042,7.936507936507937e-05,bear,0.0,0.0,0,False,2023-03
2023-03-13,1.2051269349295697,7.936507936507937e-05,recover,0.0,0.0,0,False,2023-03
2023-03-14,1.2052225799244054,7.936507936507937e-05,recover,0.0,0.0,0,False,2023-03
2023-03-15,1.2053182325101137,7.936507936507937e-05,recover,0.0,0.0,0,False,2023-03
2023-03-16,1.192218211999303,-0.010868516013011364,recover,0.5,-0.010868516013011358,10,False,2023-03
2023-03-17,1.1930037167109573,0.00065885984943736,recover,0.5,-0.010216816992397983,10,False,2023-03
2023-03-20,1.1889885031097422,-0.003365633773786297,recover,0.5,-0.013548064701854124,10,False,2023-03
2023-03-21,1.204403327549819,0.012964653905197535,recover,0.5,-0.000759056766601351,10,False,2023-03
2023-03-22,1.2129278398875791,0.007077788762923777,recover,0.5,0.0,10,False,2023-03
2023-03-23,1.2108727536742643,-0.0016943186113242692,recover,0.5,-0.0016943186113242534,10,False,2023-03
2023-03-24,1.2179985753292042,0.0058848641472174015,recover,0.5,0.0,10,False,2023-03
2023-03-27,1.2198736829231551,0.0015394990042941707,recover,0.5,0.0,10,False,2023-03
2023-03-28,1.2138922219371675,-0.004903344559130457,recover,0.5,-0.004903344559130403,10,False,2023-03
2023-03-29,1.2103768252099485,-0.00289597104560812,recover,0.5,-0.007785115660868697,10,False,2023-03
2023-03-30,1.204904192829741,-0.004521428588372134,recover,0.5,-0.01227134440472807,10,False,2023-03
2023-03-31,1.2067711342027154,0.0015494521341068656,recover,0.5,-0.010740906131397445,10,False,2023-03
2023-04-03,1.2096189386967333,0.0023598546678027022,recover,0.5,-0.008406398441065308,10,False,2023-04
2023-04-04,1.199208652180481,-0.008606252914218205,recover,0.5,-0.01694030376420203,10,False,2023-04
2023-04-06,1.193260662000137,-0.004959929341344376,recover,0.5,-0.021816210395855115,10,False,2023-04
2023-04-07,1.1969442004517041,0.003086952054040626,recover,0.5,-0.018796603937307345,10,False,2023-04
2023-04-10,1.1889902370962186,-0.006645224858839427,recover,0.5,-0.02531692113640093,10,False,2023-04
2023-04-11,1.1844773622654376,-0.0037955524696337566,recover,0.5,-0.029016381903491914,10,False,2023-04
2023-04-12,1.1901703730840965,0.004806348352466951,recover,0.5,-0.02434949639038143,10,False,2023-04
2023-04-13,1.1904009401529916,0.00019372610351384715,recover,0.5,-0.02416048741992588,10,False,2023-04
2023-04-14,1.1913901350737015,0.0008309762596312444,recover,0.5,-0.023349587951761654,10,False,2023-04
