date,nav,daily_ret,invest,exposure,dd,n_positions,month
2022-03-21,1.0480123228640534,7.936507936507937e-05,0,0.0,-0.14006870302082103,0,2022-03
2022-03-22,1.048095498445233,7.936507936507937e-05,0,0.0,-0.1400004545051878,0,2022-03
2022-03-23,1.0481786806276494,7.936507936507937e-05,0,0.0,-0.13993220057300565,0,2022-03
2022-03-24,1.0482618694118262,7.936507936507937e-05,0,0.0,-0.13986394122384477,0,2022-03
2022-03-25,1.0483450647982875,7.936507936507937e-05,0,0.0,-0.13979567645727523,0,2022-03
2022-03-28,1.0484282667875573,7.936507936507937e-05,0,0.0,-0.13972740627286698,0,2022-03
2022-03-29,1.0485114753801594,7.936507936507937e-05,0,0.0,-0.13965913067019026,0,2022-03
2022-03-30,1.0485946905766181,7.936507936507937e-05,0,0.0,-0.1395908496488149,0,2022-03
2022-03-31,1.0486779123774577,7.936507936507937e-05,0,0.0,-0.13952256320831075,0,2022-03
2022-04-01,1.048761140783202,7.936507936507937e-05,0,0.0,-0.1394542713482478,0,2022-04
2022-04-06,1.0488443757943753,7.936507936507937e-05,0,0.0,-0.1393859740681961,0,2022-04
2022-04-07,1.0489276174115019,7.936507936507937e-05,0,0.0,-0.1393176713677253,0,2022-04
2022-04-08,1.049010865635106,7.936507936507937e-05,0,0.0,-0.13924936324640522,0,2022-04
2022-04-11,1.049094120465712,7.936507936507937e-05,0,0.0,-0.13918104970380568,0,2022-04
2022-04-12,1.0491773819038444,7.936507936507937e-05,0,0.0,-0.13911273073949637,0,2022-04
2022-04-13,1.0492606499500272,7.936507936507937e-05,0,0.0,-0.1390444063530471,0,2022-04
2022-04-14,1.049343924604785,7.936507936507937e-05,0,0.0,-0.13897607654402755,0,2022-04
2022-04-15,1.0494272058686427,7.936507936507937e-05,0,0.0,-0.13890774131200717,0,2022-04
2022-04-18,1.0495104937421245,7.936507936507937e-05,0,0.0,-0.13883940065655564,0,2022-04
2022-04-19,1.0495937882257549,7.936507936507937e-05,0,0.0,-0.1387710545772426,0,2022-04
2022-04-20,1.0496770893200587,7.936507936507937e-05,0,0.0,-0.1387027030736375,0,2022-04
2022-04-21,1.0497603970255602,7.936507936507937e-05,0,0.0,-0.13863434614531003,0,2022-04
2022-04-22,1.0498437113427845,7.936507936507937e-05,0,0.0,-0.13856598379182944,0,2022-04
2022-04-25,1.0499270322722563,7.936507936507937e-05,0,0.0,-0.13849761601276525,0,2022-04
2022-04-26,1.0500103598145,7.936507936507937e-05,0,0.0,-0.1384292428076869,0,2022-04
2022-04-27,1.050093693970041,7.936507936507937e-05,0,0.0,-0.1383608641761637,0,2022-04
2022-04-28,1.0501770347394037,7.936507936507937e-05,0,0.0,-0.1382924801177649,0,2022-04
2022-04-29,1.0502603821231133,7.936507936507937e-05,0,0.0,-0.13822409063205984,0,2022-04
2022-05-05,1.0503437361216945,7.936507936507937e-05,0,0.0,-0.13815569571861797,0,2022-05
2022-05-06,1.0504270967356726,7.936507936507937e-05,0,0.0,-0.1380872953770082,0,2022-05
2022-05-09,1.0505104639655722,7.936507936507937e-05,0,0.0,-0.13801888960680003,0,2022-05
2022-05-10,1.0505938378119188,7.936507936507937e-05,0,0.0,-0.13795047840756236,0,2022-05
2022-05-11,1.0506772182752373,7.936507936507937e-05,0,0.0,-0.1378820617788645,0,2022-05
2022-05-12,1.0507606053560528,7.936507936507937e-05,0,0.0,-0.13781363972027555,0,2022-05
2022-05-13,1.0508439990548906,7.936507936507937e-05,0,0.0,-0.13774521223136446,0,2022-05
2022-05-16,1.0509273993722759,7.936507936507937e-05,0,0.0,-0.13767677931170028,0,2022-05
2022-05-17,1.051010806308734,7.936507936507937e-05,0,0.0,-0.13760834096085198,0,2022-05
2022-05-18,1.0510942198647903,7.936507936507937e-05,0,0.0,-0.1375398971783885,0,2022-05
2022-05-19,1.05117764004097,7.936507936507937e-05,0,0.0,-0.1374714479638789,0,2022-05
2022-05-20,1.0512610668377986,7.936507936507937e-05,0,0.0,-0.13740299331689193,0,2022-05
2022-05-23,1.0513445002558017,7.936507936507937e-05,0,0.0,-0.13733453323699638,0,2022-05
2022-05-24,1.0514279402955047,7.936507936507937e-05,0,0.0,-0.13726606772376113,0,2022-05
2022-05-25,1.0515113869574328,7.936507936507937e-05,0,0.0,-0.1371975967767551,0,2022-05
2022-05-26,1.051594840242112,7.936507936507937e-05,0,0.0,-0.1371291203955469,0,2022-05
2022-05-27,1.0516783001500678,7.936507936507937e-05,0,0.0,-0.13706063857970524,0,2022-05
2022-05-30,1.0517617666818257,7.936507936507937e-05,0,0.0,-0.13699215132879886,0,2022-05
2022-05-31,1.0518452398379117,7.936507936507937e-05,0,0.0,-0.13692365864239633,0,2022-05
2022-06-01,1.0519287196188511,7.936507936507937e-05,0,0.0,-0.13685516052006638,0,2022-06
2022-06-02,1.0520122060251702,7.936507936507937e-05,0,0.0,-0.13678665696137743,0,2022-06
2022-06-06,1.0520956990573944,7.936507936507937e-05,0,0.0,-0.13671814796589818,0,2022-06
2022-06-07,1.0521791987160498,7.936507936507937e-05,0,0.0,-0.136649633533197,0,2022-06
2022-06-08,1.0522627050016622,7.936507936507937e-05,0,0.0,-0.1365811136628425,0,2022-06
2022-06-09,1.0523462179147576,7.936507936507937e-05,0,0.0,-0.13651258835440305,0,2022-06
2022-06-10,1.052429737455862,7.936507936507937e-05,0,0.0,-0.136444057607447,0,2022-06
2022-06-13,1.0525132636255015,7.936507936507937e-05,0,0.0,-0.13637552142154272,0,2022-06
2022-06-14,1.052596796424202,7.936507936507937e-05,0,0.0,-0.13630697979625864,0,2022-06
2022-06-15,1.0526803358524897,7.936507936507937e-05,0,0.0,-0.13623843273116307,0,2022-06
2022-06-16,1.0527638819108907,7.936507936507937e-05,0,0.0,-0.13616988022582427,0,2022-06
2022-06-17,1.0528474345999312,7.936507936507937e-05,0,0.0,-0.13610132227981042,0,2022-06
2022-06-20,1.0529309939201377,7.936507936507937e-05,0,0.0,-0.1360327588926897,0,2022-06
2022-06-21,1.0530145598720362,7.936507936507937e-05,0,0.0,-0.13596419006403032,0,2022-06
2022-06-22,1.053098132456153,7.936507936507937e-05,0,0.0,-0.13589561579340045,0,2022-06
2022-06-23,1.0531817116730147,7.936507936507937e-05,0,0.0,-0.13582703608036817,0,2022-06
2022-06-24,1.0532652975231476,7.936507936507937e-05,0,0.0,-0.13575845092450142,0,2022-06
2022-06-27,1.053348890007078,7.936507936507937e-05,0,0.0,-0.13568986032536845,0,2022-06
2022-06-28,1.0534324891253326,7.936507936507937e-05,0,0.0,-0.13562126428253704,0,2022-06
2022-06-29,1.053516094878438,7.936507936507937e-05,0,0.0,-0.13555266279557526,0,2022-06
2022-06-30,1.0535997072669203,7.936507936507937e-05,0,0.0,-0.1354840558640511,0,2022-06
2022-07-01,1.0536833262913066,7.936507936507937e-05,0,0.0,-0.13541544348753237,0,2022-07
2022-07-04,1.0537669519521233,7.936507936507937e-05,0,0.0,-0.13534682566558695,0,2022-07
2022-07-05,1.0538505842498973,7.936507936507937e-05,0,0.0,-0.13527820239778263,0,2022-07
2022-07-06,1.0539342231851552,7.936507936507937e-05,0,0.0,-0.13520957368368727,0,2022-07
2022-07-07,1.0540178687584238,7.936507936507937e-05,0,0.0,-0.13514093952286851,0,2022-07
2022-07-08,1.05410152097023,7.936507936507937e-05,0,0.0,-0.13507229991489417,0,2022-07
2022-07-11,1.0541851798211008,7.936507936507937e-05,0,0.0,-0.13500365485933175,0,2022-07
2022-07-12,1.054268845311563,7.936507936507937e-05,0,0.0,-0.13493500435574904,0,2022-07
2022-07-13,1.0543525174421433,7.936507936507937e-05,0,0.0,-0.1348663484037137,0,2022-07
2022-07-14,1.0544361962133688,7.936507936507937e-05,0,0.0,-0.13479768700279343,0,2022-07
2022-07-15,1.0545198816257668,7.936507936507937e-05,0,0.0,-0.13472902015255545,0,2022-07
2022-07-18,1.0546035736798642,7.936507936507937e-05,0,0.0,-0.13466034785256745,0,2022-07
2022-07-19,1.054687272376188,7.936507936507937e-05,0,0.0,-0.13459167010239706,0,2022-07
2022-07-20,1.0547709777152654,7.936507936507937e-05,0,0.0,-0.13452298690161157,0,2022-07
2022-07-21,1.0548546896976239,7.936507936507937e-05,0,0.0,-0.13445429824977828,0,2022-07
2022-07-22,1.0549384083237905,7.936507936507937e-05,0,0.0,-0.13438560414646467,0,2022-07
2022-07-25,1.0550221335942924,7.936507936507937e-05,0,0.0,-0.13431690459123816,0,2022-07
2022-07-26,1.055105865509657,7.936507936507937e-05,0,0.0,-0.13424819958366604,0,2022-07
2022-07-27,1.0551896040704118,7.936507936507937e-05,0,0.0,-0.13417948912331548,0,2022-07
2022-07-28,1.055273349277084,7.936507936507937e-05,0,0.0,-0.13411077320975387,0,2022-07
2022-07-29,1.0553571011302014,7.936507936507937e-05,0,0.0,-0.1340420518425482,0,2022-07
2022-08-01,1.055440859630291,7.936507936507937e-05,0,0.0,-0.13397332502126585,0,2022-08
2022-08-02,1.055524624777881,7.936507936507937e-05,0,0.0,-0.13390459274547384,0,2022-08
2022-08-03,1.0556083965734981,7.936507936507937e-05,0,0.0,-0.13383585501473938,0,2022-08
2022-08-04,1.0556921750176707,7.936507936507937e-05,0,0.0,-0.13376711182862944,0,2022-08
2022-08-05,1.055775960110926,7.936507936507937e-05,0,0.0,-0.13369836318671108,0,2022-08
2022-08-08,1.055859751853792,7.936507936507937e-05,0,0.0,-0.13362960908855126,0,2022-08
2022-08-09,1.0559435502467962,7.936507936507937e-05,0,0.0,-0.13356084953371705,0,2022-08
2022-08-10,1.0560273552904667,7.936507936507937e-05,0,0.0,-0.13349208452177524,0,2022-08
2022-08-11,1.056111166985331,7.936507936507937e-05,0,0.0,-0.13342331405229288,0,2022-08
2022-08-12,1.056194985331917,7.936507936507937e-05,0,0.0,-0.13335453812483675,0,2022-08
2022-08-15,1.056278810330753,7.936507936507937e-05,0,0.0,-0.13328575673897355,0,2022-08
2022-08-16,1.0563626419823666,7.936507936507937e-05,0,0.0,-0.13321696989427023,0,2022-08
2022-08-17,1.056446480287286,7.936507936507937e-05,0,0.0,-0.13314817759029351,0,2022-08
2022-08-18,1.056530325246039,7.936507936507937e-05,0,0.0,-0.13307937982661017,0,2022-08
2022-08-19,1.0566141768591537,7.936507936507937e-05,0,0.0,-0.1330105766027869,0,2022-08
2022-08-22,1.0566980351271584,7.936507936507937e-05,0,0.0,-0.13294176791839027,0,2022-08
2022-08-23,1.0567819000505814,7.936507936507937e-05,0,0.0,-0.13287295377298683,0,2022-08
2022-08-24,1.0568657716299505,7.936507936507937e-05,0,0.0,-0.13280413416614337,0,2022-08
2022-08-25,1.0569496498657942,7.936507936507937e-05,0,0.0,-0.13273530909742637,0,2022-08
2022-08-26,1.0570335347586408,7.936507936507937e-05,0,0.0,-0.13266647856640226,0,2022-08
2022-08-29,1.0571174263090186,7.936507936507937e-05,0,0.0,-0.1325976425726376,0,2022-08
2022-08-30,1.0572013245174559,7.936507936507937e-05,0,0.0,-0.1325288011156989,0,2022-08
2022-08-31,1.057285229384481,7.936507936507937e-05,0,0.0,-0.13245995419515258,0,2022-08
2022-09-01,1.0573691409106227,7.936507936507937e-05,0,0.0,-0.1323911018105648,0,2022-09
2022-09-02,1.0574530590964093,7.936507936507937e-05,0,0.0,-0.13232224396150213,0,2022-09
2022-09-05,1.0575369839423694,7.936507936507937e-05,0,0.0,-0.13225338064753078,0,2022-09
2022-09-06,1.0576209154490315,7.936507936507937e-05,0,0.0,-0.13218451186821709,0,2022-09
2022-09-07,1.0577048536169242,7.936507936507937e-05,0,0.0,-0.13211563762312728,0,2022-09
2022-09-08,1.0577887984465764,7.936507936507937e-05,0,0.0,-0.13204675791182754,0,2022-09
2022-09-09,1.0578727499385165,7.936507936507937e-05,0,0.0,-0.13197787273388406,0,2022-09
2022-09-13,1.0579567080932737,7.936507936507937e-05,0,0.0,-0.13190898208886284,0,2022-09
2022-09-14,1.0580406729113763,7.936507936507937e-05,0,0.0,-0.13184008597633026,0,2022-09
2022-09-15,1.0581246443933534,7.936507936507937e-05,0,0.0,-0.13177118439585214,0,2022-09
2022-09-16,1.0582086225397338,7.936507936507937e-05,0,0.0,-0.1317022773469947,0,2022-09
2022-09-19,1.0582926073510466,7.936507936507937e-05,0,0.0,-0.13163336482932375,0,2022-09
2022-09-20,1.0583765988278204,7.936507936507937e-05,0,0.0,-0.13156444684240548,0,2022-09
2022-09-21,1.0584605969705845,7.936507936507937e-05,0,0.0,-0.13149552338580572,0,2022-09
2022-09-22,1.0585446017798679,7.936507936507937e-05,0,0.0,-0.1314265944590903,0,2022-09
2022-09-23,1.0586286132561997,7.936507936507937e-05,0,0.0,-0.13135766006182503,0,2022-09
2022-09-26,1.058712631400109,7.936507936507937e-05,0,0.0,-0.13128872019357596,0,2022-09
2022-09-27,1.058796656212125,7.936507936507937e-05,0,0.0,-0.1312197748539087,0,2022-09
2022-09-28,1.0588806876927768,7.936507936507937e-05,0,0.0,-0.13115082404238912,0,2022-09
2022-09-29,1.0589647258425936,7.936507936507937e-05,0,0.0,-0.131081867758583,0,2022-09
2022-09-30,1.059048770662105,7.936507936507937e-05,0,0.0,-0.13101290600205584,0,2022-09
2022-10-10,1.0591328221518401,7.936507936507937e-05,0,0.0,-0.13094393877237342,0,2022-10
2022-10-11,1.0592168803123285,7.936507936507937e-05,0,0.0,-0.13087496606910126,0,2022-10
2022-10-12,1.0593009451440993,7.936507936507937e-05,0,0.0,-0.13080598789180517,0,2022-10
2022-10-13,1.0593850166476821,7.936507936507937e-05,0,0.0,-0.1307370042400506,0,2022-10
2022-10-14,1.0594690948236065,7.936507936507937e-05,0,0.0,-0.13066801511340304,0,2022-10
2022-10-17,1.059553179672402,7.936507936507937e-05,0,0.0,-0.1305990205114279,0,2022-10
2022-10-18,1.0596372711945983,7.936507936507937e-05,0,0.0,-0.1305300204336907,0,2022-10
2022-10-19,1.0597213693907248,7.936507936507937e-05,0,0.0,-0.1304610148797569,0,2022-10
2022-10-20,1.0598054742613114,7.936507936507937e-05,0,0.0,-0.13039200384919172,0,2022-10
2022-10-21,1.0598895858068877,7.936507936507937e-05,0,0.0,-0.1303229873415607,0,2022-10
2022-10-24,1.0599737040279835,7.936507936507937e-05,0,0.0,-0.13025396535642908,0,2022-10
2022-10-25,1.0600578289251286,7.936507936507937e-05,0,0.0,-0.13018493789336216,0,2022-10
2022-10-26,1.060141960498853,7.936507936507937e-05,0,0.0,-0.13011590495192504,0,2022-10
2022-10-27,1.060226098749686,7.936507936507937e-05,0,0.0,-0.13004686653168315,0,2022-10
2022-10-28,1.0603102436781584,7.936507936507937e-05,0,0.0,-0.12997782263220145,0,2022-10
2022-10-31,1.0603943952847996,7.936507936507937e-05,0,0.0,-0.1299087732530452,0,2022-10
2022-11-01,1.0604785535701398,7.936507936507937e-05,0,0.0,-0.12983971839377953,0,2022-11
2022-11-02,1.0605627185347088,7.936507936507937e-05,0,0.0,-0.12977065805396948,0,2022-11
2022-11-03,1.0606468901790371,7.936507936507937e-05,0,0.0,-0.12970159223318,0,2022-11
2022-11-04,1.0607310685036546,7.936507936507937e-05,0,0.0,-0.1296325209309762,0,2022-11
2022-11-07,1.0608152535090916,7.936507936507937e-05,0,0.0,-0.12956344414692297,0,2022-11
2022-11-08,1.060899445195878,7.936507936507937e-05,0,0.0,-0.12949436188058547,0,2022-11
2022-11-09,1.0609836435645443,7.936507936507937e-05,0,0.0,-0.12942527413152835,0,2022-11
2022-11-10,1.0610678486156209,7.936507936507937e-05,0,0.0,-0.12935618089931658,0,2022-11
2022-11-11,1.061152060349638,7.936507936507937e-05,0,0.0,-0.12928708218351487,0,2022-11
2022-11-14,1.0612362787671261,7.936507936507937e-05,0,0.0,-0.12921797798368817,0,2022-11
2022-11-15,1.0613205038686155,7.936507936507937e-05,0,0.0,-0.1291488682994012,0,2022-11
2022-11-16,1.061404735654637,7.936507936507937e-05,0,0.0,-0.1290797531302185,0,2022-11
2022-11-17,1.0614889741257207,7.936507936507937e-05,0,0.0,-0.129010632475705,0,2022-11
2022-11-18,1.0615732192823975,7.936507936507937e-05,0,0.0,-0.12894150633542523,0,2022-11
2022-11-21,1.0616574711251976,7.936507936507937e-05,0,0.0,-0.12887237470894394,0,2022-11
2022-11-22,1.061741729654652,7.936507936507937e-05,0,0.0,-0.12880323759582551,0,2022-11
2022-11-23,1.0618259948712914,7.936507936507937e-05,0,0.0,-0.12873409499563468,0,2022-11
2022-11-24,1.0619102667756464,7.936507936507937e-05,0,0.0,-0.1286649469079358,0,2022-11
2022-11-25,1.0619945453682476,7.936507936507937e-05,0,0.0,-0.12859579333229362,0,2022-11
2022-11-28,1.062078830649626,7.936507936507937e-05,0,0.0,-0.12852663426827232,0,2022-11
2022-11-29,1.0621631226203125,7.936507936507937e-05,0,0.0,-0.12845746971543648,0,2022-11
2022-11-30,1.062247421280838,7.936507936507937e-05,0,0.0,-0.12838829967335041,0,2022-11
2022-12-01,1.0623317266317334,7.936507936507937e-05,0,0.0,-0.12831912414157837,0,2022-12
2022-12-02,1.0624160386735295,7.936507936507937e-05,0,0.0,-0.12824994311968485,0,2022-12
2022-12-05,1.0625003574067575,7.936507936507937e-05,0,0.0,-0.12818075660723408,0,2022-12
2022-12-06,1.0625846828319485,7.936507936507937e-05,0,0.0,-0.12811156460379022,0,2022-12
2022-12-07,1.0626690149496336,7.936507936507937e-05,0,0.0,-0.12804236710891748,0,2022-12
2022-12-08,1.062753353760344,7.936507936507937e-05,0,0.0,-0.12797316412218004,0,2022-12
2022-12-09,1.0628376992646107,7.936507936507937e-05,0,0.0,-0.1279039556431421,0,2022-12
2022-12-12,1.0629220514629651,7.936507936507937e-05,0,0.0,-0.12783474167136766,0,2022-12
2022-12-13,1.0630064103559385,7.936507936507937e-05,0,0.0,-0.12776552220642087,0,2022-12
2022-12-14,1.063090775944062,7.936507936507937e-05,0,0.0,-0.1276962972478658,0,2022-12
2022-12-15,1.063175148227867,7.936507936507937e-05,0,0.0,-0.12762706679526642,0,2022-12
2022-12-16,1.0632595272078853,7.936507936507937e-05,0,0.0,-0.12755783084818656,0,2022-12
2022-12-19,1.0633439128846478,7.936507936507937e-05,0,0.0,-0.1274885894061904,0,2022-12
2022-12-20,1.0634283052586864,7.936507936507937e-05,0,0.0,-0.12741934246884162,0,2022-12
2022-12-21,1.0635127043305324,7.936507936507937e-05,0,0.0,-0.12735009003570416,0,2022-12
2022-12-22,1.0635971101007173,7.936507936507937e-05,0,0.0,-0.12728083210634192,0,2022-12
2022-12-23,1.0636815225697729,7.936507936507937e-05,0,0.0,-0.12721156868031866,0,2022-12
2022-12-26,1.0637659417382308,7.936507936507937e-05,0,0.0,-0.12714229975719804,0,2022-12
2022-12-27,1.0638503676066229,7.936507936507937e-05,0,0.0,-0.12707302533654372,0,2022-12
2022-12-28,1.0639348001754807,7.936507936507937e-05,0,0.0,-0.12700374541791953,0,2022-12
2022-12-29,1.064019239445336,7.936507936507937e-05,0,0.0,-0.12693446000088907,0,2022-12
2022-12-30,1.0641036854167207,7.936507936507937e-05,0,0.0,-0.12686516908501602,0,2022-12
2023-01-03,1.0641881380901665,7.936507936507937e-05,0,0.0,-0.126795872669864,0,2023-01
2023-01-04,1.0642725974662055,7.936507936507937e-05,0,0.0,-0.1267265707549965,0,2023-01
2023-01-05,1.0643570635453696,7.936507936507937e-05,0,0.0,-0.12665726333997693,0,2023-01
2023-01-06,1.0644415363281907,7.936507936507937e-05,0,0.0,-0.12658795042436896,0,2023-01
2023-01-09,1.064526015815201,7.936507936507937e-05,0,0.0,-0.1265186320077359,0,2023-01
2023-01-10,1.0646105020069325,7.936507936507937e-05,0,0.0,-0.12644930808964114,0,2023-01
2023-01-11,1.0646949949039173,7.936507936507937e-05,0,0.0,-0.12637997866964817,0,2023-01
2023-01-12,1.0647794945066875,7.936507936507937e-05,0,0.0,-0.12631064374732032,0,2023-01
2023-01-13,1.0648640008157755,7.936507936507937e-05,0,0.0,-0.12624130332222078,0,2023-01
2023-01-16,1.0649485138317132,7.936507936507937e-05,0,0.0,-0.12617195739391307,0,2023-01
2023-01-17,1.0650330335550333,7.936507936507937e-05,0,0.0,-0.12610260596196007,0,2023-01
2023-01-18,1.065117559986268,7.936507936507937e-05,0,0.0,-0.12603324902592528,0,2023-01
2023-01-19,1.0652020931259494,7.936507936507937e-05,0,0.0,-0.12596388658537175,0,2023-01
2023-01-20,1.0776434160041413,0.01295610166044251,1,1.0,-0.11575533971490895,10,2023-01
2023-01-30,1.0942794292124072,0.015437400684868187,1,1.0,-0.10210490059063293,10,2023-01
2023-01-31,1.10102436111091,0.006163811288454301,1,1.0,-0.09657044464104557,10,2023-01
2023-02-01,1.131415762112374,0.02760284156728341,1,1.0,-0.07163322175727108,10,2023-02
2023-02-02,1.1208770388087672,-0.00931463362674989,1,1.0,-0.08028061816784822,10,2023-02
2023-02-03,1.123687780455644,0.002507627107665633,1,1.0,-0.0779743049145205,10,2023-02
2023-02-06,1.1234315958283867,-0.00022798559503192065,1,1.0,-0.07818451349124929,10,2023-02
2023-02-07,1.1215433605337146,7.936507936507937e-05,0,0.0,-0.07973387754978609,0,2023-02
2023-02-08,1.1216323719115349,7.936507936507937e-05,0,0.0,-0.07966084055594073,0,2023-02
2023-02-09,1.1217213903537502,7.936507936507937e-05,0,0.0,-0.07958779776550857,0,2023-02
2023-02-10,1.1278420996767236,0.006725006097333331,1,1.0,-0.07456553858810402,10,2023-02
2023-02-13,1.1458008676578437,0.01592312255968068,1,1.0,-0.05982973223809024,10,2023-02
2023-02-14,1.1636458314672748,0.015574227872517075,1,1.0,-0.045187306249000796,10,2023-02
2023-02-15,1.1764509114260835,0.011004276054220363,1,1.0,-0.03468028378689106,10,2023-02
2023-02-16,1.1225520074750448,-0.04292446651354973,1,1.0,-0.07890624694513654,10,2023-02
2023-02-17,1.120665250570138,7.936507936507937e-05,0,0.0,-0.080454397932414,0,2023-02
2023-02-20,1.1207541922566913,7.936507936507937e-05,0,0.0,-0.08038141812272603,0,2023-02
2023-02-21,1.1208431410021085,7.936507936507937e-05,0,0.0,-0.08030843252098974,0,2023-02
2023-02-22,1.1121586533237595,-0.0064963594085347244,1,1.0,-0.08743436280817687,10,2023-02
2023-02-23,1.1051347496416264,-0.006315559080659773,1,1.0,-0.09319772500484169,10,2023-02
2023-02-24,1.1135068181563317,0.007575608782024137,1,1.0,-0.0863281457268288,10,2023-02
2023-02-27,1.1116352641759129,7.936507936507937e-05,0,0.0,-0.08786382217512652,0,2023-02
2023-02-28,1.1117234891968792,7.936507936507937e-05,0,0.0,-0.08779143041498164,0,2023-02
2023-03-01,1.1118117212198315,7.936507936507937e-05,0,0.0,-0.0877190329094589,0,2023-03
2023-03-02,1.0997416766352608,-0.009608301221839722,1,1.0,-0.09762293276613342,10,2023-03
2023-03-03,1.0987326102264268,-0.0009175485755176119,1,1.0,-0.0984509075587536,10,2023-03
2023-03-06,1.101949437204229,0.0029277614479280576,1,1.0,-0.09581138688248955,10,2023-03
2023-03-07,1.1000973085761938,7.936507936507937e-05,0,0.0,-0.09733112413989704,0,2023-03
2023-03-08,1.1001846178863983,7.936507936507937e-05,0,0.0,-0.09725948375292397,0,2023-03
2023-03-09,1.100271934125913,7.936507936507937e-05,0,0.0,-0.09718783768020599,0,2023-03
2023-03-10,1.1003592572952883,7.936507936507937e-05,0,0.0,-0.0971161859212916,0,2023-03
2023-03-13,1.1004465873950737,7.936507936507937e-05,0,0.0,-0.09704452847572971,0,2023-03
2023-03-14,1.1005339244258194,7.936507936507937e-05,0,0.0,-0.09697286534306901,0,2023-03
2023-03-15,1.1006212683880754,7.936507936507937e-05,0,0.0,-0.09690119652285818,0,2023-03
2023-03-16,1.100708619282392,7.936507936507937e-05,0,0.0,-0.09682952201464559,0,2023-03
2023-03-17,1.1007959771093192,7.936507936507937e-05,0,0.0,-0.09675784181798011,0,2023-03
2023-03-20,1.1008833418694073,7.936507936507937e-05,0,0.0,-0.09668615593241008,0,2023-03
2023-03-21,1.1009707135632065,7.936507936507937e-05,0,0.0,-0.09661446435748401,0,2023-03
2023-03-22,1.1170587254952367,0.015892594953152483,1,1.0,-0.08341367972480009,10,2023-03
2023-03-23,1.137890709344665,0.01864896032228989,1,1.0,-0.06632029780603416,10,2023-03
2023-03-24,1.1324031908329486,-0.004822535650086202,1,1.0,-0.07082300145562638,10,2023-03
2023-03-27,1.12895051069193,-0.003048984821809675,1,1.0,-0.07365604802096296,10,2023-03
2023-03-28,1.1262657226220172,-0.0023781273355085375,1,1.0,-0.0758590118952473,10,2023-03
2023-03-29,1.1243727237990082,7.936507936507937e-05,0,0.0,-0.07741228459780627,0,2023-03
2023-03-30,1.1244619597294685,7.936507936507937e-05,0,0.0,-0.0773390633505521,0,2023-03
2023-03-31,1.1245512027421456,7.936507936507937e-05,0,0.0,-0.07726583629208773,0,2023-03
2023-04-03,1.1453987952478581,0.01982356664828771,1,1.0,-0.06015964691700694,10,2023-04
2023-04-04,1.1341194525693448,-0.009847524482573368,1,1.0,-0.06941474780370216,10,2023-04
2023-04-06,1.1169391546252576,-0.01514857884252423,1,1.0,-0.08351179186628808,10,2023-04
2023-04-07,1.125242720504642,0.007434215055492588,1,1.0,-0.0766984214311989,10,2023-04
2023-04-10,1.0897885532225502,-0.03150801745795025,1,1.0,-0.10578982368769782,10,2023-04
2023-04-11,1.0879568642994635,7.936507936507937e-05,0,0.0,-0.1072927894419437,0,2023-04
2023-04-12,1.0880432100823445,7.936507936507937e-05,0,0.0,-0.10722193966332788,0,2023-04
2023-04-13,1.1099121445674447,0.02138627206272193,1,1.0,-0.08927770295442007,10,2023-04
2023-04-14,1.1080466324231006,7.936507936507937e-05,0,0.0,-0.09080842186183914,0,2023-04
2023-04-17,1.108134572632023,7.936507936507937e-05,0,0.0,-0.09073626380008216,0,2023-04
2023-04-18,1.1138332948752434,0.006410704009103485,1,1.0,-0.08606025999476027,10,2023-04
2023-04-19,1.1509480921902189,0.03332168061929995,1,1.0,-0.05560625187301959,10,2023-04
2023-04-20,1.1490136078672932,7.936507936507937e-05,0,0.0,-0.05719356490026835,0,2023-04
2023-04-21,1.1491047994234733,7.936507936507937e-05,0,0.0,-0.05711873899272062,0,2023-04
2023-04-24,1.1491959982170785,7.936507936507937e-05,0,0.0,-0.057043907146608806,0,2023-04
2023-04-25,1.149287204248683,7.936507936507937e-05,0,0.0,-0.05696906936146173,0,2023-04
2023-04-26,1.1493784175188615,7.936507936507937e-05,0,0.0,-0.05689422563680788,0,2023-04
2023-04-27,1.1494696380281884,7.936507936507937e-05,0,0.0,-0.05681937597217591,0,2023-04
2023-04-28,1.1495608657772383,7.936507936507937e-05,0,0.0,-0.05674452036709429,0,2023-04
2023-05-04,1.1496521007665856,7.936507936507937e-05,0,0.0,-0.0566696588210917,0,2023-05
2023-05-05,1.1497433429968054,7.936507936507937e-05,0,0.0,-0.05659479133369642,0,2023-05
2023-05-08,1.1498345924684719,7.936507936507937e-05,0,0.0,-0.05651991790443712,0,2023-05
2023-05-09,1.1499258491821598,7.936507936507937e-05,0,0.0,-0.05644503853284227,0,2023-05
2023-05-10,1.1500171131384442,7.936507936507937e-05,0,0.0,-0.056370153218439994,0,2023-05
2023-05-11,1.1501083843378996,7.936507936507937e-05,0,0.0,-0.056295261960758944,0,2023-05
2023-05-12,1.150199662781101,7.936507936507937e-05,0,0.0,-0.056220364759327235,0,2023-05
2023-05-15,1.1502909484686235,7.936507936507937e-05,0,0.0,-0.05614546161367317,0,2023-05
2023-05-16,1.1503822414010416,7.936507936507937e-05,0,0.0,-0.05607055252332503,0,2023-05
2023-05-17,1.1504735415789307,7.936507936507937e-05,0,0.0,-0.05599563748781094,0,2023-05
