date,nav,daily_ret,timing,exposure,dd,n_positions,month
2021-03-22,0.8328198034151153,0.05106786695574117,1,1.0,-0.1692956466491612,10,2021-03
2021-03-23,0.8028742266791331,-0.03595684998505717,1,1.0,-0.1991651584645313,10,2021-03
2021-03-24,0.80280252116985,-8.9311011489057e-05,1,1.0,-0.1992366818342645,10,2021-03
2021-03-25,0.7775062544582908,-0.03150994926460528,1,1.0,-0.22446869336262376,10,2021-03
2021-03-26,0.8136915607452816,0.0465402124799652,1,1.0,-0.18837530156685517,10,2021-03
2021-03-29,0.8018492760667683,-0.014553775963544124,1,1.0,-0.20018750559433018,10,2021-03
2021-03-30,0.7741178618492621,-0.03458432282128419,1,1.0,-0.22784847909735242,10,2021-03
2021-03-31,0.7796606447370822,0.007160127883600409,1,1.0,-0.22231977546217288,10,2021-03
2021-04-01,0.7632435206569533,-0.021056756155320662,1,1.0,-0.23869519831708094,10,2021-04
2021-04-02,0.7578665615182305,-0.007044880163666044,1,1.0,-0.24405849941296068,10,2021-04
2021-04-06,0.773701240487515,0.020893755937144078,1,1.0,-0.22826404219693663,10,2021-04
2021-04-07,0.7893211975247416,0.020188615734135686,1,1.0,-0.21268376149663534,10,2021-04
2021-04-08,0.7758919331543667,-0.017013687726223838,1,1.0,-0.22607891412031672,10,2021-04
2021-04-09,0.7684216214009877,-0.009628031216935895,1,1.0,-0.23353025049461124,10,2021-04
2021-04-12,0.7661711524853678,-0.00292869025668071,1,1.0,-0.23577500298202816,10,2021-04
2021-04-13,0.7596430938055934,-0.008520366054762352,1,1.0,-0.24228647970482092,10,2021-04
2021-04-14,0.7587535830943515,-0.0011709587285071994,1,1.0,-0.2431737309651185,10,2021-04
2021-04-15,0.7443114092143034,-0.019034076677634917,1,1.0,-0.25757922020157675,10,2021-04
2021-04-16,0.7602196099392392,0.021373044303766096,1,1.0,-0.24171142798290854,10,2021-04
2021-04-19,0.781875998961538,0.02848701709237631,1,1.0,-0.22011004847090396,10,2021-04
2021-04-20,0.7876959776802898,0.007443608355393506,1,1.0,-0.21430485311141456,10,2021-04
2021-04-21,0.8027653153393357,0.019130905940924103,1,1.0,-0.19927379315804844,10,2021-04
2021-04-22,0.8288218908634826,0.032458521844746804,1,1.0,-0.17328340408160772,10,2021-04
2021-04-23,0.8263504420165031,-0.002981881721783009,1,1.0,-0.17574857518807147,10,2021-04
2021-04-26,0.8102261173769743,-0.019512695606698566,1,1.0,-0.1918319423438142,10,2021-04
2021-04-27,0.8414341529374032,0.03851768647184797,1,1.0,-0.16070317848245094,10,2021-04
2021-04-28,0.8548748165214459,0.015973517995581887,1,1.0,-0.14729665560030578,10,2021-04
2021-04-29,0.8461220239563516,-0.0102386833673614,1,1.0,-0.15602721514990442,10,2021-04
2021-04-30,0.8475767450391326,0.0017192804838939584,1,1.0,-0.15457618921197402,10,2021-04
2021-05-06,0.8515346222573339,0.004669638757040903,1,1.0,-0.15062836541899308,10,2021-05
2021-05-07,0.8512885440371275,-0.0002889820493195091,1,1.0,-0.15087381857458812,10,2021-05
2021-05-10,0.9011854358111258,0.05861337160414336,1,1.0,-0.10110367016389325,10,2021-05
2021-05-11,0.8781866442226083,-0.025520598396951533,1,1.0,-0.1240440423981342,10,2021-05
2021-05-12,0.9016050507554494,0.026666776005881698,1,1.0,-0.10068512108574774,10,2021-05
2021-05-13,0.9105826609468053,0.009957364573139513,1,1.0,-0.0917303149703498,10,2021-05
2021-05-14,0.943441847226373,0.03608589059383313,1,1.0,-0.05895459448667467,10,2021-05
2021-05-17,0.9362597038260337,-0.007612703868769589,1,1.0,-0.06611849448591377,10,2021-05
2021-05-18,0.9651140437584268,0.03081873524459039,1,1.0,-0.03733744761765575,10,2021-05
2021-05-19,0.9741718210582289,0.009385188577847793,1,1.0,-0.02830267802671519,10,2021-05
2021-05-20,0.9621691698952344,-0.012320876978309846,1,1.0,-0.04027484119090114,10,2021-05
2021-05-21,0.9410072027832369,-0.02199401911235815,1,1.0,-0.06138305467635933,10,2021-05
2021-05-24,0.9622813218340269,0.02260781744057552,1,1.0,-0.040162974129851835,10,2021-05
2021-05-25,0.9598012151247285,-0.0025773198055757856,1,1.0,-0.04263678110675188,10,2021-05
2021-05-26,0.9575162355684015,-0.002380679999483116,1,1.0,-0.04491595657421178,10,2021-05
2021-05-27,0.962120636534224,0.004808692317461494,1,1.0,-0.04032325127206007,10,2021-05
2021-05-28,0.9445152576917532,-0.01829851494079724,1,1.0,-0.05788391059699397,10,2021-05
2021-05-31,0.9702913479760547,0.027290284698305724,1,1.0,-0.032173294298331524,10,2021-05
2021-06-01,0.9556108625938446,-0.01512997659190951,1,1.0,-0.04681648970062264,10,2021-06
2021-06-02,0.9273415797743283,-0.029582420968702748,1,1.0,-0.07501396556272472,10,2021-06
2021-06-03,0.9129841751792562,-0.015482325939235897,1,1.0,-0.08933490083712388,10,2021-06
2021-06-04,0.9245104323528136,0.012624815946337919,1,1.0,-0.07783792157143886,10,2021-06
2021-06-07,0.9447727843929373,0.021916845209152935,1,1.0,-0.05762703804076929,10,2021-06
2021-06-08,0.9368982479896588,-0.008334846783650995,1,1.0,-0.06548157229175489,10,2021-06
2021-06-09,0.9308648588846473,-0.006439748519070934,1,1.0,-0.0714996359526335,10,2021-06
2021-06-10,0.9299241866121134,-0.0010105358082385663,1,1.0,-0.07243791881846595,10,2021-06
2021-06-11,0.8989000653148301,-0.033361989873937875,1,1.0,-0.10338323557829306,10,2021-06
2021-06-15,0.8934126243891545,-0.006104617340030772,1,1.0,-0.10885673782574404,10,2021-06
2021-06-16,0.8848066715906058,-0.00963267426899489,1,1.0,-0.11744083059727826,10,2021-06
2021-06-17,0.9126595749911186,0.03147908384375311,1,1.0,-0.08965867650657686,10,2021-06
2021-06-18,0.9526024988623694,0.043765413704928854,1,1.0,-0.049817211871194804,10,2021-06
2021-06-21,0.9892089910876687,0.038427877597440804,1,1.0,-0.013303703993786099,10,2021-06
2021-06-22,1.0083980844467308,0.019398421902699282,1,1.0,0.0,10,2021-06
2021-06-23,1.0134076227588904,0.004967818155771265,1,1.0,0.0,10,2021-06
2021-06-24,0.9694254901664907,-0.04340023856606009,1,1.0,-0.04340023856606011,10,2021-06
2021-06-25,0.9400458689520287,-0.03030621900546089,1,1.0,-0.07239116043664882,10,2021-06
2021-06-28,0.9804096096368713,0.04293805442689783,1,1.0,-0.03256144159660617,10,2021-06
2021-06-29,0.9395016954647576,-0.04172532966834687,1,1.0,-0.07292813437985801,10,2021-06
2021-06-30,0.9563806122138646,0.017965818295577796,1,1.0,-0.0562725296951843,10,2021-06
2021-07-01,0.9228078005371975,-0.035104027881694096,1,1.0,-0.08940116512548517,10,2021-07
2021-07-02,0.9579769883873919,0.0381110647631297,1,1.0,-0.054697273956352085,10,2021-07
2021-07-05,1.012237901064162,0.05664114413448494,1,1.0,-0.001154245999792226,10,2021-07
2021-07-06,1.0355841940460964,0.023064037571988164,1,1.0,0.0,10,2021-07
2021-07-07,1.0347509482273316,-0.000804614268502179,1,1.0,-0.0008046142685021232,10,2021-07
2021-07-08,1.0318778084405809,-0.002776648614502663,1,1.0,-0.003579028751910948,10,2021-07
2021-07-09,1.029907434419731,-0.0019095032422759336,1,1.0,-0.0054816978271809095,10,2021-07
2021-07-12,1.0801905953642876,0.04882299055631854,1,1.0,0.0,10,2021-07
2021-07-13,1.0719165052789426,-0.007659842735952271,1,1.0,-0.0076598427359522514,10,2021-07
2021-07-14,1.040304014939611,-0.029491560381473162,1,1.0,-0.03692550240286542,10,2021-07
2021-07-15,1.0374565170144399,-0.0027371786365126393,1,1.0,-0.039561609343058544,10,2021-07
2021-07-16,1.045006027896704,0.0072769419811347345,1,1.0,-0.032572554897793676,10,2021-07
2021-07-19,1.0299386436046978,-0.014418466391368423,1,1.0,-0.04652137500108737,10,2021-07
2021-07-20,1.0487691451978949,0.018283129495260005,1,1.0,-0.029088801829269824,10,2021-07
2021-07-21,1.1049120740061138,0.05353220874706904,1,1.0,0.0,10,2021-07
2021-07-22,1.1369976069893315,0.02903899209543822,1,1.0,0.0,10,2021-07
2021-07-23,1.0946172822113445,-0.03727389091891441,1,1.0,-0.037273890918914386,10,2021-07
2021-07-26,1.0941733702012812,-0.00040554083813323406,1,1.0,-0.037664315672083976,10,2021-07
2021-07-27,1.072907563836958,-0.019435499842599117,1,1.0,-0.05636779071336673,10,2021-07
2021-07-28,1.0303460774685254,-0.039669294730501604,1,1.0,-0.09380101494075252,10,2021-07
2021-07-29,1.0846826988717402,0.052736282101170824,1,1.0,-0.046011449624873475,10,2021-07
2021-07-30,1.0898270044149427,0.004742682397860288,1,1.0,-0.04148698491924915,10,2021-07
2021-08-02,1.1098901174506164,0.01840944751267593,1,1.0,-0.02384128987790338,10,2021-08
2021-08-03,1.0630965175994327,-0.042160569875752334,1,1.0,-0.06499669738583032,10,2021-08
2021-08-04,1.097374147756406,0.03224319672721283,1,1.0,-0.034849201959047935,10,2021-08
2021-08-05,1.093222644459233,-0.0037831247488932613,1,1.0,-0.03850048782953088,10,2021-08
2021-08-06,1.0811628170657823,-0.011031446754760732,1,1.0,-0.04910721850276777,10,2021-08
2021-08-09,1.0690770648726609,-0.011178475621203433,1,1.0,-0.0597367502791129,10,2021-08
2021-08-10,1.061396816810849,-0.007183998529354505,1,1.0,-0.06649160008231389,10,2021-08
2021-08-11,1.0986232472122837,0.03507305638365096,1,1.0,-0.03375060733738898,10,2021-08
2021-08-12,1.1317311426675327,0.03013580455288851,1,1.0,-0.004631904490761339,10,2021-08
2021-08-13,1.133503726654995,0.0015662589113561321,1,1.0,-0.0030729003410904197,10,2021-08
2021-08-16,1.1274608708060336,-0.005331130111758899,1,1.0,-0.008387648421310486,10,2021-08
2021-08-17,1.070102373297875,-0.05087404715620205,1,1.0,-0.05883498195619706,10,2021-08
2021-08-18,1.0732589584586936,0.002949797364798535,1,1.0,-0.05605873586613098,10,2021-08
2021-08-19,1.0633615162425263,-0.009221858469628818,1,1.0,-0.06476362860761602,10,2021-08
2021-08-20,1.09905504323276,0.03356669057985055,1,1.0,-0.033370838710065624,10,2021-08
2021-08-23,1.1427431695468628,0.039750626306757825,1,1.0,0.0,10,2021-08
2021-08-24,1.1375907892652195,-0.004508782392185662,1,1.0,-0.0045087823921856635,10,2021-08
2021-08-25,1.1210616114396725,-0.014529985634134254,1,1.0,-0.01897325548293392,10,2021-08
2021-08-26,1.0900745963693228,-0.027640777950246775,1,1.0,-0.04608959789138354,10,2021-08
2021-08-27,1.0643414211997766,-0.023606802007179108,1,1.0,-0.0686083718865502,10,2021-08
2021-08-30,1.081493387888609,0.016115098357722502,1,1.0,-0.05359890418994274,10,2021-08
2021-08-31,1.0547542217811987,-0.024724299202247647,1,1.0,-0.07699800804808554,10,2021-08
2021-09-01,1.016668632672622,-0.03610849648391104,1,1.0,-0.11032622222912412,10,2021-09
2021-09-02,1.0570484923059782,0.03971781791595689,1,1.0,-0.07499032111901885,10,2021-09
2021-09-03,1.0769988568626647,0.018873651210801368,1,1.0,-0.05753201107320379,10,2021-09
2021-09-06,1.075028069868259,-0.0018298877309364963,1,1.0,-0.05925662168294137,10,2021-09
2021-09-07,1.0816462503036266,0.006156286166721803,1,1.0,-0.05346513623657298,10,2021-09
2021-09-08,1.078899569727856,-0.0025393520062585886,1,1.0,-0.05586872144186429,10,2021-09
2021-09-09,1.0678721072457107,-0.010221027787532679,1,1.0,-0.06551871347508567,10,2021-09
2021-09-10,1.0598857465791462,-0.007478761372617115,1,1.0,-0.07250747602418173,10,2021-09
2021-09-13,1.066859462834328,0.006579686798968577,1,1.0,-0.06640486570803601,10,2021-09
2021-09-14,1.0801837656085413,0.012489276458976762,1,1.0,-0.05474493797510814,10,2021-09
2021-09-15,1.1055362284489196,0.023470509044445254,1,1.0,-0.03255932049254518,10,2021-09
2021-09-16,1.0458179851374825,-0.05401744581018618,1,1.0,-0.08481799497240884,10,2021-09
2021-09-17,1.0448326548473679,-0.0009421623113366247,1,1.0,-0.08568024496555939,10,2021-09
2021-09-22,1.052943540529736,0.007762856228448448,1,1.0,-0.07858251216039686,10,2021-09
2021-09-23,0.9960324461228819,-0.054049521381006035,1,1.0,-0.12838468637021636,10,2021-09
2021-09-24,0.9705655316266729,-0.025568358335454358,1,1.0,-0.15067045903977208,10,2021-09
2021-09-27,0.8984564376203457,-0.07429595597267089,1,1.0,-0.213772209221242,10,2021-09
2021-09-28,0.918301084138613,0.02208748881673983,1,1.0,-0.19640641168500608,10,2021-09
2021-09-29,0.8554997372970107,-0.06838862321556699,1,1.0,-0.2513630708147257,10,2021-09
2021-09-30,0.9122826832354056,0.06637400745183523,1,1.0,-0.20167303769826317,10,2021-09
2021-10-08,0.9286591963049944,0.017951138797800546,1,1.0,-0.18734215959195813,10,2021-10
2021-10-11,0.920283647969019,-0.009018968820101725,1,1.0,-0.19467149531600944,10,2021-10
2021-10-12,0.8965626121541846,-0.025775787570695624,1,1.0,-0.21542947177736996,10,2021-10
2021-10-13,0.8814258091179936,-0.016883152198173434,1,1.0,-0.22867549541555393,10,2021-10
2021-10-14,0.8760963976105759,-0.006046352911710828,1,1.0,-0.23333919557972208,10,2021-10
2021-10-15,0.8581910115806831,-0.020437689366977332,1,1.0,-0.24900797095030067,10,2021-10
2021-10-18,0.8845847517199258,0.030755088066733084,1,1.0,-0.22591114495946257,10,2021-10
2021-10-19,0.8947997123477707,0.011547746677730564,1,1.0,-0.21697216295539995,10,2021-10
2021-10-20,0.9027704194055541,0.008907811376995223,1,1.0,-0.20999709868007016,10,2021-10
2021-10-21,0.9078633794970253,0.005641478699340685,1,1.0,-0.20554031413985652,10,2021-10
2021-10-22,0.9078377255964454,-2.8257446174485444e-05,1,1.0,-0.20556276354166753,10,2021-10
2021-10-25,0.9566186614168615,0.05373310058068706,1,1.0,-0.1628751876100088,10,2021-10
2021-10-26,0.9723660973525574,0.01646156046378209,1,1.0,-0.14909480689511873,10,2021-10
2021-10-27,0.9766667174294927,0.0044228404184849645,1,1.0,-0.14533138901475573,10,2021-10
2021-10-28,0.9721889548633457,-0.004584739590524967,1,1.0,-0.1492498220323188,10,2021-10
2021-10-29,0.9781123506872814,0.006092844188677582,1,1.0,-0.14406633375447192,10,2021-10
2021-11-01,0.9915987440687247,0.013788184324599252,1,1.0,-0.13226456259464855,10,2021-11
2021-11-02,0.9787563625956256,-0.012951187715712763,1,1.0,-0.14350276713206142,10,2021-11
2021-11-03,0.9766661048695685,-0.0021356261945656993,1,1.0,-0.14533192505814724,10,2021-11
2021-11-04,0.986714454912572,0.010288418931406973,1,1.0,-0.13653874185584639,10,2021-11
2021-11-05,1.007335231086634,0.020898423116633962,1,1.0,-0.11849376313832866,10,2021-11
2021-11-08,1.025727578413932,0.018258417614817037,1,1.0,-0.10239885413564244,10,2021-11
2021-11-09,1.0329173830629779,0.007009468011149156,1,1.0,-0.09610714761693538,10,2021-11
2021-11-10,1.0691319790228322,0.03506049617682383,1,1.0,-0.06441621572170064,10,2021-11
2021-11-11,1.1191396027626799,0.04677404167215512,1,1.0,-0.020655180808074828,10,2021-11
2021-11-12,1.1218617726254208,0.0024323773870757463,1,1.0,-0.018273044615722604,10,2021-11
2021-11-15,1.0969223728589679,-0.022230367746722258,1,1.0,-0.04009719586078514,10,2021-11
2021-11-16,1.0953432138174821,-0.0014396269786802534,1,1.0,-0.0414790978345348,10,2021-11
2021-11-17,1.1084508737526377,0.011966714879688721,1,1.0,-0.030008751492098775,10,2021-11
2021-11-18,1.093180341203982,-0.013776463089390402,1,1.0,-0.04337180012419957,10,2021-11
2021-11-19,1.1150078464053963,0.019966975602007497,1,1.0,-0.024270828197086973,10,2021-11
2021-11-22,1.143959267990016,0.025965217803582574,1,1.0,0.0,10,2021-11
2021-11-23,1.1237118870228442,-0.017699389771759368,1,1.0,-0.017699389771759274,10,2021-11
2021-11-24,1.1155142599244405,-0.007295132491765711,1,1.0,-0.024865402870116553,10,2021-11
2021-11-25,1.098172572962936,-0.015545912396206566,1,1.0,-0.04002475989160796,10,2021-11
2021-11-26,1.1120565585367934,0.012642808530901174,1,1.0,-0.027887976736511676,10,2021-11
2021-11-29,1.1159221043298237,0.0034760334475401724,1,1.0,-0.02450888282889182,10,2021-11
2021-11-30,1.0966297153350366,-0.017288293618283827,1,1.0,-0.041373459684573635,10,2021-11
2021-12-01,1.0694282500647834,-0.024804603495486126,1,1.0,-0.06515181091734729,10,2021-12
2021-12-02,1.0301848174061812,-0.0366957134863652,1,1.0,-0.09945673221717166,10,2021-12
2021-12-03,1.0183300209049668,-0.011507446334787444,1,1.0,-0.10981968554333661,10,2021-12
2021-12-06,1.0166887563140414,-0.0016117216984989692,1,1.0,-0.11125440847172301,10,2021-12
2021-12-07,1.0112119424077368,-0.005386913027503649,1,1.0,-0.11604200367686314,10,2021-12
2021-12-08,1.0342238056761315,0.022756716276117542,1,1.0,-0.09592602235453208,10,2021-12
2021-12-09,1.041352929442151,0.006893211824068247,1,1.0,-0.08969404892199391,10,2021-12
2021-12-10,1.0628270498553525,0.02062136649935294,1,1.0,-0.07092229627827232,10,2021-12
2021-12-13,1.1291920656088628,0.06244197093265787,1,1.0,-0.012908853308299809,10,2021-12
2021-12-14,1.1558295827264566,0.023589890443687145,1,1.0,0.0,10,2021-12
2021-12-15,1.1611444800045343,0.004598339891543801,1,1.0,0.0,10,2021-12
2021-12-16,1.1655792675875363,0.003819324519360924,1,1.0,0.0,10,2021-12
2021-12-17,1.153240545896944,-0.010585913831609629,1,1.0,-0.01058591383160966,10,2021-12
2021-12-20,1.1247519802822055,-0.024703055850833922,1,1.0,-0.035027465261829246,10,2021-12
2021-12-21,1.176493415174027,0.046002528378602595,1,1.0,0.0,10,2021-12
2021-12-22,1.2024300927487397,0.02204574818710412,1,1.0,0.0,10,2021-12
2021-12-23,1.1980495473734223,-0.00364307696699744,1,1.0,-0.003643076966997334,10,2021-12
2021-12-24,1.1787463836679593,-0.0161121580887727,1,1.0,-0.019696537223748103,10,2021-12
2021-12-27,1.2222587101157716,0.03691406993963627,1,1.0,0.0,10,2021-12
2021-12-28,1.2372858244516898,0.012294544691356527,1,1.0,0.0,10,2021-12
2021-12-29,1.2459861884756809,0.007031814195274369,1,1.0,0.0,10,2021-12
2021-12-30,1.3085736992747083,0.05023130382817161,1,1.0,0.0,10,2021-12
2021-12-31,1.3254197803298748,0.012873620388751221,1,1.0,0.0,10,2021-12
2022-01-04,1.3994655892705954,0.055865930205366086,1,1.0,0.0,10,2022-01
2022-01-05,1.3358168832745958,-0.0454807224157426,0,1.0,-0.045480722415742594,10,2022-01
2022-01-06,1.3914079983264578,0.04161582006329112,0,1.0,-0.005757619912853476,10,2022-01
2022-01-07,1.3015618346557047,-0.06457211959311521,0,1.0,-0.06995795778438418,10,2022-01
2022-01-10,1.309790662485058,0.006322271912290691,0,1.0,-0.064077979103635,10,2022-01
2022-01-11,1.3154113195088182,0.004291263623070951,0,1.0,-0.0600616909813313,10,2022-01
2022-01-12,1.3356832262743712,0.015411078242144704,0,1.0,-0.045576228158255544,10,2022-01
2022-01-13,1.2935639419039509,-0.03153388733337903,0,1.0,-0.07567291984781184,10,2022-01
2022-01-14,1.3548531881911563,0.047380144345238864,0,1.0,-0.031878169367987944,10,2022-01
2022-01-17,1.404825790462492,0.03688414560846509,0,1.0,0.0,10,2022-01
2022-01-18,1.3124426470597523,-0.06576128088616982,0,1.0,-0.06576128088616988,10,2022-01
2022-01-19,1.3014290714028103,-0.00839166243310947,0,1.0,-0.07360109684891371,10,2022-01
2022-01-20,1.2995056831003218,-0.0014779048238221324,0,1.0,-0.07497022625666418,10,2022-01
2022-01-21,1.226331510945559,-0.056309235970546934,0,1.0,-0.12705794606615928,10,2022-01
2022-01-24,1.2432146338092782,0.013767176911813608,0,1.0,-0.11503999837589017,10,2022-01
2022-01-25,1.1505405201143388,-0.07454393728537498,0,1.0,-0.18100840123702325,10,2022-01
2022-01-26,1.1506318328540306,7.936507936507937e-05,0,0.0,-0.18094340190378796,0,2022-01
2022-01-27,1.150723152840765,7.936507936507937e-05,0,0.0,-0.18087839741187553,0,2022-01
2022-01-28,1.1508144800751177,7.936507936507937e-05,0,0.0,-0.18081338776087638,0,2022-01
2022-02-07,1.1509058145576634,7.936507936507937e-05,0,0.0,-0.18074837295038115,0,2022-02
2022-02-08,1.1509971562889776,7.936507936507937e-05,0,0.0,-0.18068335297998034,0,2022-02
2022-02-09,1.1510885052696356,7.936507936507937e-05,0,0.0,-0.18061832784926435,0,2022-02
2022-02-10,1.1511798615002127,7.936507936507937e-05,0,0.0,-0.18055329755782373,0,2022-02
2022-02-11,1.1512712249812842,7.936507936507937e-05,0,0.0,-0.1804882621052489,0,2022-02
2022-02-14,1.1513625957134257,7.936507936507937e-05,0,0.0,-0.18042322149113016,0,2022-02
2022-02-15,1.1514539736972125,7.936507936507937e-05,0,0.0,-0.18035817571505805,0,2022-02
2022-02-16,1.1515453589332203,7.936507936507937e-05,0,0.0,-0.18029312477662265,0,2022-02
2022-02-17,1.1516367514220245,7.936507936507937e-05,0,0.0,-0.18022806867541447,0,2022-02
2022-02-18,1.1517281511642008,7.936507936507937e-05,0,0.0,-0.18016300741102367,0,2022-02
2022-02-21,1.151819558160325,7.936507936507937e-05,0,0.0,-0.18009794098304036,0,2022-02
2022-02-22,1.1519109724109726,7.936507936507937e-05,0,0.0,-0.18003286939105492,0,2022-02
2022-02-23,1.1520023939167197,7.936507936507937e-05,0,0.0,-0.1799677926346573,0,2022-02
2022-02-24,1.1520938226781416,7.936507936507937e-05,0,0.0,-0.1799027107134378,0,2022-02
2022-02-25,1.1521852586958146,7.936507936507937e-05,0,0.0,-0.17983762362698644,0,2022-02
2022-02-28,1.1522767019703142,7.936507936507937e-05,0,0.0,-0.17977253137489338,0,2022-02
2022-03-01,1.1523681525022167,7.936507936507937e-05,0,0.0,-0.17970743395674846,0,2022-03
2022-03-02,1.1524596102920979,7.936507936507937e-05,0,0.0,-0.1796423313721418,0,2022-03
2022-03-03,1.1525510753405337,7.936507936507937e-05,0,0.0,-0.17957722362066345,0,2022-03
2022-03-04,1.1526425476481004,7.936507936507937e-05,0,0.0,-0.1795121107019032,0,2022-03
2022-03-07,1.152734027215374,7.936507936507937e-05,0,0.0,-0.17944699261545094,0,2022-03
2022-03-08,1.1528255140429309,7.936507936507937e-05,0,0.0,-0.1793818693608966,0,2022-03
2022-03-09,1.1529170081313471,7.936507936507937e-05,0,0.0,-0.1793167409378299,0,2022-03
2022-03-10,1.1530085094811988,7.936507936507937e-05,0,0.0,-0.17925160734584084,0,2022-03
2022-03-11,1.1531000180930624,7.936507936507937e-05,0,0.0,-0.1791864685845191,0,2022-03
2022-03-14,1.1531915339675143,7.936507936507937e-05,0,0.0,-0.17912132465345432,0,2022-03
2022-03-15,1.153283057105131,7.936507936507937e-05,0,0.0,-0.17905617555223624,0,2022-03
2022-03-16,1.1533745875064885,7.936507936507937e-05,0,0.0,-0.17899102128045466,0,2022-03
2022-03-17,1.1534661251721636,7.936507936507937e-05,0,0.0,-0.17892586183769912,0,2022-03
2022-03-18,1.1535576701027328,7.936507936507937e-05,0,0.0,-0.17886069722355927,0,2022-03
2022-03-21,1.1536492222987726,7.936507936507937e-05,0,0.0,-0.17879552743762467,0,2022-03
2022-03-22,1.1537407817608598,7.936507936507937e-05,0,0.0,-0.17873035247948485,0,2022-03
2022-03-23,1.153832348489571,7.936507936507937e-05,0,0.0,-0.17866517234872928,0,2022-03
2022-03-24,1.153923922485483,7.936507936507937e-05,0,0.0,-0.17859998704494734,0,2022-03
