date,nav,daily_ret,regime,exposure,dd,n_positions,month
2022-03-16,1.2588158675702474,7.936507936507937e-05,bear,0.0,-0.13146279404564262,0,2022-03
2022-03-17,1.2589157735914833,7.936507936507937e-05,bear,0.0,-0.13139386252136043,0,2022-03
2022-03-18,1.2590156875417684,7.936507936507937e-05,bear,0.0,-0.1313249255263224,0,2022-03
2022-03-21,1.2591156094217322,7.936507936507937e-05,bear,0.0,-0.13125598306009426,0,2022-03
2022-03-22,1.2592155392320037,7.936507936507937e-05,bear,0.0,-0.1311870351222419,0,2022-03
2022-03-23,1.2593154769732127,7.936507936507937e-05,bear,0.0,-0.13111808171233091,0,2022-03
2022-03-24,1.2594154226459884,7.936507936507937e-05,bear,0.0,-0.1310491228299271,0,2022-03
2022-03-25,1.2595153762509603,7.936507936507937e-05,bear,0.0,-0.1309801584745961,0,2022-03
2022-03-28,1.259615337788758,7.936507936507937e-05,bear,0.0,-0.13091118864590362,0,2022-03
2022-03-29,1.2597153072600111,7.936507936507937e-05,bear,0.0,-0.13084221334341517,0,2022-03
2022-03-30,1.2598152846653492,7.936507936507937e-05,bear,0.0,-0.1307732325666964,0,2022-03
2022-03-31,1.2599152700054022,7.936507936507937e-05,bear,0.0,-0.13070424631531272,0,2022-03
2022-04-01,1.2600152632807995,7.936507936507937e-05,bear,0.0,-0.13063525458882974,0,2022-04
2022-04-06,1.2601152644921711,7.936507936507937e-05,bear,0.0,-0.13056625738681285,0,2022-04
2022-04-07,1.2602152736401468,7.936507936507937e-05,bear,0.0,-0.1304972547088276,0,2022-04
2022-04-08,1.2603152907253565,7.936507936507937e-05,bear,0.0,-0.1304282465544393,0,2022-04
2022-04-11,1.2604153157484301,7.936507936507937e-05,bear,0.0,-0.13035923292321336,0,2022-04
2022-04-12,1.2605153487099976,7.936507936507937e-05,bear,0.0,-0.13029021381471512,0,2022-04
2022-04-13,1.2606153896106889,7.936507936507937e-05,bear,0.0,-0.13022118922850995,0,2022-04
2022-04-14,1.2607154384511343,7.936507936507937e-05,bear,0.0,-0.13015215916416287,0,2022-04
2022-04-15,1.260815495231964,7.936507936507937e-05,bear,0.0,-0.1300831236212393,0,2022-04
2022-04-18,1.2609155599538078,7.936507936507937e-05,bear,0.0,-0.13001408259930444,0,2022-04
2022-04-19,1.2610156326172963,7.936507936507937e-05,bear,0.0,-0.12994503609792332,0,2022-04
2022-04-20,1.2611157132230597,7.936507936507937e-05,bear,0.0,-0.12987598411666118,0,2022-04
2022-04-21,1.2612158017717283,7.936507936507937e-05,bear,0.0,-0.12980692665508306,0,2022-04
2022-04-22,1.2613158982639325,7.936507936507937e-05,bear,0.0,-0.12973786371275403,0,2022-04
2022-04-25,1.2614160027003027,7.936507936507937e-05,bear,0.0,-0.12966879528923914,0,2022-04
2022-04-26,1.2615161150814695,7.936507936507937e-05,bear,0.0,-0.12959972138410328,0,2022-04
2022-04-27,1.2616162354080633,7.936507936507937e-05,bear,0.0,-0.12953064199691153,0,2022-04
2022-04-28,1.2617163636807147,7.936507936507937e-05,bear,0.0,-0.1294615571272288,0,2022-04
2022-04-29,1.2618164999000545,7.936507936507937e-05,bear,0.0,-0.1293924667746198,0,2022-04
2022-05-05,1.2619166440667133,7.936507936507937e-05,bear,0.0,-0.12932337093864946,0,2022-05
2022-05-06,1.2620167961813218,7.936507936507937e-05,bear,0.0,-0.1292542696188827,0,2022-05
2022-05-09,1.262116956244511,7.936507936507937e-05,bear,0.0,-0.1291851628148841,0,2022-05
2022-05-10,1.2622171242569113,7.936507936507937e-05,bear,0.0,-0.12911605052621855,0,2022-05
2022-05-11,1.2623173002191541,7.936507936507937e-05,bear,0.0,-0.1290469327524507,0,2022-05
2022-05-12,1.26241748413187,7.936507936507937e-05,bear,0.0,-0.12897780949314525,0,2022-05
2022-05-13,1.2625176759956902,7.936507936507937e-05,bear,0.0,-0.12890868074786682,0,2022-05
2022-05-16,1.2626178758112454,7.936507936507937e-05,bear,0.0,-0.12883954651618015,0,2022-05
2022-05-17,1.262718083579167,7.936507936507937e-05,bear,0.0,-0.12877040679764967,0,2022-05
2022-05-18,1.262818299300086,7.936507936507937e-05,bear,0.0,-0.1287012615918399,0,2022-05
2022-05-19,1.2629185229746338,7.936507936507937e-05,bear,0.0,-0.12863211089831533,0,2022-05
2022-05-20,1.2630187546034413,7.936507936507937e-05,bear,0.0,-0.12856295471664064,0,2022-05
2022-05-23,1.26311899418714,7.936507936507937e-05,bear,0.0,-0.12849379304638006,0,2022-05
2022-05-24,1.2632192417263612,7.936507936507937e-05,bear,0.0,-0.12842462588709794,0,2022-05
2022-05-25,1.2633194972217363,7.936507936507937e-05,bear,0.0,-0.12835545323835887,0,2022-05
2022-05-26,1.2634197606738968,7.936507936507937e-05,bear,0.0,-0.12828627509972693,0,2022-05
2022-05-27,1.263520032083474,7.936507936507937e-05,bear,0.0,-0.12821709147076663,0,2022-05
2022-05-30,1.2636203114510998,7.936507936507937e-05,bear,0.0,-0.12814790235104206,0,2022-05
2022-05-31,1.2637205987774054,7.936507936507937e-05,bear,0.0,-0.12807870774011756,0,2022-05
2022-06-01,1.2638208940630227,7.936507936507937e-05,bear,0.0,-0.12800950763755725,0,2022-06
2022-06-02,1.2639211973085833,7.936507936507937e-05,bear,0.0,-0.12794030204292522,0,2022-06
2022-06-06,1.264021508514719,7.936507936507937e-05,bear,0.0,-0.1278710909557857,0,2022-06
2022-06-07,1.2641218276820616,7.936507936507937e-05,bear,0.0,-0.12780187437570276,0,2022-06
2022-06-08,1.2642221548112427,7.936507936507937e-05,bear,0.0,-0.12773265230224054,0,2022-06
2022-06-09,1.2643224899028944,7.936507936507937e-05,bear,0.0,-0.1276634247349629,0,2022-06
2022-06-10,1.2644228329576486,7.936507936507937e-05,bear,0.0,-0.12759419167343394,0,2022-06
2022-06-13,1.2645231839761373,7.936507936507937e-05,bear,0.0,-0.12752495311721757,0,2022-06
2022-06-14,1.2646235429589925,7.936507936507937e-05,bear,0.0,-0.1274557090658777,0,2022-06
2022-06-15,1.2647239099068464,7.936507936507937e-05,bear,0.0,-0.12738645951897817,0,2022-06
2022-06-16,1.264824284820331,7.936507936507937e-05,bear,0.0,-0.12731720447608283,0,2022-06
2022-06-17,1.2649246677000787,7.936507936507937e-05,bear,0.0,-0.1272479439367555,0,2022-06
2022-06-20,1.2650250585467215,7.936507936507937e-05,bear,0.0,-0.12717867790056006,0,2022-06
2022-06-21,1.2651254573608919,7.936507936507937e-05,bear,0.0,-0.1271094063670601,0,2022-06
2022-06-22,1.2652258641432221,7.936507936507937e-05,bear,0.0,-0.12704012933581937,0,2022-06
2022-06-23,1.2653262788943447,7.936507936507937e-05,bear,0.0,-0.12697084680640155,0,2022-06
2022-06-24,1.265426701614892,7.936507936507937e-05,bear,0.0,-0.12690155877837028,0,2022-06
2022-06-27,1.2655271323054964,7.936507936507937e-05,bear,0.0,-0.1268322652512891,0,2022-06
2022-06-28,1.2656275709667906,7.936507936507937e-05,bear,0.0,-0.1267629662247217,0,2022-06
2022-06-29,1.265728017599407,7.936507936507937e-05,bear,0.0,-0.12669366169823157,0,2022-06
2022-06-30,1.2658284722039785,7.936507936507937e-05,bear,0.0,-0.1266243516713821,0,2022-06
2022-07-01,1.2659289347811375,7.936507936507937e-05,bear,0.0,-0.126555036143737,0,2022-07
2022-07-04,1.266029405331517,7.936507936507937e-05,bear,0.0,-0.12648571511485948,0,2022-07
2022-07-05,1.2661298838557498,7.936507936507937e-05,bear,0.0,-0.12641638858431303,0,2022-07
2022-07-06,1.2662303703544686,7.936507936507937e-05,bear,0.0,-0.12634705655166087,0,2022-07
2022-07-07,1.2663308648283063,7.936507936507937e-05,bear,0.0,-0.1262777190164666,0,2022-07
2022-07-08,1.266431367277896,7.936507936507937e-05,bear,0.0,-0.12620837597829318,0,2022-07
2022-07-11,1.2665318777038705,7.936507936507937e-05,bear,0.0,-0.12613902743670405,0,2022-07
2022-07-12,1.266632396106863,7.936507936507937e-05,bear,0.0,-0.1260696733912624,0,2022-07
2022-07-13,1.2667329224875066,7.936507936507937e-05,bear,0.0,-0.12600031384153149,0,2022-07
2022-07-14,1.2668334568464341,7.936507936507937e-05,bear,0.0,-0.1259309487870745,0,2022-07
2022-07-15,1.2669339991842792,7.936507936507937e-05,bear,0.0,-0.12586157822745433,0,2022-07
2022-07-18,1.2670345495016748,7.936507936507937e-05,bear,0.0,-0.12579220216223425,0,2022-07
2022-07-19,1.2671351077992543,7.936507936507937e-05,bear,0.0,-0.1257228205909773,0,2022-07
2022-07-20,1.2672356740776511,7.936507936507937e-05,bear,0.0,-0.12565343351324637,0,2022-07
2022-07-21,1.2673362483374986,7.936507936507937e-05,bear,0.0,-0.12558404092860456,0,2022-07
2022-07-22,1.2674368305794301,7.936507936507937e-05,bear,0.0,-0.1255146428366148,0,2022-07
2022-07-25,1.2675374208040793,7.936507936507937e-05,bear,0.0,-0.12544523923683992,0,2022-07
2022-07-26,1.2676380190120797,7.936507936507937e-05,bear,0.0,-0.12537583012884274,0,2022-07
2022-07-27,1.2677386252040648,7.936507936507937e-05,bear,0.0,-0.12530641551218633,0,2022-07
2022-07-28,1.2678392393806683,7.936507936507937e-05,bear,0.0,-0.1252369953864333,0,2022-07
2022-07-29,1.267939861542524,7.936507936507937e-05,bear,0.0,-0.1251675697511465,0,2022-07
2022-08-01,1.2680404916902654,7.936507936507937e-05,bear,0.0,-0.12509813860588864,0,2022-08
2022-08-02,1.2681411298245266,7.936507936507937e-05,bear,0.0,-0.1250287019502224,0,2022-08
2022-08-03,1.2682417759459415,7.936507936507937e-05,bear,0.0,-0.12495925978371039,0,2022-08
2022-08-04,1.2683424300551436,7.936507936507937e-05,bear,0.0,-0.12488981210591539,0,2022-08
2022-08-05,1.268443092152767,7.936507936507937e-05,bear,0.0,-0.12482035891640002,0,2022-08
2022-08-08,1.2685437622394458,7.936507936507937e-05,bear,0.0,-0.12475090021472672,0,2022-08
2022-08-09,1.2686444403158141,7.936507936507937e-05,bear,0.0,-0.12468143600045793,0,2022-08
2022-08-10,1.268745126382506,7.936507936507937e-05,bear,0.0,-0.12461196627315627,0,2022-08
2022-08-11,1.2688458204401556,7.936507936507937e-05,bear,0.0,-0.12454249103238418,0,2022-08
2022-08-12,1.268946522489397,7.936507936507937e-05,bear,0.0,-0.12447301027770413,0,2022-08
2022-08-15,1.2690472325308644,7.936507936507937e-05,bear,0.0,-0.12440352400867857,0,2022-08
2022-08-16,1.2691479505651924,7.936507936507937e-05,bear,0.0,-0.12433403222486965,0,2022-08
2022-08-17,1.269248676593015,7.936507936507937e-05,bear,0.0,-0.1242645349258398,0,2022-08
2022-08-18,1.269349410614967,7.936507936507937e-05,bear,0.0,-0.12419503211115134,0,2022-08
2022-08-19,1.2694501526316826,7.936507936507937e-05,bear,0.0,-0.12412552378036641,0,2022-08
2022-08-22,1.2695509026437963,7.936507936507937e-05,bear,0.0,-0.12405600993304731,0,2022-08
2022-08-23,1.2696516606519428,7.936507936507937e-05,bear,0.0,-0.1239864905687562,0,2022-08
2022-08-24,1.2697524266567566,7.936507936507937e-05,bear,0.0,-0.12391696568705521,0,2022-08
2022-08-25,1.2698532006588723,7.936507936507937e-05,bear,0.0,-0.12384743528750648,0,2022-08
2022-08-26,1.2699539826589246,7.936507936507937e-05,bear,0.0,-0.12377789936967218,0,2022-08
2022-08-29,1.2700547726575484,7.936507936507937e-05,bear,0.0,-0.12370835793311415,0,2022-08
2022-08-30,1.2701555706553784,7.936507936507937e-05,bear,0.0,-0.1236388109773945,0,2022-08
2022-08-31,1.2702563766530495,7.936507936507937e-05,bear,0.0,-0.12356925850207527,0,2022-08
2022-09-01,1.2703571906511966,7.936507936507937e-05,bear,0.0,-0.12349970050671827,0,2022-09
2022-09-02,1.2704580126504545,7.936507936507937e-05,bear,0.0,-0.1234301369908855,0,2022-09
2022-09-05,1.2705588426514587,7.936507936507937e-05,bear,0.0,-0.12336056795413865,0,2022-09
2022-09-06,1.2706596806548438,7.936507936507937e-05,bear,0.0,-0.12329099339603972,0,2022-09
2022-09-07,1.270760526661245,7.936507936507937e-05,bear,0.0,-0.12322141331615054,0,2022-09
2022-09-08,1.2708613806712974,7.936507936507937e-05,bear,0.0,-0.1231518277140328,0,2022-09
2022-09-09,1.2709622426856364,7.936507936507937e-05,bear,0.0,-0.12308223658924819,0,2022-09
2022-09-13,1.2710631127048972,7.936507936507937e-05,bear,0.0,-0.12301263994135839,0,2022-09
2022-09-14,1.2711639907297152,7.936507936507937e-05,bear,0.0,-0.12294303776992509,0,2022-09
2022-09-15,1.2712648767607255,7.936507936507937e-05,bear,0.0,-0.12287343007450999,0,2022-09
2022-09-16,1.2713657707985637,7.936507936507937e-05,bear,0.0,-0.1228038168546746,0,2022-09
2022-09-19,1.2714666728438653,7.936507936507937e-05,bear,0.0,-0.12273419810998047,0,2022-09
2022-09-20,1.2715675828972657,7.936507936507937e-05,bear,0.0,-0.12266457383998913,0,2022-09
2022-09-21,1.2716685009594004,7.936507936507937e-05,bear,0.0,-0.12259494404426212,0,2022-09
2022-09-22,1.2717694270309052,7.936507936507937e-05,bear,0.0,-0.12252530872236081,0,2022-09
2022-09-23,1.2718703611124156,7.936507936507937e-05,bear,0.0,-0.12245566787384674,0,2022-09
2022-09-26,1.2719713032045674,7.936507936507937e-05,bear,0.0,-0.12238602149828112,0,2022-09
2022-09-27,1.2720722533079964,7.936507936507937e-05,bear,0.0,-0.12231636959522536,0,2022-09
2022-09-28,1.2721732114233384,7.936507936507937e-05,bear,0.0,-0.12224671216424084,0,2022-09
2022-09-29,1.2722741775512292,7.936507936507937e-05,bear,0.0,-0.12217704920488875,0,2022-09
2022-09-30,1.2723751516923048,7.936507936507937e-05,bear,0.0,-0.12210738071673036,0,2022-09
2022-10-10,1.272476133847201,7.936507936507937e-05,bear,0.0,-0.12203770669932687,0,2022-10
2022-10-11,1.272577124016554,7.936507936507937e-05,bear,0.0,-0.12196802715223953,0,2022-10
2022-10-12,1.2726781222009997,7.936507936507937e-05,bear,0.0,-0.12189834207502939,0,2022-10
2022-10-13,1.2727791284011745,7.936507936507937e-05,bear,0.0,-0.12182865146725753,0,2022-10
2022-10-14,1.2728801426177143,7.936507936507937e-05,bear,0.0,-0.12175895532848505,0,2022-10
2022-10-17,1.2729811648512555,7.936507936507937e-05,bear,0.0,-0.12168925365827299,0,2022-10
2022-10-18,1.2730821951024343,7.936507936507937e-05,bear,0.0,-0.12161954645618228,0,2022-10
2022-10-19,1.2731832333718869,7.936507936507937e-05,bear,0.0,-0.12154983372177401,0,2022-10
2022-10-20,1.2732842796602497,7.936507936507937e-05,bear,0.0,-0.12148011545460909,0,2022-10
2022-10-21,1.2733853339681593,7.936507936507937e-05,bear,0.0,-0.12141039165424827,0,2022-10
2022-10-24,1.2734863962962522,7.936507936507937e-05,bear,0.0,-0.12134066232025251,0,2022-10
2022-10-25,1.2735874666451645,7.936507936507937e-05,bear,0.0,-0.12127092745218271,0,2022-10
2022-10-26,1.2736885450155333,7.936507936507937e-05,bear,0.0,-0.12120118704959948,0,2022-10
2022-10-27,1.2737896314079948,7.936507936507937e-05,bear,0.0,-0.12113144111206374,0,2022-10
2022-10-28,1.273890725823186,7.936507936507937e-05,bear,0.0,-0.1210616896391361,0,2022-10
2022-10-31,1.2739918282617435,7.936507936507937e-05,bear,0.0,-0.1209919326303772,0,2022-10
2022-11-01,1.274092938724304,7.936507936507937e-05,bear,0.0,-0.12092217008534781,0,2022-11
2022-11-02,1.2741940572115045,7.936507936507937e-05,bear,0.0,-0.1208524020036085,0,2022-11
2022-11-03,1.2742951837239815,7.936507936507937e-05,bear,0.0,-0.12078262838471993,0,2022-11
2022-11-04,1.2743963182623723,7.936507936507937e-05,bear,0.0,-0.12071284922824253,0,2022-11
2022-11-07,1.2744974608273139,7.936507936507937e-05,bear,0.0,-0.12064306453373679,0,2022-11
2022-11-08,1.274598611419443,7.936507936507937e-05,bear,0.0,-0.1205732743007633,0,2022-11
2022-11-09,1.274699770039397,7.936507936507937e-05,bear,0.0,-0.12050347852888237,0,2022-11
2022-11-10,1.2748009366878128,7.936507936507937e-05,bear,0.0,-0.12043367721765448,0,2022-11
2022-11-11,1.2749021113653278,7.936507936507937e-05,bear,0.0,-0.12036387036663992,0,2022-11
2022-11-14,1.275003294072579,7.936507936507937e-05,bear,0.0,-0.12029405797539917,0,2022-11
2022-11-15,1.275104484810204,7.936507936507937e-05,bear,0.0,-0.12022424004349237,0,2022-11
2022-11-16,1.2752056835788397,7.936507936507937e-05,bear,0.0,-0.12015441657047998,0,2022-11
2022-11-17,1.2753068903791238,7.936507936507937e-05,bear,0.0,-0.12008458755592201,0,2022-11
2022-11-18,1.2754081052116937,7.936507936507937e-05,bear,0.0,-0.12001475299937876,0,2022-11
2022-11-21,1.2755093280771868,7.936507936507937e-05,bear,0.0,-0.1199449129004104,0,2022-11
2022-11-22,1.2756105589762405,7.936507936507937e-05,bear,0.0,-0.11987506725857708,0,2022-11
2022-11-23,1.2757117979094927,7.936507936507937e-05,bear,0.0,-0.11980521607343879,0,2022-11
2022-11-24,1.2758130448775808,7.936507936507937e-05,bear,0.0,-0.11973535934455569,0,2022-11
2022-11-25,1.2759142998811426,7.936507936507937e-05,bear,0.0,-0.11966549707148778,0,2022-11
2022-11-28,1.2760155629208156,7.936507936507937e-05,bear,0.0,-0.11959562925379508,0,2022-11
2022-11-29,1.276116833997238,7.936507936507937e-05,bear,0.0,-0.11952575589103742,0,2022-11
2022-11-30,1.2762181131110473,7.936507936507937e-05,bear,0.0,-0.1194558769827748,0,2022-11
2022-12-01,1.2763194002628815,7.936507936507937e-05,bear,0.0,-0.11938599252856708,0,2022-12
2022-12-02,1.2764206954533786,7.936507936507937e-05,bear,0.0,-0.1193161025279741,0,2022-12
2022-12-05,1.2765219986831764,7.936507936507937e-05,bear,0.0,-0.11924620698055571,0,2022-12
2022-12-06,1.2766233099529132,7.936507936507937e-05,bear,0.0,-0.11917630588587162,0,2022-12
2022-12-07,1.276724629263227,7.936507936507937e-05,bear,0.0,-0.1191063992434815,0,2022-12
2022-12-08,1.276825956614756,7.936507936507937e-05,bear,0.0,-0.11903648705294523,0,2022-12
2022-12-09,1.276927292008138,7.936507936507937e-05,bear,0.0,-0.11896656931382246,0,2022-12
2022-12-12,1.2770286354440117,7.936507936507937e-05,bear,0.0,-0.11889664602567278,0,2022-12
2022-12-13,1.2771299869230153,7.936507936507937e-05,bear,0.0,-0.11882671718805571,0,2022-12
2022-12-14,1.277231346445787,7.936507936507937e-05,bear,0.0,-0.11875678280053094,0,2022-12
2022-12-15,1.2773327140129653,7.936507936507937e-05,bear,0.0,-0.11868684286265786,0,2022-12
2022-12-16,1.2774340896251886,7.936507936507937e-05,bear,0.0,-0.1186168973739962,0,2022-12
2022-12-19,1.2775354732830955,7.936507936507937e-05,bear,0.0,-0.11854694633410513,0,2022-12
2022-12-20,1.2776368649873244,7.936507936507937e-05,bear,0.0,-0.11847698974254425,0,2022-12
2022-12-21,1.277738264738514,7.936507936507937e-05,bear,0.0,-0.11840702759887292,0,2022-12
2022-12-22,1.277839672537303,7.936507936507937e-05,bear,0.0,-0.11833705990265055,0,2022-12
2022-12-23,1.2779410883843296,7.936507936507937e-05,bear,0.0,-0.1182670866534365,0,2022-12
2022-12-26,1.2780425122802332,7.936507936507937e-05,bear,0.0,-0.11819710785078989,0,2022-12
2022-12-27,1.2781439442256524,7.936507936507937e-05,bear,0.0,-0.11812712349427007,0,2022-12
2022-12-28,1.2782453842212258,7.936507936507937e-05,bear,0.0,-0.11805713358343631,0,2022-12
2022-12-29,1.2783468322675926,7.936507936507937e-05,bear,0.0,-0.11798713811784765,0,2022-12
2022-12-30,1.2784482883653916,7.936507936507937e-05,bear,0.0,-0.11791713709706338,0,2022-12
2023-01-03,1.2785497525152618,7.936507936507937e-05,bear,0.0,-0.11784713052064254,0,2023-01
2023-01-04,1.2786512247178425,7.936507936507937e-05,bear,0.0,-0.11777711838814409,0,2023-01
2023-01-05,1.2787527049737726,7.936507936507937e-05,bear,0.0,-0.11770710069912722,0,2023-01
2023-01-06,1.2788541932836912,7.936507936507937e-05,bear,0.0,-0.11763707745315091,0,2023-01
2023-01-09,1.2789556896482377,7.936507936507937e-05,bear,0.0,-0.11756704864977408,0,2023-01
2023-01-10,1.279057194068051,7.936507936507937e-05,bear,0.0,-0.11749701428855579,0,2023-01
2023-01-11,1.2791587065437708,7.936507936507937e-05,bear,0.0,-0.11742697436905482,0,2023-01
2023-01-12,1.2792602270760363,7.936507936507937e-05,bear,0.0,-0.11735692889083012,0,2023-01
2023-01-13,1.2793617556654868,7.936507936507937e-05,bear,0.0,-0.11728687785344044,0,2023-01
2023-01-16,1.279463292312762,7.936507936507937e-05,bear,0.0,-0.11721682125644457,0,2023-01
2023-01-17,1.279564837018501,7.936507936507937e-05,bear,0.0,-0.11714675909940145,0,2023-01
2023-01-18,1.2796663897833438,7.936507936507937e-05,bear,0.0,-0.11707669138186969,0,2023-01
2023-01-19,1.2797679506079298,7.936507936507937e-05,bull,0.0,-0.11700661810340791,0,2023-01
2023-01-20,1.2798695194928988,7.936507936507937e-05,bull,0.0,-0.11693653926357474,0,2023-01
2023-01-30,1.2799710964388904,7.936507936507937e-05,bull,0.0,-0.11686645486192895,0,2023-01
2023-01-31,1.2800726814465444,7.936507936507937e-05,bull,0.0,-0.11679636489802903,0,2023-01
2023-02-01,1.2801742745165006,7.936507936507937e-05,bull,0.0,-0.11672626937143356,0,2023-02
2023-02-02,1.2802758756493988,7.936507936507937e-05,bull,0.0,-0.11665616828170106,0,2023-02
2023-02-03,1.2803774848458789,7.936507936507937e-05,bull,0.0,-0.11658606162839012,0,2023-02
2023-02-06,1.280479102106581,7.936507936507937e-05,bear,0.0,-0.11651594941105907,0,2023-02
2023-02-07,1.280580727432145,7.936507936507937e-05,bear,0.0,-0.11644583162926622,0,2023-02
2023-02-08,1.2806823608232112,7.936507936507937e-05,bear,0.0,-0.11637570828257005,0,2023-02
2023-02-09,1.2807840022804193,7.936507936507937e-05,bull,0.0,-0.116305579370529,0,2023-02
2023-02-10,1.2808856518044098,7.936507936507937e-05,bull,0.0,-0.11623544489270128,0,2023-02
2023-02-13,1.2809873093958228,7.936507936507937e-05,bull,0.0,-0.11616530484864517,0,2023-02
2023-02-14,1.2810889750552987,7.936507936507937e-05,bull,0.0,-0.11609515923791885,0,2023-02
2023-02-15,1.3102892333210872,0.022793310093491285,bull,1.0,-0.09594804210929064,10,2023-02
2023-02-16,1.2721452019065658,-0.02911115381589504,bear,1.0,-0.12226603771300817,10,2023-02
2023-02-17,1.2453607153383437,-0.021054582863717357,bear,1.0,-0.1407463601542785,10,2023-02
2023-02-20,1.2657580325004545,0.01637864187531346,bear,1.0,-0.12667295250718594,10,2023-02
2023-02-21,1.28160196453643,0.012517346624833624,bear,1.0,-0.11574121513687588,10,2023-02
2023-02-22,1.288462517058381,0.005353107058034689,bear,1.0,-0.11100768319449601,10,2023-02
2023-02-23,1.2607719701971127,-0.021491154375594113,bear,1.0,-0.1301131543136802,10,2023-02
2023-02-24,1.259762943805456,-0.0008003242580804314,bear,1.0,-0.13080934585806805,10,2023-02
2023-02-27,1.241789331011425,-0.014267456335663276,bear,1.0,-0.14321048556340477,10,2023-02
2023-02-28,1.2544558935769698,0.010200250758498675,bear,1.0,-0.13447101766889916,10,2023-02
2023-03-01,1.2947732074775706,0.03213928373809887,bear,1.0,-0.1066535361222118,10,2023-03
2023-03-02,1.2951780384652374,0.00031266555820639317,bear,1.0,-0.10637421745141168,10,2023-03
2023-03-03,1.2787574710963496,-0.012678231780663896,bear,1.0,-0.11770381224773974,10,2023-03
2023-03-06,1.2717406513205494,-0.005487217032471582,bear,1.0,-0.12254516291685874,10,2023-03
2023-03-07,1.2322653685376628,-0.031040356177885975,bear,1.0,-0.1497816735899284,10,2023-03
2023-03-08,1.2553335291679986,0.018720124105825565,bear,1.0,-0.13386548100248463,10,2023-03
2023-03-09,1.2617795936184464,0.0051349416714138296,bear,1.0,-0.12941793076783425,10,2023-03
2023-03-10,1.25810025782644,-0.0029159892984597763,bear,1.0,-0.1319565387651463,10,2023-03
2023-03-13,1.2803916856947264,0.017718323901147803,bear,1.0,-0.11657626355871373,10,2023-03
2023-03-14,1.264220291564643,-0.012630036816670588,bear,1.0,-0.12773393787468793,10,2023-03
2023-03-15,1.267903844410373,0.0029136953981105723,bear,1.0,-0.12519242026354532,10,2023-03
2023-03-16,1.268004471699612,7.936507936507937e-05,bear,0.0,-0.12512299109055033,0,2023-03
2023-03-17,1.2681051069751437,7.936507936507937e-05,bear,0.0,-0.12505355640730353,0,2023-03
2023-03-20,1.268205750237602,7.936507936507937e-05,bear,0.0,-0.12498411621336758,0,2023-03
2023-03-21,1.268306401487621,7.936507936507937e-05,bear,0.0,-0.12491467050830504,0,2023-03
2023-03-22,1.2684070607258344,7.936507936507937e-05,bear,0.0,-0.12484521929167869,0,2023-03
2023-03-23,1.2685077279528763,7.936507936507937e-05,bear,0.0,-0.12477576256305098,0,2023-03
2023-03-24,1.2686084031693805,7.936507936507937e-05,bear,0.0,-0.12470630032198451,0,2023-03
2023-03-27,1.2687090863759813,7.936507936507937e-05,bear,0.0,-0.12463683256804174,0,2023-03
2023-03-28,1.268809777573313,7.936507936507937e-05,bear,0.0,-0.12456735930078514,0,2023-03
2023-03-29,1.2689104767620092,7.936507936507937e-05,bear,0.0,-0.12449788051977728,0,2023-03
2023-03-30,1.2690111839427047,7.936507936507937e-05,bear,0.0,-0.12442839622458034,0,2023-03
2023-03-31,1.2691118991160335,7.936507936507937e-05,bear,0.0,-0.1243589064147569,0,2023-03
2023-04-03,1.26921262228263,7.936507936507937e-05,bear,0.0,-0.12428941108986913,0,2023-04
2023-04-04,1.2693133534431287,7.936507936507937e-05,bear,0.0,-0.12421991024947947,0,2023-04
2023-04-06,1.2694140925981638,7.936507936507937e-05,bear,0.0,-0.12415040389315006,0,2023-04
2023-04-07,1.2695148397483702,7.936507936507937e-05,bear,0.0,-0.12408089202044306,0,2023-04
2023-04-10,1.2696155948943821,7.936507936507937e-05,bear,0.0,-0.12401137463092077,0,2023-04
2023-04-11,1.269716358036834,7.936507936507937e-05,bear,0.0,-0.12394185172414547,0,2023-04
2023-04-12,1.269817129176361,7.936507936507937e-05,bear,0.0,-0.12387232329967902,0,2023-04
2023-04-13,1.2699179083135972,7.936507936507937e-05,bear,0.0,-0.12380278935708372,0,2023-04
2023-04-14,1.2700186954491777,7.936507936507937e-05,bear,0.0,-0.12373324989592156,0,2023-04
2023-04-17,1.2701194905837372,7.936507936507937e-05,bear,0.0,-0.12366370491575453,0,2023-04
2023-04-18,1.2702202937179106,7.936507936507937e-05,bear,0.0,-0.12359415441614463,0,2023-04
2023-04-19,1.2703211048523326,7.936507936507937e-05,bear,0.0,-0.12352459839665383,0,2023-04
2023-04-20,1.2704219239876384,7.936507936507937e-05,bear,0.0,-0.12345503685684402,0,2023-04
2023-04-21,1.270522751124463,7.936507936507937e-05,bear,0.0,-0.12338546979627699,0,2023-04
2023-04-24,1.2706235862634412,7.936507936507937e-05,bear,0.0,-0.12331589721451475,0,2023-04
2023-04-25,1.2707244294052082,7.936507936507937e-05,bear,0.0,-0.123246319111119,0,2023-04
2023-04-26,1.2708252805503992,7.936507936507937e-05,bear,0.0,-0.12317673548565156,0,2023-04
2023-04-27,1.2709261396996494,7.936507936507937e-05,bear,0.0,-0.12310714633767413,0,2023-04
2023-04-28,1.2710270068535938,7.936507936507937e-05,bear,0.0,-0.12303755166674854,0,2023-04
2023-05-04,1.271127882012868,7.936507936507937e-05,bear,0.0,-0.12296795147243635,0,2023-05
