date,nav,daily_ret,invest,exposure,dd,n_positions,month
2021-04-12,1.0035218923448688,7.936507936507937e-05,0,0.0,-0.058007848246875854,0,2021-04
2021-04-13,1.0036015369394993,7.936507936507937e-05,0,0.0,-0.05793308696499073,0,2021-04
2021-04-14,1.0036811878551295,7.936507936507937e-05,1,0.0,-0.05785831974967039,0,2021-04
2021-04-15,0.984204018888348,-0.018168625286670247,0,1.0,-0.07614126947407211,10,2021-04
2021-04-16,0.982549793769058,7.936507936507937e-05,1,0.0,-0.07769406776526122,0,2021-04
2021-04-19,1.0166841232518429,0.036045977340500246,1,1.0,-0.045652643733140055,10,2021-04
2021-04-20,1.0269010047091485,0.010049219048122003,1,1.0,-0.03606219810201829,10,2021-04
2021-04-21,1.0449530766944681,0.020352492603440485,1,1.0,-0.019116967247792264,10,2021-04
2021-04-22,1.072778508749454,0.026628403394922666,1,1.0,0.0,10,2021-04
2021-04-23,1.064196135505239,-0.008000135325435975,1,1.0,-0.008000135325435906,10,2021-04
2021-04-26,1.055608178492346,-0.0080699005816402,0,1.0,-0.01600547561036024,10,2021-04
2021-04-27,1.0538339390750326,7.936507936507937e-05,0,0.0,-0.017659348616617138,0,2021-04
2021-04-28,1.053917576689245,7.936507936507937e-05,1,0.0,-0.017581385072856486,0,2021-04
2021-04-29,1.0532332792462147,0.0006114811307343038,1,1.0,-0.018219259002516044,10,2021-04
2021-04-30,1.0415128889258995,-0.011128009863781707,1,1.0,-0.029144524772407056,10,2021-04
2021-05-06,1.0832661992679367,0.040089096146564994,0,1.0,0.0,10,2021-05
2021-05-07,1.0814454729517298,7.936507936507937e-05,0,0.0,-0.0016807746031744758,0,2021-05
2021-05-10,1.0815313019575197,7.936507936507937e-05,0,0.0,-0.0016015429186190928,0,2021-05
2021-05-11,1.0816171377751354,7.936507936507937e-05,0,0.0,-0.0015223049458348563,0,2021-05
2021-05-12,1.0817029804051175,7.936507936507937e-05,1,0.0,-0.0014430606843226477,0,2021-05
2021-05-13,1.0843658666832745,0.003726448992305066,1,1.0,0.0,10,2021-05
2021-05-14,1.1030710033672084,0.01724983906137403,1,1.0,0.0,10,2021-05
2021-05-17,1.071379603068935,-0.028730154452009826,1,1.0,-0.02873015445200981,10,2021-05
2021-05-18,1.1014077716377593,0.02802757163082932,1,1.0,-0.001507819283048882,10,2021-05
2021-05-19,1.1229294252885815,0.019540132369703804,1,1.0,0.0,10,2021-05
2021-05-20,1.1068974724441791,-0.014276901542839527,1,1.0,-0.014276901542839478,10,2021-05
2021-05-21,1.1086410943558753,0.0015752334386003085,0,1.0,-0.012724157556949093,10,2021-05
2021-05-24,1.1067777185604464,7.936507936507937e-05,1,0.0,-0.014383545719255087,0,2021-05
2021-05-25,1.122142233299293,0.01644202480191539,1,1.0,-0.0007010164410699808,10,2021-05
2021-05-26,1.1026641868410265,-0.017357912286214836,1,1.0,-0.018046760545389617,10,2021-05
2021-05-27,1.137767768448968,0.03183524234019793,1,1.0,0.0,10,2021-05
2021-05-28,1.142883671203658,0.004496438461835006,1,1.0,0.0,10,2021-05
2021-05-31,1.2004360369459013,0.050357151119002616,1,1.0,0.0,10,2021-05
2021-06-01,1.2000399050187616,-0.00032999003274465253,1,1.0,-0.0003299900327447202,10,2021-06
2021-06-02,1.1429136919358551,-0.04760359455047736,0,1.0,-0.04791787587149756,10,2021-06
2021-06-03,1.140992711628829,7.936507936507937e-05,0,0.0,-0.04951811132586914,0,2021-06
2021-06-04,1.1410832666059425,7.936507936507937e-05,0,0.0,-0.04944267625533935,0,2021-06
2021-06-07,1.1411738287699589,7.936507936507937e-05,1,0.0,-0.049367235197899276,0,2021-06
2021-06-08,1.1265951987172866,-0.011529645117672937,0,1.0,-0.06151168071934711,10,2021-06
2021-06-09,1.1247016461192243,7.936507936507937e-05,0,0.0,-0.06308906805176995,0,2021-06
2021-06-10,1.1247909081546306,7.936507936507937e-05,1,0.0,-0.06301471004129788,0,2021-06
2021-06-11,1.086312920748312,-0.03299058167254104,1,1.0,-0.09506805251193268,10,2021-06
2021-06-15,1.0849010340309344,-0.0012997053523076448,0,1.0,-0.09624419740755714,10,2021-06
2021-06-16,1.0830775599259774,7.936507936507937e-05,0,0.0,-0.09776320720802613,0,2021-06
2021-06-17,1.0831635184624795,7.936507936507937e-05,0,0.0,-0.0976916011133601,0,2021-06
2021-06-18,1.0832494838210878,7.936507936507937e-05,1,0.0,-0.09761998933567057,0,2021-06
2021-06-21,1.1012428886090027,0.01789312771983047,1,1.0,-0.08263093183145488,10,2021-06
2021-06-22,1.1302013027891866,0.026296119121152095,1,1.0,-0.058507685536834525,10,2021-06
2021-06-23,1.1261333793288815,-0.0035992910734274908,1,1.0,-0.061896390419982315,10,2021-06
2021-06-24,1.0772799466696288,-0.041064781299116046,1,1.0,-0.10259279668877738,10,2021-06
2021-06-25,1.055990199072036,-0.019762502461323432,1,1.0,-0.12032780875302472,10,2021-06
2021-06-28,1.1098698420324258,0.05102286271949995,1,1.0,-0.07544441530086868,10,2021-06
2021-06-29,1.0634305941867934,-0.04184206659817999,1,1.0,-0.11412973164956905,10,2021-06
2021-06-30,1.1031320402000915,0.03733336828028533,1,1.0,-0.08105721067268734,10,2021-06
2021-07-01,1.053639220822838,-0.044865725564707803,0,1.0,-0.12228624566831361,10,2021-07
2021-07-02,1.0518682907795704,7.936507936507937e-05,0,0.0,-0.12376148465545123,0,2021-07
2021-07-05,1.0519517723899499,7.936507936507937e-05,0,0.0,-0.1236919419161381,0,2021-07
2021-07-06,1.0520352606258538,7.936507936507937e-05,0,0.0,-0.12362239365756,0,2021-07
2021-07-07,1.0521187554878084,7.936507936507937e-05,1,0.0,-0.12355283987927873,0,2021-07
2021-07-08,1.0635707291880887,0.012159999436794335,1,1.0,-0.11401299489976953,10,2021-07
2021-07-09,1.097370097820653,0.0317791451992724,1,1.0,-0.08585708522002072,10,2021-07
2021-07-12,1.1561883136654907,0.05359925148466225,1,1.0,-0.036859709237806446,10,2021-07
2021-07-13,1.1433031017175759,-0.011144561656279417,1,1.0,-0.04759348559185262,10,2021-07
2021-07-14,1.099663997852518,-0.03816932167812632,1,1.0,-0.08394619620864037,10,2021-07
2021-07-15,1.121566826150736,0.019917746094253553,1,1.0,-0.06570046913604902,10,2021-07
2021-07-16,1.1277331800684158,0.005497981728688441,0,1.0,-0.06056370738623692,10,2021-07
2021-07-19,1.1258377147801995,7.936507936507937e-05,0,0.0,-0.062142688048162684,0,2021-07
2021-07-20,1.1259270669797852,7.936507936507937e-05,0,0.0,-0.06206825492816651,0,2021-07
2021-07-21,1.1260164262708154,7.936507936507937e-05,1,0.0,-0.06199381590077975,0,2021-07
2021-07-22,1.1513891604417443,0.023823200211629935,1,1.0,-0.0408575509186978,10,2021-07
2021-07-23,1.128749109116471,-0.01758642632972031,0,1.0,-0.05971740736125614,10,2021-07
2021-07-26,1.126851936280512,7.936507936507937e-05,0,0.0,-0.061297810462770504,0,2021-07
2021-07-27,1.1269413689738677,7.936507936507937e-05,0,0.0,-0.06122331028899771,0,2021-07
2021-07-28,1.127030808765056,7.936507936507937e-05,0,0.0,-0.061148804202512744,0,2021-07
2021-07-29,1.1271202556546407,7.936507936507937e-05,1,0.0,-0.06107429220284615,0,2021-07
2021-07-30,1.1201368116348456,-0.004942055682581947,1,1.0,-0.06689171504326845,10,2021-07
2021-08-02,1.1132707002388307,-0.0061297078398787844,1,1.0,-0.07261139621302354,10,2021-08
2021-08-03,1.0572909459335185,-0.05028404528503514,1,1.0,-0.11924424676267344,10,2021-08
2021-08-04,1.1043903723140878,0.04454727108155051,1,1.0,-0.08000898146657513,10,2021-08
2021-08-05,1.0950171455458821,-0.008487240565639242,1,1.0,-0.08781716655909584,10,2021-08
2021-08-06,1.1408057496191721,0.04181542203201204,0,1.0,-0.049673856408408074,10,2021-08
2021-08-09,1.1388883122880566,7.936507936507937e-05,1,0.0,-0.051271140455289695,0,2021-08
2021-08-10,1.1027032525471894,-0.03055075761772295,1,1.0,-0.08141440392555986,10,2021-08
2021-08-11,1.1112355085005847,0.007737581197558231,1,1.0,-0.07430677328902653,10,2021-08
2021-08-12,1.1239277900055211,0.01142177459939381,1,1.0,-0.06373371390534828,10,2021-08
2021-08-13,1.1223674012393674,-0.0013883354251308375,0,1.0,-0.0650335655576892,10,2021-08
2021-08-16,1.1204809546159333,7.936507936507937e-05,0,0.0,-0.06660503339552043,0,2021-08
2021-08-17,1.1205698816758236,7.936507936507937e-05,0,0.0,-0.0665309544299168,0,2021-08
2021-08-18,1.120658815793417,7.936507936507937e-05,0,0.0,-0.06645686958503025,0,2021-08
2021-08-19,1.1207477569692736,7.936507936507937e-05,0,0.0,-0.06638277886039409,0,2021-08
2021-08-20,1.1208367052039538,7.936507936507937e-05,0,0.0,-0.06630868225554166,0,2021-08
2021-08-23,1.1195132941657902,7.936507936507937e-05,1,0.0,-0.06741112419949617,0,2021-08
2021-08-24,1.112734051652154,-0.004801576570187027,1,1.0,-0.07305844092857706,10,2021-08
2021-08-25,1.1316851273779407,0.017031091748876247,1,1.0,-0.05727161419018523,10,2021-08
2021-08-26,1.092209080200988,-0.03488253598279295,0,1.0,-0.0901563710301964,10,2021-08
2021-08-27,1.0903733229176296,7.936507936507937e-05,0,0.0,-0.09168561309462904,0,2021-08
2021-08-30,1.0904598604829405,7.936507936507937e-05,0,0.0,-0.09161352465122383,0,2021-08
2021-08-31,1.0905464049163123,7.936507936507937e-05,0,0.0,-0.09154143048651353,0,2021-08
2021-09-01,1.0906329562182897,7.936507936507937e-05,0,0.0,-0.09146933060004425,0,2021-09
2021-09-02,1.0907195143894182,7.936507936507937e-05,0,0.0,-0.0913972249913617,0,2021-09
2021-09-03,1.0908060794302428,7.936507936507937e-05,0,0.0,-0.09132511366001177,0,2021-09
2021-09-06,1.0908926513413086,7.936507936507937e-05,1,0.0,-0.09125299660554036,0,2021-09
2021-09-07,1.1026010952572478,0.01200803211732624,1,1.0,-0.08149950407816897,10,2021-09
2021-09-08,1.0920944948675695,-0.009528922504132996,1,1.0,-0.09025182412381569,10,2021-09
2021-09-09,1.0828949414418443,-0.008423770533556894,1,1.0,-0.09791533400071868,10,2021-09
2021-09-10,1.0899447371817843,0.006510138213918904,1,1.0,-0.0920426381444065,10,2021-09
2021-09-13,1.0779907554048715,-0.01096751180965532,1,1.0,-0.1020006712332211,10,2021-09
2021-09-14,1.0883006708514924,0.009564011003738705,0,1.0,-0.09341219577154561,10,2021-09
2021-09-15,1.0864714827233075,7.936507936507937e-05,0,0.0,-0.09493596552844047,0,2021-09
2021-09-16,1.0865577106187618,7.936507936507937e-05,0,0.0,-0.09486413504951409,0,2021-09
2021-09-17,1.0866439453577,7.936507936507937e-05,0,0.0,-0.09479229886975603,0,2021-09
2021-09-22,1.086730186940665,7.936507936507937e-05,0,0.0,-0.09472045698871386,0,2021-09
2021-09-23,1.085447046659636,7.936507936507937e-05,0,0.0,-0.0957893521580837,0,2021-09
2021-09-24,1.0855331932506407,7.936507936507937e-05,0,0.0,-0.09571758940825499,0,2021-09
2021-09-27,1.0856193466786765,7.936507936507937e-05,0,0.0,-0.09564582096296985,0,2021-09
2021-09-28,1.085705506944286,7.936507936507937e-05,0,0.0,-0.09557404682177639,0,2021-09
2021-09-29,1.0857916740480118,7.936507936507937e-05,0,0.0,-0.09550226698422253,0,2021-09
2021-09-30,1.0858778479903965,7.936507936507937e-05,0,0.0,-0.0954304814498562,0,2021-09
2021-10-08,1.0859640287719832,7.936507936507937e-05,1,0.0,-0.09535869021822518,0,2021-10
2021-10-11,1.0802290658091869,-0.004026060798317099,1,1.0,-0.10013609008484943,10,2021-10
2021-10-12,1.062442915456567,-0.016465165505703584,0,1.0,-0.11495249829421188,10,2021-10
2021-10-13,1.060657188386945,7.936507936507937e-05,1,0.0,-0.11644006365768213,0,2021-10
2021-10-14,1.037411904145461,-0.02068198510269912,1,1.0,-0.13580409766371174,10,2021-10
2021-10-15,1.0346057802590252,-0.0027049274017608045,1,1.0,-0.13814168484043055,10,2021-10
2021-10-18,1.0893301299203308,0.0528939144797788,1,1.0,-0.09255462482469404,10,2021-10
2021-10-19,1.1138942495121007,0.022549747700053416,1,1.0,-0.07209196056291059,10,2021-10
2021-10-20,1.116840369197984,0.0026448827500219598,1,1.0,-0.06963775259579665,10,2021-10
2021-10-21,1.1266534245160547,0.008786443961653581,1,1.0,-0.06146317684494147,10,2021-10
2021-10-22,1.1273574964757676,0.0006249232855395229,0,1.0,-0.06087666332981562,10,2021-10
2021-10-25,1.1254626626269926,7.936507936507937e-05,1,0.0,-0.06245511798333946,0,2021-10
2021-10-26,1.102566344940538,-0.019107991907056143,1,1.0,-0.08152845215673395,10,2021-10
2021-10-27,1.1229540453101117,0.018491132495680365,0,1.0,-0.06454487307205141,10,2021-10
2021-10-28,1.1210666126702225,7.936507936507937e-05,0,0.0,-0.06611716229180122,0,2021-10
2021-10-29,1.1197429301722848,7.936507936507937e-05,0,0.0,-0.06721983037006496,0,2021-10
2021-11-01,1.1198317986588064,7.936507936507937e-05,1,0.0,-0.06714580019787206,0,2021-11
2021-11-02,1.1344150322397004,0.014300718920574372,0,1.0,-0.054997519796363935,10,2021-11
2021-11-03,1.1325083362640525,7.936507936507937e-05,1,0.0,-0.056585855965027194,0,2021-11
2021-11-04,1.1562134189377435,0.022219482802896498,1,1.0,-0.03683879577679712,10,2021-11
2021-11-05,1.1333929934139129,-0.019737208676229235,1,1.0,-0.0558489094533987,10,2021-11
2021-11-08,1.1621207080444145,0.025346649218264683,1,1.0,-0.03191784295227179,10,2021-11
2021-11-09,1.183526916084042,0.01841995232633736,1,1.0,-0.014085815771474773,10,2021-11
2021-11-10,1.177529909801729,-0.0050670637066333344,1,1.0,-0.01908150575223416,10,2021-11
2021-11-11,1.183311625973526,0.004910037633583674,1,1.0,-0.014265159029999287,10,2021-11
2021-11-12,1.2074003565787028,0.020357047185570208,1,1.0,0.0,10,2021-11
2021-11-15,1.190530355889601,-0.013972168052778147,1,1.0,-0.013972168052778091,10,2021-11
2021-11-16,1.1712164214720202,-0.016222966782857708,0,1.0,-0.02996846481743109,10,2021-11
2021-11-17,1.1692478706559892,7.936507936507937e-05,1,0.0,-0.03159886918604423,0,2021-11
2021-11-18,1.160071560026609,-0.006596357029330302,0,1.0,-0.039198925438621746,10,2021-11
2021-11-19,1.158121741210651,7.936507936507937e-05,1,0.0,-0.04081381548344741,0,2021-11
2021-11-22,1.1806779851305038,0.020762735155226017,1,1.0,-0.022132154676448565,10,2021-11
2021-11-23,1.1640590560313209,-0.014075750804607313,1,1.0,-0.035896378787061256,10,2021-11
2021-11-24,1.1642645353863523,0.00017651969972390857,1,1.0,-0.03572619550534209,10,2021-11
2021-11-25,1.1487157272118673,-0.013355047501575967,0,1.0,-0.04860411796889362,10,2021-11
2021-11-26,1.1467849949913023,7.936507936507937e-05,0,0.0,-0.050203200004976495,0,2021-11
2021-11-29,1.1454309459012557,7.936507936507937e-05,1,0.0,-0.05132465825423806,0,2021-11
2021-11-30,1.1220284714053015,-0.019195338768302584,1,1.0,-0.07070718896862979,10,2021-11
2021-12-01,1.1113610237787646,-0.009507287825928547,1,1.0,-0.07954224319767132,10,2021-12
2021-12-02,1.0834847593234431,-0.025082996307121432,0,1.0,-0.1026300817124054,10,2021-12
2021-12-03,1.0816636656570455,7.936507936507937e-05,1,0.0,-0.10413835828071606,0,2021-12
2021-12-06,1.0734550920734451,-0.006336825408753232,0,1.0,-0.11093690984555099,10,2021-12
2021-12-07,1.0716508560170397,7.936507936507937e-05,0,0.0,-0.11243122450810249,0,2021-12
2021-12-08,1.0717359076722792,7.936507936507937e-05,1,0.0,-0.11236078254179353,0,2021-12
2021-12-09,1.0632083341141887,-0.006705234868601029,1,1.0,-0.11942353808234539,10,2021-12
2021-12-10,1.0919051816500236,0.026990803791755308,1,1.0,-0.09565607157508804,10,2021-12
2021-12-13,1.127984740476188,0.033042758137335,1,1.0,-0.0657740538751764,10,2021-12
2021-12-14,1.177117765335926,0.043558235405734134,1,1.0,-0.02508082019172648,10,2021-12
2021-12-15,1.1998157989900118,0.019282721170730176,0,1.0,-0.006281725483486424,10,2021-12
2021-12-16,1.1977991790665818,7.936507936507937e-05,1,0.0,-0.007951941922004171,0,2021-12
2021-12-17,1.1716536688670915,-0.02059390634402595,0,1.0,-0.02960632528956949,10,2021-12
2021-12-20,1.1696843831367434,7.936507936507937e-05,0,0.0,-0.03123733833310406,0,2021-12
2021-12-21,1.1697772152306432,7.936507936507937e-05,0,0.0,-0.031160452407574923,0,2021-12
2021-12-22,1.1698700546921694,7.936507936507937e-05,1,0.0,-0.0310835603799882,0,2021-12
2021-12-23,1.1750923453412243,0.005731213400576017,1,1.0,-0.02675832507539313,10,2021-12
2021-12-24,1.1336892344824865,-0.03523392099598371,0,1.0,-0.06104944535968552,10,2021-12
2021-12-27,1.1317837584092758,7.936507936507937e-05,0,0.0,-0.06262760960556171,0,2021-12
2021-12-28,1.1304474218031144,7.936507936507937e-05,1,0.0,-0.06373439792053956,0,2021-12
2021-12-29,1.0979465113948654,-0.027525165615665932,0,1.0,-0.09065248704579357,10,2021-12
2021-12-30,1.0961011107828689,7.936507936507937e-05,1,0.0,-0.0921808952510269,0,2021-12
2021-12-31,1.1094305895564627,0.013437742855672395,1,1.0,-0.08114107842393543,10,2021-12
2022-01-04,1.1092282054747984,-0.00018242158055627004,1,1.0,-0.0813086981207175,10,2022-01
2022-01-05,1.0779070499187384,-0.028236890660973804,0,1.0,-0.1072496839630704,10,2022-01
2022-01-06,1.0760953311246522,7.936507936507937e-05,0,0.0,-0.10875019602124136,0,2022-01
2022-01-07,1.0761807355160113,7.936507936507937e-05,0,0.0,-0.10867946190981441,0,2022-01
2022-01-10,1.0762661466854968,7.936507936507937e-05,0,0.0,-0.1086087221845691,0,2022-01
2022-01-11,1.0763515646336466,7.936507936507937e-05,0,0.0,-0.10853797684505985,0,2022-01
2022-01-12,1.0764369893609984,7.936507936507937e-05,1,0.0,-0.10846722589084123,0,2022-01
2022-01-13,1.0700722125367912,-0.004658688707358385,0,1.0,-0.11373869760238063,10,2022-01
2022-01-14,1.0682736623383966,7.936507936507937e-05,0,0.0,-0.1152283030912269,0,2022-01
2022-01-17,1.0683584459623918,7.936507936507937e-05,1,0.0,-0.11515808311528168,0,2022-01
2022-01-18,1.049786907042535,-0.01614358807931307,1,1.0,-0.13053950885254192,10,2022-01
2022-01-19,1.034368412402545,-0.014687261325659973,0,1.0,-0.14330950229836129,10,2022-01
2022-01-20,1.032629872244653,7.936507936507937e-05,0,0.0,-0.14474940592967903,0,2022-01
2022-01-21,1.0327118269964184,7.936507936507937e-05,0,0.0,-0.1446815288984036,0,2022-01
2022-01-24,1.0327937882525293,7.936507936507937e-05,0,0.0,-0.14461364648006214,0,2022-01
2022-01-25,1.0328757560135018,7.936507936507937e-05,0,0.0,-0.14454575867422717,0,2022-01
2022-01-26,1.032957730279852,7.936507936507937e-05,0,0.0,-0.14447786548047117,0,2022-01
2022-01-27,1.031738081016171,7.936507936507937e-05,0,0.0,-0.14548801034007444,0,2022-01
2022-01-28,1.0318199649908548,7.936507936507937e-05,0,0.0,-0.1454201919281966,0,2022-01
2022-02-07,1.031901855464267,7.936507936507937e-05,0,0.0,-0.1453523681339051,0,2022-02
2022-02-08,1.0319837524369229,7.936507936507937e-05,0,0.0,-0.14528453895677282,0,2022-02
2022-02-09,1.0320656559093386,7.936507936507937e-05,0,0.0,-0.14521670439637246,0,2022-02
2022-02-10,1.0321475658820298,7.936507936507937e-05,0,0.0,-0.14514886445227695,0,2022-02
2022-02-11,1.0322294823555125,7.936507936507937e-05,0,0.0,-0.1450810191240589,0,2022-02
2022-02-14,1.0323114053303026,7.936507936507937e-05,0,0.0,-0.14501316841129094,0,2022-02
2022-02-15,1.032393334806916,7.936507936507937e-05,0,0.0,-0.14494531231354588,0,2022-02
2022-02-16,1.032475270785869,7.936507936507937e-05,0,0.0,-0.14487745083039608,0,2022-02
2022-02-17,1.0325572132676775,7.936507936507937e-05,0,0.0,-0.1448095839614144,0,2022-02
2022-02-18,1.0326391622528575,7.936507936507937e-05,0,0.0,-0.14474171170617323,0,2022-02
2022-02-21,1.032721117741925,7.936507936507937e-05,0,0.0,-0.1446738340642452,0,2022-02
2022-02-22,1.0328030797353966,7.936507936507937e-05,0,0.0,-0.14460595103520268,0,2022-02
2022-02-23,1.0328850482337883,7.936507936507937e-05,0,0.0,-0.14453806261861818,0,2022-02
2022-02-24,1.0329670232376165,7.936507936507937e-05,0,0.0,-0.14447016881406408,0,2022-02
2022-02-25,1.0330490047473972,7.936507936507937e-05,0,0.0,-0.1444022696211128,0,2022-02
2022-02-28,1.0331309927636472,7.936507936507937e-05,0,0.0,-0.14433436503933658,0,2022-02
2022-03-01,1.0332129872868825,7.936507936507937e-05,0,0.0,-0.14426645506830788,0,2022-03
2022-03-02,1.0332949883176197,7.936507936507937e-05,0,0.0,-0.14419853970759888,0,2022-03
2022-03-03,1.033376995856375,7.936507936507937e-05,0,0.0,-0.1441306189567821,0,2022-03
2022-03-04,1.0321568515511865,7.936507936507937e-05,0,0.0,-0.14514117382248204,0,2022-03
2022-03-07,1.0322387687616272,7.936507936507937e-05,0,0.0,-0.1450733278838964,0,2022-03
2022-03-08,1.0323206924734338,7.936507936507937e-05,0,0.0,-0.14500547656071247,0,2022-03
2022-03-09,1.0324026226871224,7.936507936507937e-05,0,0.0,-0.1449376198525029,0,2022-03
2022-03-10,1.0324845594032086,7.936507936507937e-05,0,0.0,-0.14486975775884042,0,2022-03
2022-03-11,1.0325665026222088,7.936507936507937e-05,0,0.0,-0.1448018902792975,0,2022-03
2022-03-14,1.0326484523446393,7.936507936507937e-05,0,0.0,-0.14473401741344652,0,2022-03
2022-03-15,1.0327304085710158,7.936507936507937e-05,0,0.0,-0.1446661391608603,0,2022-03
2022-03-16,1.0328123713018549,7.936507936507937e-05,0,0.0,-0.1445982555211111,0,2022-03
2022-03-17,1.0328943405376725,7.936507936507937e-05,0,0.0,-0.14453036649377152,0,2022-03
2022-03-18,1.0329763162789851,7.936507936507937e-05,0,0.0,-0.14446247207841378,0,2022-03
